delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-39.689379	4627	-15,0,0,0,0	ok
-1.497996	-39.689379	4627	-15,0,0,0,0	ok
-1.495992	-39.689379	4627	-15,0,0,0,0	ok
-1.493988	-39.689379	4627	-15,0,0,0,0	ok
-1.491984	-39.689379	4627	-15,0,0,0,0	ok
-1.489980	-39.689379	4627	-15,0,0,0,0	ok
-1.487976	-39.689379	4627	-15,0,0,0,0	ok
-1.485972	-39.689379	4627	-15,0,0,0,0	ok
-1.483968	-39.689379	4627	-15,0,0,0,0	ok
-1.481964	-39.689379	4627	-15,0,0,0,0	ok
-1.479960	-39.689379	4840687	-15,0,-1,0,0,0	ok
-1.477956	-39.689379	2821471	-15,-1,0,0,0,0	ok
-1.475952	-39.689379	2821471	-15,-1,0,0,0,0	ok
-1.473948	-39.689379	7111	-15,1,0,0,0	ok
-1.471944	-39.689379	6993	14,1,0,0,0	ok
-1.469940	-39.689379	6993	14,1,0,0,0	ok
-1.467936	-39.689379	6993	14,1,0,0,0	ok
-1.465932	-39.689379	2819097	14,-1,0,0,0,0	ok
-1.463928	-39.689379	5643	14,-1,0,0,0	ok
-1.461924	-39.689379	5643	14,-1,0,0,0	ok
-1.459920	-39.689379	5643	14,-1,0,0,0	ok
-1.457916	-39.689379	5643	14,-1,0,0,0	ok
-1.455912	-39.689379	5643	14,-1,0,0,0	ok
-1.453908	-39.689379	742338218	14,-1,-1,0,-1,0	ok
-1.451904	-39.689379	194348	14,-1,2,0,0	ok
-1.449900	-39.689379	28652	14,0,1,0,0	ok
-1.447896	-39.689379	11147	14,0,-1,0,0	ok
-1.445892	-39.689379	11147	14,0,-1,0,0	ok
-1.443888	-39.689379	616577	14,0,0,1,0	ok
-1.441884	-39.689379	3449274125	14,0,0,-1,-1,0	ok
-1.439880	-39.689379	4532	14,0,0,0,0	ok
-1.437876	-39.689379	4532	14,0,0,0,0	ok
-1.435872	-39.689379	4532	14,0,0,0,0	ok
-1.433868	-39.689379	4532	14,0,0,0,0	ok
