delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-37.835671	4438	-14,0,0,0,0	ok
-1.497996	-37.835671	4438	-14,0,0,0,0	ok
-1.495992	-37.835671	4438	-14,0,0,0,0	ok
-1.493988	-37.835671	4438	-14,0,0,0,0	ok
-1.491984	-37.835671	4438	-14,0,0,0,0	ok
-1.489980	-37.835671	4438	-14,0,0,0,0	ok
-1.487976	-37.835671	2816724	-14,-1,0,0,0,0	ok
-1.485972	-37.835671	2816724	-14,-1,0,0,0,0	ok
-1.483968	-37.835671	6876	-14,1,0,0,0	ok
-1.481964	-37.835671	6760	13,1,0,0,0	ok
-1.479960	-37.835671	6760	13,1,0,0,0	ok
-1.477956	-37.835671	6760	13,1,0,0,0	ok
-1.475952	-37.835671	6760	13,1,0,0,0	ok
-1.473948	-37.835671	6760	13,1,0,0,0	ok
-1.471944	-37.835671	6760	13,1,0,0,0	ok
-1.469940	-37.835671	6760	13,1,0,0,0	ok
-1.467936	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.465932	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.463928	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.461924	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.459920	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.457916	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.455912	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.453908	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.451904	-37.835671	2814352	13,-1,0,0,0,0	ok
-1.449900	-37.835671	5434	13,-1,0,0,0	ok
-1.447896	-37.835671	5434	13,-1,0,0,0	ok
-1.445892	-37.835671	5434	13,-1,0,0,0	ok
-1.443888	-37.835671	5434	13,-1,0,0,0	ok
-1.441884	-37.835671	5434	13,-1,0,0,0	ok
-1.439880	-37.835671	4540330252	13,-1,-1,-1,-1,0	ok
-1.437876	-37.835671	5076865	13,-1,-1,0,0,0	ok
-1.435872	-37.835671	33127	13,-1,1,0,0	ok
-1.433868	-37.835671	173140	13,0,2,0,0	ok
-1.431864	-37.835671	2359852	13,0,1,1,0	ok
-1.429860	-37.835671	28177	13,0,1,0,0	ok
-1.427856	-37.835671	28177	13,0,1,0,0	ok
-1.425852	-37.835671	28177	13,0,1,0,0	ok
-1.423848	-37.835671	28177	13,0,1,0,0	ok
-1.421844	-37.835671	28177	13,0,1,0,0	ok
-1.419840	-37.835671	28177	13,0,1,0,0	ok
-1.417836	-37.835671	28177	13,0,1,0,0	ok
-1.415832	-37.835671	28177	13,0,1,0,0	ok
-1.413828	-37.835671	28177	13,0,1,0,0	ok
-1.411824	-37.835671	28177	13,0,1,0,0	ok
-1.409820	-37.835671	28177	13,0,1,0,0	ok
-1.407816	-37.835671	28177	13,0,1,0,0	ok
-1.405812	-37.835671	28177	13,0,1,0,0	ok
-1.403808	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.401804	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.399800	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.397796	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.395792	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.393788	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.391784	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.389780	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.387776	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.385772	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.383768	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.381764	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.379760	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.377756	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.375752	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.373747	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.371743	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.369739	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.367735	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.365731	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.363727	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.361723	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.359719	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.357715	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.355711	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.353707	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.351703	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.349699	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.347695	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.345691	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.343687	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.341683	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.339679	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.337675	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.335671	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.333667	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.331663	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.329659	-37.835671	4831360	13,0,-1,0,0,0	ok
-1.327655	-37.835671	28177	13,0,1,0,0	ok
-1.325651	-37.835671	28177	13,0,1,0,0	ok
-1.323647	-37.835671	28177	13,0,1,0,0	ok
-1.321643	-37.835671	28177	13,0,1,0,0	ok
-1.319639	-37.835671	10852	13,0,-1,0,0	ok
-1.317635	-37.835671	10852	13,0,-1,0,0	ok
-1.315631	-37.835671	10852	13,0,-1,0,0	ok
-1.313627	-37.835671	10852	13,0,-1,0,0	ok
-1.311623	-37.835671	10852	13,0,-1,0,0	ok
-1.309619	-37.835671	10852	13,0,-1,0,0	ok
-1.307615	-37.835671	10852	13,0,-1,0,0	ok
-1.305611	-37.835671	10852	13,0,-1,0,0	ok
-1.303607	-37.835671	10852	13,0,-1,0,0	ok
-1.301603	-37.835671	10852	13,0,-1,0,0	ok
-1.299599	-37.835671	10852	13,0,-1,0,0	ok
-1.297595	-37.835671	10852	13,0,-1,0,0	ok
-1.295591	-37.835671	10852	13,0,-1,0,0	ok
-1.293587	-37.835671	10852	13,0,-1,0,0	ok
-1.291583	-37.835671	10852	13,0,-1,0,0	ok
-1.289579	-37.835671	10852	13,0,-1,0,0	ok
-1.287575	-37.835671	10852	13,0,-1,0,0	ok
-1.285571	-37.835671	10852	13,0,-1,0,0	ok
-1.283567	-37.835671	10852	13,0,-1,0,0	ok
-1.281563	-37.835671	10852	13,0,-1,0,0	ok
-1.279559	-37.835671	10852	13,0,-1,0,0	ok
-1.277555	-37.835671	10852	13,0,-1,0,0	ok
-1.275551	-37.835671	10852	13,0,-1,0,0	ok
-1.273547	-37.835671	10852	13,0,-1,0,0	ok
-1.271543	-37.835671	10852	13,0,-1,0,0	ok
-1.269539	-37.835671	10852	13,0,-1,0,0	ok
-1.267535	-37.835671	10852	13,0,-1,0,0	ok
-1.265531	-37.835671	10852	13,0,-1,0,0	ok
-1.263527	-37.835671	10852	13,0,-1,0,0	ok
-1.261523	-37.835671	10852	13,0,-1,0,0	ok
-1.259519	-37.835671	10852	13,0,-1,0,0	ok
-1.257515	-37.835671	10852	13,0,-1,0,0	ok
-1.255511	-37.835671	10852	13,0,-1,0,0	ok
-1.253507	-37.835671	10852	13,0,-1,0,0	ok
-1.251503	-37.835671	10852	13,0,-1,0,0	ok
-1.249499	-37.835671	10852	13,0,-1,0,0	ok
-1.247495	-37.835671	10852	13,0,-1,0,0	ok
-1.245491	-37.835671	10852	13,0,-1,0,0	ok
-1.243487	-37.835671	10852	13,0,-1,0,0	ok
-1.241483	-37.835671	10852	13,0,-1,0,0	ok
-1.239479	-37.835671	10852	13,0,-1,0,0	ok
-1.237475	-37.835671	10852	13,0,-1,0,0	ok
-1.235471	-37.835671	10852	13,0,-1,0,0	ok
-1.233467	-37.835671	10852	13,0,-1,0,0	ok
-1.231463	-37.835671	10852	13,0,-1,0,0	ok
-1.229459	-37.835671	10852	13,0,-1,0,0	ok
-1.227455	-37.835671	10852	13,0,-1,0,0	ok
-1.225451	-37.835671	10852	13,0,-1,0,0	ok
-1.223447	-37.835671	10852	13,0,-1,0,0	ok
-1.221443	-37.835671	10852	13,0,-1,0,0	ok
-1.219439	-37.835671	10852	13,0,-1,0,0	ok
-1.217435	-37.835671	10852	13,0,-1,0,0	ok
-1.215431	-37.835671	10852	13,0,-1,0,0	ok
-1.213427	-37.835671	10852	13,0,-1,0,0	ok
-1.211423	-37.835671	10852	13,0,-1,0,0	ok
-1.209419	-37.835671	10852	13,0,-1,0,0	ok
-1.207415	-37.835671	240445	13,0,-1,0,-1	ok
-1.205411	-37.835671	731665105	13,0,-1,0,-1,0	ok
-1.203407	-37.835671	69720310	13,0,-1,0,1	ok
-1.201403	-37.835671	69720310	13,0,-1,0,1	ok
-1.199399	-37.835671	13783599475102	13,0,-1,0,2	ok
-1.197395	-37.835671	729524985693196052635	13,0,-1,0,4	ok
-1.195391	-37.835671	1150	13,0,-1,0	ok
-1.193387	-37.835671	517084535	13,0,-1,-1,1	ok
-1.191383	-37.835671	93935	13,0,-1,-1,0	ok
-1.189379	-37.835671	93935	13,0,-1,-1,0	ok
-1.187375	-37.835671	1228502	13,0,-1,1,0	ok
-1.185371	-37.835671	3415387250	13,0,-1,1,1	ok
-1.183367	-37.835671	15638002	13,0,-1,-2,0	ok
-1.181363	-37.835671	9168740463080	13,0,-1,2,-2	ok
-1.179359	-37.835671	281964828602	13,0,-1,4,0	ok
-1.177355	-37.835671	146389131013021760	13,0,-1,11	ok
-1.175351	-37.835671	1059461333977222325	13,0,-1,-13	ok
-1.173347	-37.835671	1948758274430821145	13,0,0,-13,0	ok
-1.171343	-37.835671	1034010672576131927	13,0,0,-13	ok
-1.169339	-37.835671	547829343679275677	13,0,0,12	ok
-1.167335	-37.835671	547829343679275677	13,0,0,12	ok
-1.165331	-37.835671	547829343679275677	13,0,0,12	ok
-1.163327	-37.835671	547829343679275677	13,0,0,12	ok
-1.161323	-37.835671	282782968583916764	13,0,0,-12	ok
-1.159319	-37.835671	282782968583916764	13,0,0,-12	ok
-1.157315	-37.835671	141902644704781340	13,0,0,11	ok
-1.155311	-37.835671	32491322512189427	13,0,0,10	ok
-1.153307	-37.835671	6417187941405035	-13,0,0,9	ok
-1.151303	-37.835671	1121062033450103	-13,0,0,-8,0	ok
-1.149299	-37.835671	45691107197285	-13,0,0,-7	ok
-1.147295	-37.835671	15232602950660	-13,0,0,-6,0	ok
-1.145291	-37.835671	16792962574091	-13,0,0,5,-1	ok
-1.143287	-37.835671	1075097759810	-13,0,0,-5,0	ok
-1.141283	-37.835671	37999593335	-13,0,0,4	ok
-1.139279	-37.835671	37999593335	-13,0,0,4	ok
-1.137275	-37.835671	37999593335	-13,0,0,4	ok
-1.135271	-37.835671	37999593335	-13,0,0,4	ok
-1.133267	-37.835671	203465540891	-13,0,0,-5	ok
-1.131263	-37.835671	1075097759810	-13,0,0,-5,0	ok
-1.129259	-37.835671	3796126979285	-13,0,0,-6	ok
-1.127255	-37.835671	150187924402310	-13,0,0,-7,0	ok
-1.125251	-37.835671	16005648680962553	-13,0,0,-9,-1	ok
-1.123246	-37.835671	32491322257272491	-13,0,0,10	ok
-1.121242	-37.835671	141902644172047553	-13,0,0,11	ok
-1.119238	-37.835671	562485689367187835	-13,0,0,-12,0	ok
-1.117234	-37.835671	547829342632538516	-13,0,0,12	ok
-1.115230	-37.835671	547829342632538516	-13,0,0,12	ok
-1.113226	-37.835671	547829342632538516	-13,0,0,12	ok
-1.111222	-37.835671	1034010671138070266	-13,0,0,-13	ok
-1.109218	-37.835671	3579927296927191466	-13,0,0,-13,-1	ok
-1.107214	-37.835671	562436840223693728	-13,0,-1,12	ok
-1.105210	-37.835671	1020458051	-13,0,-1,3	ok
-1.103206	-37.835671	33128	-13,0,-1,1	ok
-1.101202	-37.835671	2503178	-13,0,-1,-1,-1	ok
-1.099198	-37.835671	39991346320650332217634855366185878	-13,0,-1,0,-12	ok
-1.097194	-37.835671	69708503	-13,0,-1,0,1	ok
-1.095190	-37.835671	731626853	-13,0,-1,0,-1,0	ok
-1.093186	-37.835671	290948928018766931	-13,0,1,0,3	ok
-1.091182	-37.835671	4588910	-13,0,1,-1,-1	ok
-1.089178	-37.835671	25679336	-13,0,1,-2,0	ok
-1.087174	-37.835671	299381793501399221	-13,0,1,-12	ok
-1.085170	-37.835671	592678637686102628	-13,0,-2,12	ok
-1.083166	-37.835671	150137207793710465677287104930049353	-13,0,-2,0,12	ok
-1.081162	-37.835671	61751	-13,0,2,-1	ok
-1.079158	-37.835671	608326585017950228	-13,0,2,12	ok
-1.077154	-37.835671	136478	-13,0,3,0	ok
-1.075150	-37.835671	117441114956	-13,0,-4,0,-2	ok
-1.073146	-37.835671	2306732978	-13,0,-6,0,1	ok
-1.071142	-37.835671	260319128	-13,0,-10,0	ok
-1.069138	-37.835671	959018545978531016	-13,0,11,12	ok
-1.067134	-37.835671	1061798378	-13,0,-12,0	ok
