delta_x	delta_ca	gamma_encoding	gamma_scs	status
-1.500000	-38.837675	4532	14,0,0,0,0	ok
-1.497996	-38.837675	4532	14,0,0,0,0	ok
-1.495992	-38.837675	4532	14,0,0,0,0	ok
-1.493988	-38.837675	4532	14,0,0,0,0	ok
-1.491984	-38.837675	4532	14,0,0,0,0	ok
-1.489980	-38.837675	4532	14,0,0,0,0	ok
-1.487976	-38.837675	4532	14,0,0,0,0	ok
-1.485972	-38.837675	4532	14,0,0,0,0	ok
-1.483968	-38.837675	4532	14,0,0,0,0	ok
-1.481964	-38.837675	4532	14,0,0,0,0	ok
-1.479960	-38.837675	4532	14,0,0,0,0	ok
-1.477956	-38.837675	4532	14,0,0,0,0	ok
-1.475952	-38.837675	4532	14,0,0,0,0	ok
-1.473948	-38.837675	4532	14,0,0,0,0	ok
-1.471944	-38.837675	4532	14,0,0,0,0	ok
-1.469940	-38.837675	4532	14,0,0,0,0	ok
-1.467936	-38.837675	4532	14,0,0,0,0	ok
-1.465932	-38.837675	4532	14,0,0,0,0	ok
-1.463928	-38.837675	4532	14,0,0,0,0	ok
-1.461924	-38.837675	4532	14,0,0,0,0	ok
-1.459920	-38.837675	4532	14,0,0,0,0	ok
-1.457916	-38.837675	4532	14,0,0,0,0	ok
-1.455912	-38.837675	4532	14,0,0,0,0	ok
-1.453908	-38.837675	4532	14,0,0,0,0	ok
-1.451904	-38.837675	4532	14,0,0,0,0	ok
-1.449900	-38.837675	4532	14,0,0,0,0	ok
-1.447896	-38.837675	4532	14,0,0,0,0	ok
-1.445892	-38.837675	4532	14,0,0,0,0	ok
-1.443888	-38.837675	4532	14,0,0,0,0	ok
-1.441884	-38.837675	4532	14,0,0,0,0	ok
-1.439880	-38.837675	4532	14,0,0,0,0	ok
-1.437876	-38.837675	4532	14,0,0,0,0	ok
-1.435872	-38.837675	4532	14,0,0,0,0	ok
-1.433868	-38.837675	4532	14,0,0,0,0	ok
-1.431864	-38.837675	4532	14,0,0,0,0	ok
-1.429860	-38.837675	4532	14,0,0,0,0	ok
-1.427856	-38.837675	4532	14,0,0,0,0	ok
-1.425852	-38.837675	4532	14,0,0,0,0	ok
-1.423848	-38.837675	4532	14,0,0,0,0	ok
-1.421844	-38.837675	4532	14,0,0,0,0	ok
-1.419840	-38.837675	4532	14,0,0,0,0	ok
-1.417836	-38.837675	4532	14,0,0,0,0	ok
-1.415832	-38.837675	4532	14,0,0,0,0	ok
-1.413828	-38.837675	4532	14,0,0,0,0	ok
-1.411824	-38.837675	4532	14,0,0,0,0	ok
-1.409820	-38.837675	4532	14,0,0,0,0	ok
-1.407816	-38.837675	4532	14,0,0,0,0	ok
-1.405812	-38.837675	4532	14,0,0,0,0	ok
-1.403808	-38.837675	4532	14,0,0,0,0	ok
-1.401804	-38.837675	4532	14,0,0,0,0	ok
-1.399800	-38.837675	4532	14,0,0,0,0	ok
-1.397796	-38.837675	4532	14,0,0,0,0	ok
-1.395792	-38.837675	4532	14,0,0,0,0	ok
-1.393788	-38.837675	4532	14,0,0,0,0	ok
-1.391784	-38.837675	4532	14,0,0,0,0	ok
-1.389780	-38.837675	4532	14,0,0,0,0	ok
-1.387776	-38.837675	4532	14,0,0,0,0	ok
-1.385772	-38.837675	4532	14,0,0,0,0	ok
