delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-39.44444444	-44.74393657	0.8489471241	continued:5	1,1,1,1,-1,-1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	762.8653233,2381.491111,3175.704255,6099.855326,8858.365616,11910.33635,14722.9833,17388.68718	6076.541048,6469.520468,6739.58299,7013.577973,7303.446966,7613.605293,7947.75951,8310.29872	0.9846913925,0.9854837989,0.9583984328,0.9871288442,-0.9309832718,-0.987225807,0.9313450316,0.9869311335	-0.960523907,-0.9600050701,-0.9894364438,-0.9937456204,-0.9935159105,-0.9924758398,-0.9914014813,-0.990460197	ok
-1.38888889	-39.44444444	-45.37981332	0.8461537753	continued:5	1,1,1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1015.698649,1352.889426,3222.489685,5119.726542,12922.49206,20695.58624,28456.92603,36213.90661	5788.742941,6173.373763,6431.297537,6691.779017,6966.279101,7259.021535,7573.376421,7913.219851	0.9845157307,0.4756711283,0.985796624,-0.9304980723,-0.9292887684,-0.9282081778,-0.9274253172,-0.9269077329	-0.9597227463,-0.9546485917,-0.9891201579,-0.9943975867,-0.9943786436,-0.9932924704,-0.9920564581,-0.9909240548	ok
-1.27777778	-39.44444444	-45.88781206	0.8433604264	continued:5	1,1,1,1,-1,-1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1338.412179,1942.114927,9940.232761,12520.7435,15496.11384,18057.53577,21021.98688,23649.26717	5614.544427,5998.505054,6251.857615,6507.425247,6776.493843,7063.311881,7371.259181,7704.207761	0.9845257601,0.9408838833,0.9350546253,0.9861500995,-0.9350819521,-0.9861322096,0.9349912047,0.9861936052	-0.9590150767,-0.9512575981,-0.9887095289,-0.9945449486,-0.9946328386,-0.9935144962,-0.9921829122,-0.9909358468	ok
-1.16666667	-39.44444444	-46.27776637	0.8405670775	full	1,-1,-1,-1,-1,-1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1703.345956,3359.367637,11225.39696,19115.72184,27076.25223,29746.16882,33000.55471,34846.25755	5503.577646,5888.301801,6138.516615,6390.795853,6656.28743,6939.300523,7243.283264,7572.189127	0.9846376515,-0.9259165374,-0.9336799035,-0.9346046376,-0.936426768,-0.9858333964,0.9383946966,0.9848823907	-0.9583212639,-0.9481168162,-0.9882364732,-0.9945867989,-0.9947691333,-0.9936203053,-0.9922020892,-0.9908515065	ok
-1.05555556	-39.44444444	-43.51259217	0.7584077552	continued:5	1,1,1,1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	306.5082533,1029.37732,2001.595375,3637.673756,5243.776109,13185.62697,21210.52963,23532.52292	5430.499991,5816.506591,6064.153356,6313.801482,6576.45091,6856.48541,7157.44497,7483.39771	0.9849822105,0.9835737901,0.9828865556,0.9840604409,-0.9198214875,-0.9354354183,-0.9382764266,-0.9850089357	-0.9576265725,-0.9449075124,-0.987678088,-0.994574558,-0.9948589971,-0.9936833724,-0.9921809001,-0.9907282173	ok
-0.94444444	-39.44444444	-44.99290675	0.7610733866	continued:5	1,1,1,1,1,1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	489.9836523,1366.78172,2756.011465,3211.237117,11319.18418,15427.73962,20734.74373,21128.95124	5382.56543,5770.093982,6015.483971,6262.875322,6523.088121,6800.589713,7099.02655,7422.600363	0.9814363181,0.9824176203,0.9831991469,0.224859584,0.9383408254,0.9865753167,-0.9570602495,-0.9444796052	-0.956926667,-0.9414796746,-0.9869927164,-0.9945160503,-0.9949219092,-0.9937253107,-0.9921395118,-0.9905832867	ok
-0.83333333	-39.44444444	-46.02502219	0.7582800378	continued:5	1,1,1,-1,-1,-1,-1,1	-1,-1,-1,-1,-1,-1,-1,-1	678.3828846,1699.458139,4016.819092,8479.18208,9376.952156,10262.88587,11759.78398,15053.36391	5352.459531,5741.630599,5984.968281,6230.367614,6488.418217,6763.680016,7059.91821,7381.482183	0.9802093354,0.9819702556,0.9842058392,-0.9495580922,-0.9792955014,-0.9818968504,-0.9829702406,0.9364742291	-0.9562200704,-0.9376965869,-0.9861079184,-0.994404404,-0.9949634424,-0.9937541116,-0.9920857249,-0.9904233951	ok
-0.72222222	-39.44444444	-46.81709620	0.7610733866	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	965.8423426,2412.423043,6840.876249,17073.65284,17472.90816,17719.48398,17968.59622,18231.28946	5335.577083,5726.44704,5967.882102,6211.507347,6467.608919,6740.851114,7035.130508,7354.956564	0.9802576043,0.982405768,-0.9395631693,-0.9556653368,-0.9380521302,-0.9859900076,-0.9940358705,-0.9944235912	-0.9555063335,-0.9333689227,-0.9848902874,-0.9942219686,-0.9949835065,-0.9937727605,-0.9920228401,-0.990251339	ok
-0.61111111	-39.44444444	-47.35721626	0.7638667355	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1386.487367,10697.81895,11095.46938,11338.03758,11583.10376,11841.1131,12116.96188,12414.85795	5328.822427,5721.40463,5961.05219,6203.103967,6457.43868,6728.842295,7021.357368,7339.665735	0.980634021,0.9548791136,0.9317464944,0.9843281149,0.9939382863,0.9946757343,0.9933665542,0.9915141297	-0.9547854319,-0.9281686866,-0.9830754558,-0.9939374271,-0.9949786039,-0.9937819319,-0.9919521666,-0.990068195	ok
-0.50000000	-39.44444444	-47.68479425	0.7610733866	full	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	25.65563807,1757.430682,9230.865418,9968.438812,10498.32981,11149.12914,12063.32556,14490.68453	5330.012202,5724.285114,5962.232068,6202.912006,6455.64659,6725.369809,7016.288274,7333.269225	0.9991406852,0.9807381411,-0.9523889372,-0.9729314387,-0.9830323937,-0.9816850912,-0.980289572,-0.9831892085	-0.9540575274,-0.9214404916,-0.98009469,-0.9934972938,-0.9949422119,-0.9937809864,-0.9918739966,-0.9898741671	ok
