delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-22.77777778	-48.70727433	0.8206905155	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	1532.465533,8303.309243,16196.99,24346.23149,25919.17929,32643.78826,40516.32776,48571.68739	257.1385998,4916.969617,5926.917467,6238.564045,6584.790955,6980.225956,7448.952454,8042.237715	0.9822107599,0.9623425034,0.9633345075,0.9655741773,0.9822892422,0.9621967757,0.9630828941,0.9648822722	0.9968125995,-0.9675499141,-0.9863496707,-0.9897934795,-0.9887553364,-0.9874240573,-0.9859870075,-0.9838965233	ok
-1.38888889	-22.77777778	-49.26662779	0.8178971666	full	1,-1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	1893.58527,7805.642847,17559.44573,18106.30079,18437.85898,18797.49216,19211.62214,19712.69708	254.2678607,4942.959014,5946.48793,6255.086692,6597.098966,6987.650025,7451.0178,8039.252866	0.9827587338,-0.9632545213,-0.9681200954,-0.9532068067,-0.9846296052,-0.9874915447,-0.9865584097,-0.9849349686	0.9968229191,-0.9669340818,-0.9803655913,-0.9893312177,-0.988496775,-0.9871158501,-0.9856296399,-0.9834669281	ok
-1.27777778	-22.77777778	-41.78081009	0.7159950057	continued:5	1,1,1,1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	159.5498353,652.3942358,1327.896386,2696.462209,9585.658295,10318.29918,10795.7716,11398.07262	251.4792196,4974.112303,6277.708287,6615.986983,7002.200361,7460.963297,8045.455264,8941.405935	0.9794760567,0.9849165907,0.9818422925,0.9827090034,-0.9679321411,-0.9695450423,-0.9839333968,-0.9826998281	0.9968320804,-0.9663114817,-0.9886048606,-0.98819988,-0.9867849291,-0.9852453384,-0.9830010094,-0.9810235598	ok
-1.16666667	-22.77777778	-44.77396665	0.7187883546	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	325.222003,918.8451543,1854.695822,9809.159159,10836.86488,11152.11072,11504.33181,11912.41725	248.7686502,5009.288935,6305.112495,6640.106528,7022.45544,7477.260741,8059.160616,8967.139568	0.9776723832,0.9821052778,0.9805372838,0.9659443255,0.9739844508,0.9881002636,0.9872880859,0.9858087828	0.9968401218,-0.9656822407,-0.9873643938,-0.9878512066,-0.986429627,-0.9848342281,-0.9824985797,-0.9804854617	ok
-1.05555556	-22.77777778	-46.57200624	0.7159950057	continued:5	1,1,1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	496.4908953,1172.231944,2710.697052,8464.795114,9775.179066,10114.79836,10505.03343,10974.96304	246.1324046,5047.63021,6336.293146,6668.449293,7047.359366,7498.784533,8079.156504,9004.40919	0.9740898388,0.9804808341,0.9824692275,-0.9651723905,-0.9865169099,-0.9872098233,-0.9857518781,-0.9840218223	0.9968470788,-0.9650465809,-0.9850153464,-0.9874289553,-0.9860471661,-0.9843956921,-0.9819585565,-0.9799423818	ok
-0.94444444	-22.77777778	-47.94421480	0.7187883546	continued:5	1,1,1,1,1,1,1,1	1,-1,-1,-1,-1,-1,-1,-1	721.7207134,1575.451688,8846.838428,10144.00485,10478.71389,10862.26855,11323.50679,11929.57615	243.5669882,5088.477212,6370.442165,6700.240766,7076.106171,7524.681278,8104.546668,9053.328998	0.9737697628,0.9791814038,0.9644933997,0.9830246595,0.9868005185,0.9854253938,0.9836647684,0.9809553931	0.9968529842,-0.964404765,-0.9799802785,-0.9868970303,-0.9856335709,-0.9839285672,-0.9813792019,-0.9794053842	ok
-0.83333333	-22.77777778	-48.94102966	0.7159950057	continued:5	1,1,-1,-1,-1,-1,-1,-1	1,-1,-1,-1,-1,-1,-1,-1	944.6669347,2018.704801,8211.964529,9501.324296,9833.460353,10213.43436,10670.96504,11275.23325	241.0691387,5131.316195,6406.542216,6734.871996,7108.066843,7554.288957,8134.657421,9114.904165	0.9738134895,0.9792518068,-0.963836824,-0.9749802748,-0.9861966462,-0.9849971601,-0.9831891815,-0.9803617301	0.9968578686,-0.9637570675,-0.9877992534,-0.9861930555,-0.9851833966,-0.9834312325,-0.9807582395,-0.9788914174	ok
-0.72222222	-22.77777778	-49.67979379	0.7187883546	continued:5	1,1,1,1,1,1,1,-1	1,-1,-1,-1,-1,-1,-1,1	1300.327772,8522.388365,10124.5452,10497.66659,10945.77735,11535.72058,12603.18483,18509.36298	238.6358058,5175.74112,6771.853874,7142.741356,7587.084568,8168.979137,9191.433256,15226.4409	0.9747194898,0.9631309226,0.9852760407,0.9846281822,0.9828187821,0.9799531207,0.9786338728,-0.9631593354	0.9968617603,-0.9631037579,-0.985203109,-0.9846892361,-0.9829016398,-0.9800929084,-0.9784266504,0.9631602932	ok
-0.61111111	-22.77777778	-50.15132456	0.7159950057	continued:5	1,1,1,1,1,1,1,-1	1,-1,-1,-1,-1,-1,-1,1	1671.238981,8345.244585,9941.975078,10313.60187,10761.14411,11355.79511,12506.7435,18015.94654	236.2641344,5221.427279,6810.785299,7179.72598,7622.64895,8207.128804,9287.540519,14937.04883	0.9750982125,0.962478089,0.9839418881,0.9840712216,0.9822334483,0.9792012413,0.9784221221,-0.9624820876	0.9968646853,-0.9624450934,-0.9837053985,-0.9841409098,-0.9823373064,-0.9793799856,-0.9780529413,0.9624843168	ok
-0.50000000	-22.77777778	-50.44963338	0.7132016568	full	1,-1,-1,-1,-1,-1,-1,1	1,-1,-1,-1,-1,-1,-1,1	2157.022494,8022.297461,9612.505306,9982.362641,10428.70607,11026.86652,12283.60233,17505.5605	233.9514481,5268.112317,6851.330085,7218.690357,7660.642424,8248.826029,9413.048556,14751.68122	0.9758679492,-0.9618122686,-0.9817564838,-0.9834668739,-0.9816347706,-0.9784386772,-0.978361349,0.961805211	0.9968666679,-0.9617813136,-0.9812360912,-0.9835241468,-0.9817352807,-0.9786157969,-0.9778434778,0.9618076072	ok
