delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_signs	gamma_signs	T_min_times	gamma_min_times	T_tangent_Ca	gamma_tangent_Ca	status
-1.50000000	-31.11111111	-46.79878636	0.8342958426	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1146.734923,8499.143123,16100.78246,23700.08513,31300.48599,38901.94599,46504.04074,54106.47029	5275.753199,5692.270432,5957.801794,6229.718516,6520.157533,6835.461261,7182.126764,7568.93944	0.983399836,0.9492167936,0.9472530375,0.9461685529,0.9456264314,0.9453619889,0.9452343626,0.9451720515	-0.9642614799,-0.9461922017,-0.9864646182,-0.9927555124,-0.9926763592,-0.9914084001,-0.9900744539,-0.9889150972	ok
-1.38888889	-31.11111111	-47.42869755	0.8315024938	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1481.8051,8666.906327,16319.46122,23966.779,31611.40457,39254.77633,46897.64739,54540.38553	5243.397627,5660.364745,5922.82023,6191.551877,6478.283036,6789.481607,7131.739959,7513.962329	0.9835435592,0.9492248799,0.9485705144,0.94803906,0.947626056,0.9473123426,0.9470782289,0.9469046898	-0.9636159913,-0.9402425078,-0.985018441,-0.9925708839,-0.9926752857,-0.9913644105,-0.9899322404,-0.9886818126	ok
-1.27777778	-31.11111111	-47.91872851	0.8287091449	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1854.006427,7396.105091,15126.65717,22860.34577,30598.37204,38342.58345,46096.01107,53864.12712	5227.263672,5644.819174,5904.573006,6170.646078,6454.189133,6761.857418,7100.383683,7478.844476	0.9838613561,-0.9488943366,-0.9490862346,-0.94931385,-0.9495879943,-0.9499252092,-0.9503533431,-0.950924026	-0.9629653161,-0.9314970605,-0.9825561976,-0.9922585555,-0.9926393195,-0.9913014346,-0.9897722579,-0.9884271744	ok
-1.16666667	-31.11111111	-43.39709902	0.7448056524	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	268.2621382,912.1565822,1854.837806,10207.00074,11002.54677,11624.26414,12486.93138,21537.41486	5223.056279,5641.171265,5898.478194,6162.355994,6443.101583,6747.646514,7082.907653,7458.174085	0.9837823163,0.9834097664,0.9821261284,0.9616451278,0.9764564205,0.9834106651,0.9821094049,0.9625531507	-0.9623081913,-0.9153340278,-0.9775487381,-0.9917406663,-0.9925649109,-0.9912231004,-0.9895985967,-0.9881550376	ok
-1.05555556	-31.11111111	-45.20154620	0.7420123035	continued:5	1,1,1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	429.8069594,1166.472619,2461.183625,8256.581173,17747.71221,18177.90158,18439.0112,18707.25755	5227.896775,5646.422081,5901.384704,6163.602472,6441.884842,6743.627436,7075.982726,7448.488021	0.9794753626,0.9819560572,0.9825698597,-0.9539922821,-0.9618428263,-0.9190456021,-0.9790569177,-0.9914094965	-0.9616442053,-0.8597496406,-0.9625110881,-0.9908537585,-0.992440376,-0.9911295195,-0.9894127281,-0.9878669105	ok
-0.94444444	-31.11111111	-46.52786340	0.7425138563	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	631.2406423,1529.123418,10065.31838,10493.68242,10751.18256,11016.31644,11298.58935,11605.88229	5239.764735,6172.226898,6448.363667,6747.577598,7077.324922,7447.426886,7873.309171,8382.814582	0.9778999911,0.9810220989,0.9611299135,0.8527033333,0.9641015799,0.9905155281,0.9919122242,0.9904826486	-0.9609733311,-0.9892390172,-0.992244089,-0.9910185463,-0.9892147574,-0.9875631391,-0.9861174425,-0.9844773164	ok
-0.83333333	-31.11111111	-47.51935421	0.7397205075	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	843.4120966,1945.323296,9915.405294,10352.14875,10611.26439,10878.5522,11163.68716,11475.13305	5257.190363,6186.64195,6460.964443,6757.896685,7085.296189,7453.306954,7877.977322,8388.84257	0.9775890349,0.9809305813,0.960572148,0.7611084817,0.9580575353,0.9899931398,0.9914293273,0.989911673	-0.9602957218,-0.9860716036,-0.9919387173,-0.9908860638,-0.9890039467,-0.9872434129,-0.9857066048,-0.9839640692	ok
-0.72222222	-31.11111111	-48.27419717	0.7369271586	continued:5	1,1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1091.870668,2647.864478,8327.207036,9263.862632,9539.547641,9838.446824,10169.07668,10542.59693	5279.073639,6205.605478,6478.509939,6773.393456,7098.680698,7464.88307,7888.736182,8401.681215	0.9775977783,0.9819325648,-0.9596957414,-0.9838586081,-0.9914744676,-0.9904428871,-0.9884814062,-0.9866527245	-0.9596116122,-0.9798620187,-0.9914588205,-0.9907257312,-0.9887789365,-0.9869070029,-0.9852739047,-0.9834185005	ok
-0.61111111	-31.11111111	-48.82493663	0.7397205075	continued:5	1,1,1,1,1,1,1,1	-1,-1,-1,-1,-1,-1,-1,-1	1544.640348,8982.471001,9913.088497,10186.86727,10482.60699,10809.61303,11179.25788,11610.07017	5304.572164,6500.094195,6793.157161,7116.551009,7481.208081,7904.621697,8420.382372,9113.616851	0.9782835921,0.9589790609,0.9798909827,0.9908548173,0.9903417344,0.9883246232,0.9863687625,0.9846432627	-0.9589212683,-0.9906847261,-0.9905282506,-0.9885378209,-0.9865528806,-0.9848183344,-0.9828384679,-0.9801013407	ok
-0.50000000	-31.11111111	-49.15072985	0.7369271586	full	1,-1,-1,-1,-1,-1,-1,-1	-1,-1,-1,-1,-1,-1,-1,-1	1970.831306,8313.862002,9514.613124,9808.647812,10133.87434,10502.14325,10932.86379,11465.03322	5333.02848,6525.00207,6816.475961,7138.183745,7501.544934,7924.888605,8444.236114,9155.904948	0.9786557092,-0.9582813166,-0.9898298047,-0.9901106461,-0.9880611088,-0.9859900048,-0.9841583212,-0.9819631482	-0.9582249616,-0.9893865108,-0.9902800059,-0.9882781362,-0.9861797775,-0.9843386487,-0.9822213216,-0.9793134478	ok
