idx	time	time_seconds	symbol	interval	interval_seconds
1	1376.46956922	1.37646956922	0	1376.46956922	1.37646956922
2	14951.6292017	14.9516292017	-11	13575.1596325	13.5751596325
3	26942.4427057	26.9424427057	-10	11990.813504	11.990813504
4	35247.0083299	35.2470083299	-2	8304.56562418	8.30456562418
5	47094.7339982	47.0947339982	7	11847.7256683	11.8477256683
6	60460.9622981	60.4609622981	-11	13366.2283	13.3662283
7	72315.9280157	72.3159280157	10	11854.9657175	11.8549657175
8	84301.7726994	84.3017726994	-6	11985.8446837	11.9858446837
9	91576.3986051	91.5763986051	-1	7274.62590573	7.27462590573
10	98269.4227857	98.2694227857	-1	6693.02418053	6.69302418053
11	105915.899586	105.915899586	0	7646.47680052	7.64647680052
12	115790.430857	115.790430857	-3	9874.53127048	9.87453127048
13	123745.509276	123.745509276	0	7955.07841894	7.95507841894
14	132783.35287	132.78335287	1	9037.84359445	9.03784359445
15	140681.808492	140.681808492	-1	7898.45562199	7.89845562199
16	147932.502717	147.932502717	0	7250.69422476	7.25069422476
17	155995.077298	155.995077298	-1	8062.57458153	8.06257458153
18	163269.723253	163.269723253	0	7274.64595431	7.27464595431
19	176366.994444	176.366994444	11	13097.2711917	13.0972711917
20	190192.015559	190.192015559	10	13825.0211151	13.8250211151
21	203820.337082	203.820337082	10	13628.3215222	13.6283215222
22	215273.422183	215.273422183	4	11453.0851013	11.4530851013
23	225955.183278	225.955183278	3	10681.7610949	10.6817610949
24	234609.011072	234.609011072	1	8653.82779438	8.65382779438
25	242750.997448	242.750997448	0	8141.98637583	8.14198637583
26	256470.562791	256.470562791	-11	13719.5653432	13.7195653432
27	264143.99269	264.14399269	1	7673.42989904	7.67342989904
28	274538.841236	274.538841236	2	10394.8485461	10.3948485461
29	287700.56288	287.70056288	11	13161.721644	13.161721644
30	295617.747769	295.617747769	-1	7917.18488882	7.91718488882
31	303223.554397	303.223554397	0	7605.8066275	7.6058066275
32	314408.703226	314.408703226	-4	11185.1488294	11.1851488294
33	323140.524836	323.140524836	3	8731.82161031	8.73182161031
34	331152.50491	331.15250491	0	8011.98007368	8.01198007368
35	342368.224377	342.368224377	-3	11215.7194669	11.2157194669
36	354158.889062	354.158889062	11	11790.6646854	11.7906646854
37	364179.957236	364.179957236	2	10021.0681737	10.0210681737
38	375958.15443	375.95815443	4	11778.1971937	11.7781971937
39	388872.953915	388.872953915	-11	12914.7994853	12.9147994853
40	396814.924111	396.814924111	0	7941.97019629	7.94197019629
41	410331.22202	410.33122202	-11	13516.2979085	13.5162979085
42	418997.487723	418.997487723	-3	8666.26570268	8.66626570268
43	426467.945602	426.467945602	1	7470.45787936	7.47045787936
44	434435.694703	434.435694703	-1	7967.74910083	7.96774910083
45	441372.820713	441.372820713	0	6937.12601019	6.93712601019
46	453825.852828	453.825852828	5	12453.0321152	12.4530321152
47	466777.139675	466.777139675	-11	12951.2868474	12.9512868474
48	474819.271175	474.819271175	0	8042.13150001	8.04213150001
49	488408.808157	488.408808157	-11	13589.5369811	13.5895369811
50	497773.708835	497.773708835	3	9364.90067866	9.36490067866
51	510177.09184	510.17709184	-6	12403.3830053	12.4033830053
52	518986.820434	518.986820434	2	8809.72859317	8.80972859317
53	531899.601458	531.899601458	-11	12912.7810245	12.9127810245
54	540503.104049	540.503104049	-1	8603.50259119	8.60350259119
55	552685.30404	552.68530404	10	12182.1999905	12.1821999905
56	566135.439533	566.135439533	10	13450.1354936	13.4501354936
57	579293.397221	579.293397221	10	13157.9576878	13.1579576878
58	592321.47868	592.32147868	10	13028.0814588	13.0280814588
59	605415.546307	605.415546307	10	13094.0676269	13.0940676269
60	618661.491355	618.661491355	10	13245.9450487	13.2459450487
61	627966.902207	627.966902207	-2	9305.41085134	9.30541085134
62	636561.664901	636.561664901	-1	8594.76269457	8.59476269457
63	648769.966264	648.769966264	10	12208.3013628	12.2083013628
64	662352.738828	662.352738828	10	13582.7725639	13.5827725639
65	675657.076183	675.657076183	10	13304.3373553	13.3043373553
66	683834.970893	683.834970893	-1	8177.89470936	8.17789470936
67	692080.208431	692.080208431	0	8245.23753827	8.24523753827
68	704793.490046	704.793490046	-11	12713.2816153	12.7132816153
69	712656.1673	712.6561673	0	7862.67725373	7.86267725373
70	725307.780178	725.307780178	-11	12651.6128776	12.6516128776
71	733170.967941	733.170967941	-1	7863.18776289	7.86318776289
72	745100.038515	745.100038515	-10	11929.0705745	11.9290705745
73	753279.083788	753.279083788	-1	8179.04527315	8.17904527315
74	761127.921391	761.127921391	1	7848.83760228	7.84883760228
75	774159.267952	774.159267952	-11	13031.3465611	13.0313465611
76	782331.193528	782.331193528	-1	8171.92557627	8.17192557627
77	793604.382009	793.604382009	-11	11273.1884808	11.2731884808
78	800562.421937	800.562421937	-1	6958.03992843	6.95803992843
79	808134.667493	808.134667493	0	7572.24555624	7.57224555624
80	822114.178474	822.114178474	10	13979.510981	13.979510981
81	835975.959514	835.975959514	9	13861.7810397	13.8617810397
82	849370.448183	849.370448183	10	13394.4886689	13.3944886689
83	862710.965826	862.710965826	10	13340.5176427	13.3405176427
84	876242.270357	876.242270357	-10	13531.3045316	13.5313045316
85	885923.516883	885.923516883	3	9681.24652578	9.68124652578
86	899157.696222	899.157696222	-11	13234.1793394	13.2341793394
87	911430.692404	911.430692404	9	12272.9961817	12.2729961817
88	924800.534227	924.800534227	10	13369.8418232	13.3698418232
89	934282.034277	934.282034277	2	9481.50004971	9.48150004971
90	942415.075122	942.415075122	-1	8133.04084519	8.13304084519
91	949673.849505	949.673849505	1	7258.7743827	7.2587743827
92	957910.962817	957.910962817	0	8237.11331254	8.23711331254
93	971128.941284	971.128941284	-11	13217.9784668	13.2179784668
94	979361.196518	979.361196518	0	8232.25523386	8.23225523386
95	992121.831125	992.121831125	-11	12760.6346065	12.7606346065
96	999956.475341	999.956475341	0	7834.64421636	7.83464421636
97	1012713.54917	1012.71354917	-11	12757.0738311	12.7570738311
98	1020233.75271	1020.23375271	-1	7520.20353578	7.52020353578
99	1029002.74815	1029.00274815	2	8768.99544638	8.76899544638
100	1041709.29192	1041.70929192	-11	12706.5437693	12.7065437693
101	1049811.70942	1049.81170942	0	8102.41749407	8.10241749407
102	1062770.69069	1062.77069069	-11	12958.9812737	12.9589812737
103	1069793.65845	1069.79365845	-1	7022.96775526	7.02296775526
104	1077138.43841	1077.13843841	0	7344.77995961	7.34477995961
105	1089931.97033	1089.93197033	-11	12793.5319232	12.7935319232
106	1097791.95888	1097.79195888	0	7859.98854607	7.85998854607
107	1110783.82804	1110.78382804	-11	12991.8691604	12.9918691604
108	1117698.24183	1117.69824183	-1	6914.41379398	6.91441379398
109	1125426.61155	1125.42661155	0	7728.36972427	7.72836972427
110	1138957.41767	1138.95741767	-10	13530.8061172	13.5308061172
111	1146770.82141	1146.77082141	0	7813.40373656	7.81340373656
112	1159132.84461	1159.13284461	-11	12362.0231977	12.3620231977
113	1167861.2464	1167.8612464	-1	8728.40179901	8.72840179901
114	1179997.99551	1179.99799551	-11	12136.7491054	12.1367491054
115	1191999.49698	1191.99949698	10	12001.5014736	12.0015014736
116	1202302.5267	1202.3025267	3	10303.0297176	10.3030297176
117	1210730.19807	1210.73019807	-1	8427.67136599	8.42767136599
118	1222573.36406	1222.57336406	-6	11843.1659929	11.8431659929
119	1233507.38397	1233.50738397	-11	10934.0199129	10.9340199129
120	1242098.85085	1242.09885085	-1	8591.46687996	8.59146687996
121	1254251.36377	1254.25136377	10	12152.5129172	12.1525129172
122	1267747.56071	1267.74756071	10	13496.1969376	13.4961969376
123	1281167.10078	1281.16710078	10	13419.5400759	13.4195400759
124	1294696.47336	1294.69647336	9	13529.3725794	13.5293725794
125	1303926.8784	1303.9268784	1	9230.40503664	9.23040503664
126	1316945.11893	1316.94511893	-11	13018.2405345	13.0182405345
127	1325538.52761	1325.53852761	2	8593.40867803	8.59340867803
128	1336162.06166	1336.16206166	2	10623.5340497	10.6235340497
129	1348923.96412	1348.92396412	11	12761.9024587	12.7619024587
130	1357277.46065	1357.27746065	-1	8353.49652814	8.35349652814
131	1365392.17487	1365.39217487	0	8114.71422502	8.11471422502
132	1379089.9968	1379.0899968	-11	13697.8219304	13.6978219304
133	1387517.50062	1387.51750062	2	8427.50381128	8.42750381128
134	1396501.63355	1396.50163355	1	8984.13293031	8.98413293031
135	1405689.36384	1405.68936384	1	9187.73029747	9.18773029747
136	1419596.45881	1419.59645881	-10	13907.0949639	13.9070949639
137	1427281.67766	1427.28167766	1	7685.21885151	7.68521885151
138	1438250.19663	1438.25019663	3	10968.51897	10.96851897
139	1452123.66352	1452.12366352	-11	13873.4668955	13.8734668955
140	1461626.41271	1461.62641271	3	9502.74918412	9.50274918412
141	1474627.70375	1474.62770375	-11	13001.2910436	13.0012910436
142	1481743.46883	1481.74346883	-1	7115.76508097	7.11576508097
143	1488697.44465	1488.69744465	-1	6953.97581931	6.95397581931
144	1495308.40567	1495.30840567	-1	6610.96101479	6.61096101479
145	1503277.54571	1503.27754571	0	7969.14004758	7.96914004758
146	1512875.2819	1512.8752819	-2	9597.73618286	9.59773618286
147	1523129.91744	1523.12991744	-5	10254.6355451	10.2546355451
148	1532397.47631	1532.39747631	-4	9267.55887233	9.26755887233
