idx	time	time_seconds	symbol	interval	interval_seconds
1	6138.79859033	6.13879859033	-9	6138.79859033	6.13879859033
2	17454.481795	17.454481795	8	11315.6832047	11.3156832047
3	29816.501894	29.816501894	-9	12362.020099	12.362020099
4	39665.5170354	39.6655170354	8	9849.01514147	9.84901514147
5	50805.8284847	50.8058284847	8	11140.3114493	11.1403114493
6	61971.7993888	61.9717993888	8	11165.970904	11.165970904
7	73161.3897176	73.1613897176	8	11189.5903288	11.1895903288
8	84363.4441179	84.3634441179	8	11202.0544003	11.2020544003
9	95570.6771753	95.5706771753	8	11207.2330574	11.2072330574
10	106779.543246	106.779543246	8	11208.8660708	11.2088660708
11	117988.653973	117.988653973	8	11209.1107267	11.2091107267
12	129197.617571	129.197617571	8	11208.963598	11.208963598
13	140406.408157	140.406408157	8	11208.7905864	11.2087905864
14	151615.088297	151.615088297	8	11208.6801401	11.2086801401
15	162823.714858	162.823714858	8	11208.6265604	11.2086265604
16	174032.321089	174.032321089	8	11208.6062317	11.2086062317
17	185240.922099	185.240922099	8	11208.6010094	11.2086010094
18	196449.523167	196.449523167	8	11208.601068	11.208601068
19	207658.125397	207.658125397	8	11208.6022299	11.2086022299
20	218866.728566	218.866728566	8	11208.6031696	11.2086031696
21	230075.332258	230.075332258	8	11208.6036915	11.2086036915
22	241283.936177	241.283936177	8	11208.6039189	11.2086039189
23	252492.54017	252.49254017	8	11208.6039934	11.2086039934
24	263701.144176	263.701144176	8	11208.6040058	11.2086040058
25	274909.748176	274.909748176	8	11208.6040001	11.2086040001
26	286118.352169	286.118352169	8	11208.6039927	11.2086039927
27	297326.956156	297.326956156	8	11208.6039878	11.2086039878
28	308535.560142	308.535560142	8	11208.6039858	11.2086039858
29	319744.164128	319.744164128	8	11208.6039855	11.2086039855
30	330952.768113	330.952768113	8	11208.6039853	11.2086039853
31	342161.372098	342.161372098	8	11208.603985	11.208603985
32	353369.976083	353.369976083	8	11208.6039847	11.2086039847
33	364578.580067	364.578580067	8	11208.6039846	11.2086039846
34	375787.184052	375.787184052	8	11208.6039844	11.2086039844
35	386995.788036	386.995788036	8	11208.6039848	11.2086039848
36	398204.392022	398.204392022	8	11208.6039851	11.2086039851
37	409412.996007	409.412996007	8	11208.6039855	11.2086039855
38	420621.599992	420.621599992	8	11208.6039851	11.2086039851
39	431830.203977	431.830203977	8	11208.6039849	11.2086039849
40	443038.807962	443.038807962	8	11208.6039847	11.2086039847
41	454247.411946	454.247411946	8	11208.6039844	11.2086039844
42	465456.015931	465.456015931	8	11208.6039847	11.2086039847
43	476664.619916	476.664619916	8	11208.603985	11.208603985
44	487873.223901	487.873223901	8	11208.6039854	11.2086039854
45	499081.827886	499.081827886	8	11208.6039852	11.2086039852
46	510290.431871	510.290431871	8	11208.6039849	11.2086039849
47	521499.035856	521.499035856	8	11208.6039847	11.2086039847
48	532707.63984	532.70763984	8	11208.6039844	11.2086039844
49	543916.243825	543.916243825	8	11208.6039847	11.2086039847
50	555124.84781	555.12484781	8	11208.6039852	11.2086039852
51	566333.451796	566.333451796	8	11208.6039854	11.2086039854
52	577542.055781	577.542055781	8	11208.6039852	11.2086039852
53	588750.659766	588.750659766	8	11208.6039849	11.2086039849
54	599959.263751	599.959263751	8	11208.6039847	11.2086039847
55	611167.867735	611.167867735	8	11208.6039845	11.2086039845
56	622376.47172	622.37647172	8	11208.6039849	11.2086039849
57	633585.075705	633.585075705	8	11208.6039852	11.2086039852
58	644793.67969	644.79367969	8	11208.6039852	11.2086039852
59	656002.283676	656.002283676	8	11208.6039852	11.2086039852
60	667210.887661	667.210887661	8	11208.603985	11.208603985
61	678419.491645	678.419491645	8	11208.6039847	11.2086039847
62	689628.09563	689.62809563	8	11208.6039845	11.2086039845
63	700836.699615	700.836699615	8	11208.6039847	11.2086039847
64	712045.3036	712.0453036	8	11208.6039851	11.2086039851
65	723253.907585	723.253907585	8	11208.6039855	11.2086039855
66	734462.51157	734.46251157	8	11208.6039853	11.2086039853
67	745671.115555	745.671115555	8	11208.603985	11.208603985
68	756879.71954	756.87971954	8	11208.6039847	11.2086039847
69	768088.323525	768.088323525	8	11208.6039846	11.2086039846
70	779296.927509	779.296927509	8	11208.6039844	11.2086039844
71	790505.531494	790.505531494	8	11208.6039849	11.2086039849
72	801714.135479	801.714135479	8	11208.6039854	11.2086039854
73	812922.739465	812.922739465	8	11208.6039853	11.2086039853
74	824131.34345	824.13134345	8	11208.6039851	11.2086039851
75	835339.947435	835.339947435	8	11208.6039848	11.2086039848
76	846548.551419	846.548551419	8	11208.6039846	11.2086039846
77	857757.155404	857.757155404	8	11208.6039844	11.2086039844
78	868965.759388	868.965759388	8	11208.6039848	11.2086039848
79	880174.363374	880.174363374	8	11208.6039852	11.2086039852
80	891382.967359	891.382967359	8	11208.6039854	11.2086039854
81	902591.571344	902.591571344	8	11208.6039851	11.2086039851
82	913800.175329	913.800175329	8	11208.6039849	11.2086039849
83	925008.779314	925.008779314	8	11208.6039847	11.2086039847
84	936217.383298	936.217383298	8	11208.6039845	11.2086039845
85	947425.987283	947.425987283	8	11208.6039847	11.2086039847
86	958634.591268	958.634591268	8	11208.6039851	11.2086039851
87	969843.195253	969.843195253	8	11208.6039854	11.2086039854
88	981051.799239	981.051799239	8	11208.6039852	11.2086039852
89	992260.403223	992.260403223	8	11208.6039849	11.2086039849
90	1003469.00721	1003.46900721	8	11208.6039847	11.2086039847
91	1014677.61119	1014.67761119	8	11208.6039844	11.2086039844
92	1025886.21518	1025.88621518	8	11208.6039847	11.2086039847
93	1037094.81916	1037.09481916	8	11208.6039851	11.2086039851
94	1048303.42315	1048.30342315	8	11208.6039854	11.2086039854
95	1059512.02713	1059.51202713	8	11208.6039853	11.2086039853
96	1070720.63112	1070.72063112	8	11208.6039849	11.2086039849
97	1081929.2351	1081.9292351	8	11208.6039847	11.2086039847
98	1093137.83909	1093.13783909	8	11208.6039846	11.2086039846
99	1104346.44307	1104.34644307	8	11208.6039849	11.2086039849
100	1115555.04706	1115.55504706	8	11208.6039852	11.2086039852
101	1126763.65104	1126.76365104	8	11208.6039852	11.2086039852
102	1137972.25503	1137.97225503	8	11208.6039851	11.2086039851
103	1149180.85901	1149.18085901	8	11208.603985	11.208603985
104	1160389.463	1160.389463	8	11208.6039847	11.2086039847
105	1171598.06698	1171.59806698	8	11208.6039846	11.2086039846
106	1182806.67097	1182.80667097	8	11208.6039848	11.2086039848
107	1194015.27495	1194.01527495	8	11208.6039852	11.2086039852
108	1205223.87894	1205.22387894	8	11208.6039855	11.2086039855
109	1216432.48292	1216.43248292	8	11208.6039853	11.2086039853
110	1227641.08691	1227.64108691	8	11208.603985	11.208603985
111	1238849.69089	1238.84969089	8	11208.6039847	11.2086039847
112	1250058.29488	1250.05829488	8	11208.6039846	11.2086039846
113	1261266.89886	1261.26689886	8	11208.6039845	11.2086039845
114	1272475.50285	1272.47550285	8	11208.6039849	11.2086039849
115	1283684.10683	1283.68410683	8	11208.6039853	11.2086039853
116	1294892.71082	1294.89271082	8	11208.6039854	11.2086039854
117	1306101.3148	1306.1013148	8	11208.6039851	11.2086039851
118	1317309.91879	1317.30991879	8	11208.6039847	11.2086039847
119	1328518.52277	1328.51852277	8	11208.6039846	11.2086039846
120	1339727.12676	1339.72712676	8	11208.6039844	11.2086039844
121	1350935.73074	1350.93573074	8	11208.6039847	11.2086039847
122	1362144.33473	1362.14433473	8	11208.6039852	11.2086039852
123	1373352.93871	1373.35293871	8	11208.6039854	11.2086039854
124	1384561.5427	1384.5615427	8	11208.6039852	11.2086039852
125	1395770.14668	1395.77014668	8	11208.6039848	11.2086039848
126	1406978.75067	1406.97875067	8	11208.6039847	11.2086039847
127	1418187.35465	1418.18735465	8	11208.6039845	11.2086039845
128	1429395.95864	1429.39595864	8	11208.6039848	11.2086039848
129	1440604.56262	1440.60456262	8	11208.6039851	11.2086039851
