idx	time	time_seconds	symbol	interval	interval_seconds
184	1902838.10851	1902.83810851	-11	12752.5379863	12.7525379863
185	1911287.21057	1911.28721057	0	8449.10205703	8.44910205703
186	1923638.88872	1923.63888872	-11	12351.6781531	12.3516781531
187	1932108.75136	1932.10875136	0	8469.86263897	8.46986263897
188	1944355.88191	1944.35588191	-11	12247.130552	12.247130552
189	1952695.26945	1952.69526945	0	8339.38753893	8.33938753893
190	1964955.11272	1964.95511272	-11	12259.8432749	12.2598432749
191	1973289.11979	1973.28911979	0	8334.007069	8.334007069
192	1985403.94596	1985.40394596	-11	12114.8261653	12.1148261653
193	1994192.00149	1994.19200149	0	8788.055531	8.788055531
194	2006124.17483	2006.12417483	-11	11932.1733385	11.9321733385
195	2014633.82074	2014.63382074	-1	8509.64591305	8.50964591305
196	2026721.29092	2026.72129092	10	12087.4701761	12.0874701761
197	2035010.10768	2035.01010768	-1	8288.81676447	8.28881676447
198	2043155.28419	2043.15528419	0	8145.17650952	8.14517650952
199	2056398.26954	2056.39826954	-11	13242.9853495	13.2429853495
200	2063375.31749	2063.37531749	-1	6977.04795012	6.97704795012
201	2071089.37604	2071.08937604	0	7714.05854425	7.71405854425
202	2083811.01488	2083.81101488	11	12721.6388446	12.7216388446
203	2092826.48392	2092.82648392	1	9015.46904516	9.01546904516
204	2103928.61593	2103.92861593	4	11102.1320023	11.1021320023
205	2111997.42723	2111.99742723	0	8068.81130608	8.06881130608
206	2125889.64883	2125.88964883	10	13892.2215976	13.8922215976
207	2134358.68703	2134.35868703	-1	8469.03820367	8.46903820367
208	2146399.13572	2146.39913572	8	12040.448684	12.040448684
209	2156707.69644	2156.70769644	2	10308.5607193	10.3085607193
210	2169307.39623	2169.30739623	-11	12599.6997901	12.5996997901
211	2177536.70682	2177.53670682	0	8229.31059149	8.22931059149
212	2190216.94574	2190.21694574	-11	12680.2389197	12.6802389197
213	2198254.93927	2198.25493927	-1	8037.99353057	8.03799353057
214	2210338.8897	2210.3388897	10	12083.9504265	12.0839504265
215	2223488.40395	2223.48840395	-11	13149.51425	13.14951425
216	2235326.33871	2235.32633871	10	11837.9347635	11.8379347635
217	2245186.50818	2245.18650818	2	9860.16947077	9.86016947077
218	2256186.0814	2256.1860814	3	10999.5732234	10.9995732234
219	2269123.25586	2269.12325586	-11	12937.1744567	12.9371744567
220	2276804.22186	2276.80422186	-1	7680.96600192	7.68096600192
221	2288741.80701	2288.74180701	9	11937.5851494	11.9375851494
222	2296984.90359	2296.98490359	-1	8243.09657825	8.24309657825
223	2304636.19757	2304.63619757	-2	7651.29398178	7.65129398178
224	2312628.35344	2312.62835344	0	7992.15587131	7.99215587131
225	2322433.19963	2322.43319963	-3	9804.84618951	9.80484618951
226	2329940.33579	2329.94033579	0	7507.13615582	7.50713615582
227	2338351.29625	2338.35129625	-1	8410.96045735	8.41096045735
228	2346327.55262	2346.32755262	0	7976.25637815	7.97625637815
229	2355351.56079	2355.35156079	1	9024.0081699	9.0240081699
230	2363610.45946	2363.61045946	-1	8258.89866817	8.25889866817
231	2371066.1518	2371.0661518	1	7455.69233482	7.45569233482
232	2380097.80956	2380.09780956	-2	9031.65776609	9.03165776609
233	2388060.2955	2388.0602955	0	7962.48593985	7.96248593985
234	2396572.64084	2396.57264084	-1	8512.34533818	8.51234533818
235	2405646.86813	2405.64686813	-4	9074.22728478	9.07422728478
236	2412566.06397	2412.56606397	-1	6919.19584274	6.91919584274
237	2421848.5599	2421.8485599	3	9282.49593055	9.28249593055
238	2436160.77783	2436.16077783	10	14312.2179301	14.3122179301
239	2448715.92051	2448.71592051	-11	12555.1426819	12.5551426819
240	2456866.79674	2456.86679674	-1	8150.87623202	8.15087623202
241	2469517.24121	2469.51724121	-11	12650.4444637	12.6504444637
242	2481548.74521	2481.54874521	-11	12031.5040066	12.0315040066
243	2492822.39894	2492.82239894	10	11273.6537218	11.2736537218
