idx	time	time_seconds	symbol	interval	interval_seconds
1	6015.17632731	6.01517632731	5	6015.17632731	6.01517632731
2	14984.2754797	14.9842754797	5	8969.09915237	8.96909915237
3	23875.1643418	23.8751643418	-5	8890.88886207	8.89088886207
4	32732.8951296	32.7328951296	-5	8857.73078781	8.85773078781
5	41543.0787648	41.5430787648	-5	8810.18363521	8.81018363521
6	50293.6939647	50.2936939647	-5	8750.6151999	8.7506151999
7	58987.6577529	58.9876577529	-5	8693.96378819	8.69396378819
8	67632.2446709	67.6322446709	-5	8644.58691804	8.64458691804
9	76238.1593407	76.2381593407	-5	8605.91466976	8.60591466976
10	84823.4051317	84.8234051317	-5	8585.24579107	8.58524579107
11	93434.033589	93.434033589	-5	8610.62845731	8.61062845731
12	101721.0751	101.7210751	4	8287.04151084	8.28704151084
13	110782.094105	110.782094105	-5	9061.01900527	9.06101900527
14	119010.697953	119.010697953	4	8228.6038483	8.2286038483
15	128199.354211	128.199354211	-5	9188.65625754	9.18865625754
16	136342.753269	136.342753269	4	8143.39905794	8.14339905794
17	145600.499891	145.600499891	-5	9257.74662206	9.25774662206
18	153683.777597	153.683777597	4	8083.27770626	8.08327770626
19	163006.419919	163.006419919	-5	9322.64232149	9.32264232149
20	171041.671979	171.041671979	4	8035.25205999	8.03525205999
21	180428.269109	180.428269109	-5	9386.59713038	9.38659713038
22	188424.065667	188.424065667	4	7995.79655822	7.99579655822
23	197875.011508	197.875011508	-5	9450.94584104	9.45094584104
24	205838.929411	205.838929411	4	7963.9179027	7.9639179027
25	215346.342216	215.346342216	-5	9507.41280492	9.50741280492
26	223288.286669	223.288286669	4	7941.94445321	7.94194445321
27	232819.471211	232.819471211	-5	9531.18454145	9.53118454145
28	240753.01999	240.75301999	4	7933.54877971	7.93354877971
29	250286.46035	250.28646035	-5	9533.44036002	9.53344036002
30	258218.671137	258.218671137	4	7932.21078703	7.93221078703
31	267755.227603	267.755227603	-5	9536.55646534	9.53655646534
32	275686.556498	275.686556498	4	7931.32889523	7.93132889523
