idx	time	time_seconds	symbol	interval	interval_seconds
1	4310.24743356	4.31024743356	-7	4310.24743356	4.31024743356
2	14360.0633463	14.3600633463	-7	10049.8159127	10.0498159127
3	24249.6146312	24.2496146312	-7	9889.55128491	9.88955128491
4	33390.2337516	33.3902337516	6	9140.61912042	9.14061912042
5	43418.1544627	43.4181544627	6	10027.9207111	10.0279207111
6	53293.9316195	53.2939316195	6	9875.77715674	9.87577715674
7	63168.4671097	63.1684671097	6	9874.53549027	9.87453549027
8	73055.3627126	73.0553627126	6	9886.89560288	9.88689560288
9	82947.8190993	82.9478190993	6	9892.45638672	9.89245638672
10	92842.3925066	92.8423925066	6	9894.5734073	9.8945734073
11	102737.788737	102.737788737	6	9895.39623086	9.89539623086
12	112633.525529	112.633525529	6	9895.73679154	9.89573679154
13	122529.412451	122.529412451	6	9895.88692183	9.89588692183
14	132425.368805	132.425368805	6	9895.95635424	9.89595635424
15	142321.358289	142.321358289	6	9895.98948382	9.89598948382
16	152217.363875	152.217363875	6	9896.00558595	9.89600558595
17	162113.37737	162.11337737	6	9896.01349527	9.89601349527
18	172009.394771	172.009394771	6	9896.01740133	9.89601740133
19	181905.414108	181.905414108	6	9896.01933646	9.89601933646
20	191801.434405	191.801434405	6	9896.02029715	9.89602029715
21	201697.455178	201.697455178	6	9896.02077316	9.89602077316
22	211593.476189	211.593476189	6	9896.02101047	9.89602101047
23	221489.497317	221.489497317	6	9896.02112801	9.89602112801
24	231385.518503	231.385518503	6	9896.0211863	9.8960211863
25	241281.539719	241.281539719	6	9896.02121602	9.89602121602
26	251177.560949	251.177560949	6	9896.02122966	9.89602122966
27	261073.582186	261.073582186	6	9896.02123743	9.89602123743
28	270969.603427	270.969603427	6	9896.02124095	9.89602124095
29	280865.624669	280.865624669	6	9896.02124211	9.89602124211
30	290761.645913	290.761645913	6	9896.02124385	9.89602124385
31	300657.667156	300.657667156	6	9896.02124343	9.89602124343
32	310553.688401	310.553688401	6	9896.02124435	9.89602124435
33	320449.709645	320.449709645	6	9896.0212444	9.8960212444
34	330345.730889	330.345730889	6	9896.02124397	9.89602124397
35	340241.752134	340.241752134	6	9896.0212445	9.8960212445
36	350137.773377	350.137773377	6	9896.02124377	9.89602124377
37	360033.794622	360.033794622	6	9896.02124465	9.89602124465
38	369929.815867	369.929815867	6	9896.02124443	9.89602124443
39	379825.837111	379.825837111	6	9896.02124415	9.89602124415
40	389721.858355	389.721858355	6	9896.02124436	9.89602124436
