idx	time	time_seconds	symbol	interval	interval_seconds
1	4356.06594923	4.35606594923	-1	4356.06594923	4.35606594923
2	11052.0539338	11.0520539338	0	6695.98798459	6.69598798459
3	20683.8534272	20.6838534272	2	9631.79949336	9.63179949336
4	28674.7008212	28.6747008212	0	7990.84739398	7.99084739398
5	37841.4000125	37.8414000125	1	9166.69919132	9.16669919132
6	46819.3219747	46.8193219747	-2	8977.92196222	8.97792196222
7	53656.6930058	53.6566930058	0	6837.37103106	6.83737103106
8	62622.6342645	62.6226342645	1	8965.94125872	8.96594125872
9	70887.9276131	70.8879276131	0	8265.29334866	8.26529334866
10	84661.3248465	84.6613248465	11	13773.3972333	13.7733972333
11	92778.9658021	92.7789658021	-1	8117.64095563	8.11764095563
12	99258.1913369	99.2581913369	-1	6479.22553483	6.47922553483
13	106680.215768	106.680215768	0	7422.02443103	7.42202443103
14	115897.123882	115.897123882	1	9216.90811436	9.21690811436
15	130036.34587	130.03634587	9	14139.2219881	14.1392219881
16	143942.762495	143.942762495	10	13906.4166246	13.9064166246
17	156491.674798	156.491674798	-11	12548.912303	12.548912303
18	166742.449923	166.742449923	-3	10250.7751246	10.2507751246
19	177295.148039	177.295148039	-11	10552.6981166	10.5526981166
20	185123.286925	185.123286925	-1	7828.13888611	7.82813888611
21	194962.691049	194.962691049	4	9839.4041238	9.8394041238
22	202885.592913	202.885592913	-1	7922.90186392	7.92290186392
23	210196.567777	210.196567777	0	7310.97486409	7.31097486409
24	220125.197532	220.125197532	2	9928.62975484	9.92862975484
25	228419.520779	228.419520779	-1	8294.323247	8.294323247
26	236955.250114	236.955250114	-2	8535.72933511	8.53572933511
27	248824.600934	248.824600934	11	11869.3508199	11.8693508199
28	257766.498248	257.766498248	-2	8941.89731387	8.94189731387
29	265214.713566	265.214713566	0	7448.21531788	7.44821531788
30	275344.262881	275.344262881	2	10129.5493157	10.1295493157
31	289108.761364	289.108761364	8	13764.4984821	13.7644984821
32	298052.712691	298.052712691	-2	8943.95132735	8.94395132735
33	305932.708603	305.932708603	0	7879.99591263	7.87999591263
34	315017.812784	315.017812784	-2	9085.1041809	9.0851041809
35	321864.302791	321.864302791	0	6846.4900069	6.8464900069
36	335379.200417	335.379200417	11	13514.8976255	13.5148976255
37	344473.930919	344.473930919	-1	9094.7305027	9.0947305027
38	355538.87592	355.53887592	-11	11064.9450004	11.0649450004
39	363937.325033	363.937325033	0	8398.44911333	8.39844911333
40	376319.343731	376.319343731	-11	12382.0186982	12.3820186982
41	384546.865312	384.546865312	0	8227.5215808	8.2275215808
42	397020.246571	397.020246571	-11	12473.3812593	12.4733812593
43	405568.436561	405.568436561	-1	8548.18998986	8.54818998986
44	416662.717888	416.662717888	-11	11094.2813264	11.0942813264
45	423683.339536	423.683339536	-1	7020.62164873	7.02062164873
46	431222.851858	431.222851858	0	7539.51232185	7.53951232185
47	445240.931553	445.240931553	10	14018.0796952	14.0180796952
48	457802.681883	457.802681883	-11	12561.7503295	12.5617503295
49	466008.993706	466.008993706	1	8206.31182306	8.20631182306
50	478652.764787	478.652764787	-11	12643.7710812	12.6437710812
51	485722.133835	485.722133835	-1	7069.36904774	7.06936904774
52	493800.303046	493.800303046	0	8078.16921127	8.07816921127
53	508153.76805	508.15376805	-11	14353.4650041	14.3534650041
54	520371.498776	520.371498776	10	12217.730726	12.217730726
55	532705.57614	532.70557614	-11	12334.0773639	12.3340773639
56	544953.875225	544.953875225	9	12248.2990848	12.2482990848
57	558098.779308	558.098779308	10	13144.9040833	13.1449040833
58	571183.763007	571.183763007	-10	13084.9836986	13.0849836986
59	578701.357684	578.701357684	-1	7517.59467727	7.51759467727
60	587232.849988	587.232849988	0	8531.49230403	8.53149230403
61	599521.793676	599.521793676	-11	12288.9436874	12.2889436874
62	608566.562028	608.566562028	-1	9044.76835252	9.04476835252
63	619578.092423	619.578092423	-11	11011.5303946	11.0115303946
64	627039.311256	627.039311256	-1	7461.21883328	7.46121883328
65	634847.91944	634.84791944	-2	7808.60818346	7.80860818346
66	642431.87306	642.43187306	1	7583.95362032	7.58395362032
67	652676.81859	652.67681859	2	10244.9455306	10.2449455306
68	665779.736418	665.779736418	-11	13102.9178276	13.1029178276
69	673734.235112	673.734235112	0	7954.49869367	7.95449869367
70	687640.685223	687.640685223	10	13906.450111	13.906450111
71	700824.906541	700.824906541	-11	13184.2213187	13.1842213187
72	713092.399549	713.092399549	9	12267.4930073	12.2674930073
73	726793.112049	726.793112049	9	13700.7125005	13.7007125005
74	740061.757607	740.061757607	10	13268.6455577	13.2686455577
75	753738.681253	753.738681253	-10	13676.923646	13.676923646
76	765981.420092	765.981420092	9	12242.7388392	12.2427388392
77	779049.015123	779.049015123	-9	13067.595031	13.067595031
78	786914.223942	786.914223942	-1	7865.2088184	7.8652088184
79	794124.094772	794.124094772	-1	7209.87083054	7.20987083054
80	801725.957959	801.725957959	1	7601.86318724	7.60186318724
81	810710.503859	810.710503859	-2	8984.54589938	8.98454589938
82	817730.497854	817.730497854	0	7019.99399529	7.01999399529
83	828126.171958	828.126171958	2	10395.674104	10.395674104
84	841641.018934	841.641018934	11	13514.846976	13.514846976
85	850773.357983	850.773357983	1	9132.33904854	9.13233904854
86	864793.074694	864.793074694	10	14019.7167111	14.0197167111
87	874990.460941	874.990460941	-3	10197.3862477	10.1973862477
88	882464.612303	882.464612303	-2	7474.1513615	7.4741513615
89	889510.72694	889.51072694	0	7046.11463665	7.04611463665
90	902435.397652	902.435397652	6	12924.6707123	12.9246707123
91	916486.965616	916.486965616	10	14051.5679646	14.0515679646
92	929020.377162	929.020377162	-11	12533.4115456	12.5334115456
93	936965.26136	936.96526136	1	7944.88419814	7.94488419814
94	950556.33372	950.55633372	10	13591.0723598	13.5910723598
95	958546.246583	958.546246583	-1	7989.91286284	7.98991286284
96	966029.058948	966.029058948	0	7482.81236504	7.48281236504
97	978798.414361	978.798414361	11	12769.3554133	12.7693554133
98	987052.760083	987.052760083	-1	8254.34572223	8.25434572223
99	995051.524251	995.051524251	2	7998.76416797	7.99876416797
100	1003138.86001	1003.13886001	0	8087.33576002	8.08733576002
101	1017230.25722	1017.23025722	10	14091.3972077	14.0913972077
102	1030945.65187	1030.94565187	10	13715.3946512	13.7153946512
