idx	time	time_seconds	symbol	interval	interval_seconds
1	2211.95151926	2.21195151926	-1	2211.95151926	2.21195151926
2	11448.0173852	11.4480173852	3	9236.06586593	9.23606586593
3	24572.6312896	24.5726312896	-8	13124.6139044	13.1246139044
4	32538.6522836	32.5386522836	0	7966.02099398	7.96602099398
5	41057.64027	41.05764027	-1	8518.98798638	8.51898798638
6	49986.7847502	49.9867847502	-4	8929.1444802	8.9291444802
7	56599.5275821	56.5995275821	0	6612.74283195	6.61274283195
8	67984.4381449	67.9844381449	4	11384.9105627	11.3849105627
9	76003.3513756	76.0033513756	0	8018.91323077	8.01891323077
10	84919.8199031	84.9198199031	-2	8916.46852748	8.91646852748
11	92591.756379	92.591756379	0	7671.93647587	7.67193647587
12	100954.425042	100.954425042	0	8362.66866303	8.36266866303
13	115335.28089	115.33528089	12	14380.8558477	14.3808558477
14	123510.562552	123.510562552	-1	8175.28166236	8.17528166236
15	129705.333197	129.705333197	-1	6194.77064525	6.19477064525
16	137166.407918	137.166407918	0	7461.07472042	7.46107472042
17	145652.568662	145.652568662	0	8486.16074466	8.48616074466
18	159818.673549	159.818673549	12	14166.1048868	14.1661048868
19	170472.839749	170.472839749	-2	10654.1661998	10.6541661998
20	182735.52183	182.73552183	12	12262.6820814	12.2626820814
21	195067.533182	195.067533182	5	12332.011352	12.332011352
22	204708.557572	204.708557572	-2	9641.02438926	9.64102438926
23	214607.883634	214.607883634	4	9899.3260626	9.8993260626
24	223852.613473	223.852613473	1	9244.7298392	9.2447298392
25	236796.704587	236.796704587	6	12944.0911139	12.9440911139
26	247993.803846	247.993803846	4	11197.0992584	11.1970992584
27	255975.973491	255.975973491	0	7982.169645	7.982169645
28	264814.259543	264.814259543	1	8838.28605234	8.83828605234
29	272858.209413	272.858209413	0	8043.94987021	8.04394987021
30	282947.064616	282.947064616	-3	10088.8552024	10.0888552024
31	289408.854292	289.408854292	-1	6461.78967662	6.46178967662
32	295955.154037	295.955154037	-1	6546.29974499	6.54629974499
33	302415.69332	302.41569332	-1	6460.53928225	6.46053928225
34	310381.715287	310.381715287	0	7966.02196774	7.96602196774
35	318885.208238	318.885208238	-1	8503.49295068	8.50349295068
36	328257.862085	328.257862085	3	9372.65384681	9.37265384681
37	342525.247905	342.525247905	12	14267.3858199	14.2673858199
38	350516.4278	350.5164278	0	7991.17989529	7.99117989529
39	359668.113685	359.668113685	1	9151.68588462	9.15168588462
40	369100.089038	369.100089038	1	9431.97535305	9.43197535305
41	383474.543961	383.474543961	12	14374.4549233	14.3744549233
42	391514.996276	391.514996276	0	8040.45231511	8.04045231511
43	402162.576895	402.162576895	-3	10647.5806185	10.6475806185
44	414629.6562	414.6296562	8	12467.0793052	12.4670793052
45	428788.832019	428.788832019	12	14159.1758189	14.1591758189
46	438623.464603	438.623464603	-2	9834.63258445	9.83463258445
47	451656.739898	451.656739898	11	13033.2752945	13.0332752945
48	460011.93036	460.01193036	0	8355.19046246	8.35519046246
49	474403.615479	474.403615479	12	14391.6851186	14.3916851186
50	482730.006173	482.730006173	-1	8326.39069401	8.32639069401
51	490494.815106	490.494815106	-2	7764.80893339	7.76480893339
52	498873.449899	498.873449899	2	8378.63479335	8.37863479335
53	508967.398359	508.967398359	2	10093.9484598	10.0939484598
54	517903.927669	517.903927669	1	8936.52931004	8.93652931004
55	526049.656548	526.049656548	0	8145.72887866	8.14572887866
56	539978.822743	539.978822743	-11	13929.1661951	13.9291661951
57	547080.187622	547.080187622	0	7101.36487912	7.10136487912
58	555375.071905	555.375071905	-1	8294.8842826	8.2948842826
59	562966.364024	562.966364024	1	7591.29211946	7.59129211946
60	577924.966708	577.924966708	-12	14958.6026835	14.9586026835
61	589073.084299	589.073084299	-8	11148.1175911	11.1481175911
62	596225.032903	596.225032903	0	7151.94860405	7.15194860405
63	604642.589301	604.642589301	-1	8417.55639811	8.41755639811
64	613042.181594	613.042181594	2	8399.59229302	8.39959229302
65	624031.879145	624.031879145	3	10989.6975514	10.9896975514
66	635297.852265	635.297852265	-5	11265.9731193	11.2659731193
67	643239.282933	643.239282933	0	7941.43066854	7.94143066854
68	651863.464268	651.863464268	0	8624.18133522	8.62418133522
69	665836.180401	665.836180401	12	13972.7161323	13.9727161323
70	675722.335744	675.722335744	-3	9886.15534362	9.88615534362
71	682388.22119	682.38822119	0	6665.88544606	6.66588544606
72	691461.590809	691.461590809	-2	9073.36961848	9.07336961848
73	698082.587914	698.082587914	0	6620.99710491	6.62099710491
74	712208.48471	712.20848471	-10	14125.8967965	14.1258967965
75	720178.924903	720.178924903	0	7970.44019316	7.97044019316
76	728202.647475	728.202647475	-1	8023.72257166	8.02372257166
77	734849.525373	734.849525373	0	6646.87789761	6.64687789761
78	749600.27219	749.60027219	11	14750.7468171	14.7507468171
79	763672.816481	763.672816481	-12	14072.5442909	14.0725442909
80	770311.61063	770.31161063	0	6638.79414899	6.63879414899
81	785092.944064	785.092944064	11	14781.3334344	14.7813334344
82	794140.550907	794.140550907	-2	9047.60684287	9.04760684287
83	800754.047545	800.754047545	0	6613.49663828	6.61349663828
84	811440.583823	811.440583823	-4	10686.5362781	10.6865362781
85	818059.778625	818.059778625	0	6619.19480127	6.61919480127
86	828720.195208	828.720195208	3	10660.4165838	10.6604165838
87	836748.42799	836.74842799	0	8028.23278151	8.02823278151
88	846837.178087	846.837178087	2	10088.750097	10.088750097
89	855507.522032	855.507522032	1	8670.34394492	8.67034394492
90	863501.005534	863.501005534	0	7993.48350242	7.99348350242
91	872685.318054	872.685318054	1	9184.31251981	9.18431251981
92	882798.803615	882.798803615	2	10113.4855613	10.1134855613
93	892057.797017	892.057797017	1	9258.99340204	9.25899340204
94	906559.866123	906.559866123	-9	14502.0691056	14.5020691056
95	919823.448457	919.823448457	-12	13263.5823336	13.2635823336
96	932684.060344	932.684060344	10	12860.6118879	12.8606118879
97	941047.349658	941.047349658	0	8363.28931318	8.36328931318
98	955427.257817	955.427257817	12	14379.9081597	14.3799081597
99	963592.184812	963.592184812	-1	8164.92699495	8.16492699495
100	969811.861416	969.811861416	-1	6219.67660355	6.21967660355
101	976812.812756	976.812812756	0	7000.95134023	7.00095134023
102	984894.751676	984.894751676	-1	8081.93892021	8.08193892021
103	991858.744128	991.858744128	-1	6963.99245154	6.96399245154
104	1002702.35671	1002.70235671	5	10843.6125801	10.8436125801
105	1016974.19676	1016.97419676	12	14271.8400499	14.2718400499
106	1025992.42968	1025.99242968	1	9018.23291856	9.01823291856
107	1034849.19632	1034.84919632	-1	8856.76664636	8.85676664636
108	1047093.38371	1047.09338371	-12	12244.1873837	12.2441873837
109	1053712.93621	1053.71293621	0	6619.55250196	6.61955250196
110	1064222.85864	1064.22285864	3	10509.9224291	10.5099224291
111	1072212.67335	1072.21267335	0	7989.81471582	7.98981471582
112	1081343.78296	1081.34378296	1	9131.10960387	9.13110960387
113	1090463.60184	1090.46360184	1	9119.81888585	9.11981888585
114	1099416.58945	1099.41658945	1	8952.98760709	8.95298760709
115	1107600.28684	1107.60028684	0	8183.69739347	8.18369739347
116	1122547.94954	1122.54794954	11	14947.6626992	14.9476626992
117	1136673.26588	1136.67326588	12	14125.3163356	14.1253163356
118	1145807.00569	1145.80700569	-2	9133.73980775	9.13373980775
119	1153954.60516	1153.95460516	-1	8147.59946979	8.14759946979
120	1166118.54227	1166.11854227	12	12163.9371185	12.1639371185
121	1180358.05244	1180.35805244	-11	14239.5101636	14.2395101636
122	1188066.22934	1188.06622934	-1	7708.17690318	7.70817690318
123	1200509.48315	1200.50948315	12	12443.2538066	12.4432538066
124	1210091.05857	1210.09105857	-2	9581.57542237	9.58157542237
125	1218072.12254	1218.07212254	0	7981.06397447	7.98106397447
126	1226788.0791	1226.7880791	1	8715.95655223	8.71595655223
127	1234789.93088	1234.78993088	0	8001.85178043	8.00185178043
128	1244225.65542	1244.22565542	1	9435.7245397	9.4357245397
129	1258614.12359	1258.61412359	12	14388.4681742	14.3884681742
130	1266673.35009	1266.67335009	0	8059.22649574	8.05922649574
131	1277674.65507	1277.67465507	3	11001.3049783	11.0013049783
132	1291113.46978	1291.11346978	7	13438.8147192	13.4388147192
133	1299157.31941	1299.15731941	-1	8043.84962592	8.04384962592
134	1305904.23643	1305.90423643	0	6746.91702009	6.74691702009
135	1320302.46333	1320.30246333	12	14398.2269004	14.3982269004
136	1328382.41905	1328.38241905	0	8079.95572273	8.07995572273
137	1339953.26991	1339.95326991	-5	11570.8508579	11.5708508579
138	1346341.29389	1346.34129389	-1	6388.02398313	6.38802398313
139	1353116.48434	1353.11648434	0	6775.1904419	6.7751904419
140	1367522.45288	1367.52245288	12	14405.9685481	14.4059685481
141	1376338.52635	1376.33852635	-1	8816.07346729	8.81607346729
142	1389075.87284	1389.07587284	-12	12737.3464875	12.7373464875
143	1396527.04995	1396.52704995	1	7451.17711139	7.45117711139
144	1406516.39876	1406.51639876	2	9989.34880877	9.98934880877
145	1414943.38717	1414.94338717	0	8426.9884103	8.4269884103
146	1429211.25338	1429.21125338	12	14267.8662052	14.2678662052
147	1438253.41061	1438.25341061	1	9042.15723288	9.04215723288
148	1446625.93158	1446.62593158	-1	8372.52096704	8.37252096704
149	1453889.06157	1453.88906157	-2	7263.12999752	7.26312999752
150	1461850.83708	1461.85083708	0	7961.77550767	7.96177550767
151	1471099.35138	1471.09935138	-1	9248.5142988	9.2485142988
152	1483594.24264	1483.59424264	12	12494.8912653	12.4948912653
153	1493070.59569	1493.07059569	-2	9476.35304957	9.47635304957
154	1500976.07647	1500.97607647	2	7905.48077206	7.90548077206
155	1508966.54524	1508.96654524	0	7990.46877565	7.99046877565
156	1518107.78476	1518.10778476	1	9141.23952026	9.14123952026
157	1527313.34709	1527.31334709	1	9205.56232924	9.20556232924
158	1537974.53365	1537.97453365	3	10661.1865579	10.6611865579
159	1546003.10713	1546.00310713	0	8028.57347691	8.02857347691
160	1556098.152	1556.098152	2	10095.0448734	10.0950448734
161	1565069.70132	1565.06970132	1	8971.54932008	8.97154932008
162	1573317.98826	1573.31798826	0	8248.2869361	8.2482869361
163	1587028.78937	1587.02878937	-12	13710.8011172	13.7108011172
164	1594383.88773	1594.38388773	0	7355.09835799	7.35509835799
165	1604120.40507	1604.12040507	-1	9736.51734288	9.73651734288
