category_id	count	encoding	sequence
1	1	1198	-14,0,-1,0
2	1	3895	-11,0,0,0,0
3	1	3971	17,-1,1,0
4	1	3983	11,0,0,0,0
5	1	4072	-12,0,0,0,0
6	4	4162	12,0,0,0,0
7	2	4253	-13,0,0,0,0
8	4	4345	13,0,0,0,0
9	2	4438	-14,0,0,0,0
10	1	4530	15,1,1,0
11	4	4532	14,0,0,0,0
12	1	4627	-15,0,0,0,0
13	5	4723	15,0,0,0,0
14	4	4918	16,0,0,0,0
15	2	5643	14,-1,0,0,0
16	1	8359	13,-2,0,0,0
17	1	13832	-15,0,0,1
18	1	21504	12,4,0,0,0
19	1	35223	11,-6,0,0,0
20	1	38202	12,1,1,0,0
21	1	38480	-12,0,0,-1,0
22	1	45727	13,-1,0,-1,0
23	2	46029	-14,-1,0,-1,0
24	1	46636	-15,-1,0,-1,0
25	1	47244	17,2,-2,-1
26	1	47247	-16,-1,0,-1,0
27	1	47862	-17,-1,0,-1,0
28	1	52302	12,1,0,-1,0
29	1	62813	11,10,-1,0
30	1	63516	15,0,2,-1
31	1	70103	11,0,-2,0,0
32	1	95675	14,-14,0
33	1	96110	-16,0,-1,-1,0
34	2	107852	14,0,0,0,-1
35	1	109247	-16,0,0,0,-1
36	1	109713	-17,-1,-1,-1,0
37	1	110185	15,-14,-1
38	1	123224	16,1,-1,-1,0
39	1	125215	-18,-1,0,0,-1
40	1	140685	15,-15,-1
41	1	270448	16,-1,-1,0,-1
42	1	537140	13,13,-2,-1
43	1	541294	13,11,3
44	1	882438	9,-9,-2,1
45	1	925447	-17,0,-3,1
46	1	2523347	17,0,-1,-1,-1
47	1	2676106	-18,-1,-1,-1,-1
48	1	6688631	11,-11,-2,-2
49	1	10073292	12,1,0,-2,0
50	1	14442597	14,-6,0,-2,0
51	1	15078256	15,0,1,2
52	1	44930435	-13,0,0,0,1
53	1	44968357	-15,0,0,0,1
54	1	161757060	-16,-1,-2,0,1
55	1	168150273	9,-9,-9,0
56	1	178935881	11,-11,9
57	1	219189422	-16,-3,6,-2
58	1	274658179	12,12,-10
59	1	492932877	12,1,3,0,1
60	1	517309662	-17,0,-1,-1,1
61	1	541846718	11,0,-11,0
62	1	576284255	10,1,-10,0,0
63	1	709872340	10,-9,10,-1
64	1	741298238	11,11,11
65	1	741336742	-12,11,11
66	1	752079912	12,-12,11
67	1	1019374105	-12,11,-12
68	1	1033874107	-11,-1,-1,3
69	1	1034146954	-14,-1,-1,3
70	1	1061798378	-13,0,-12,0
71	1	1104241493	11,0,10,1
72	1	1386195511	10,9,10,1
73	3	1420578229	12,12,12
74	3	1420631531	-13,12,12
75	1	1642017446	-13,-6,-13
76	1	1908291506	-13,12,-13
77	1	1930037360	-13,-13,-13
78	2	1930099489	13,-13,-13
79	1	1974275675	14,-14,-13
