category_id	count	encoding	sequence
1	6	2600339	-1,0,0,0,0,0
2	23	2602619	1,0,0,0,0,0
3	1	2757724	1,-1,0,0,0,0
4	1	4753985	-1,0,-1,0,0,0
5	1	43426538	1,0,-1,-1,0,0
6	1	164684024	1,0,-1,2,0
7	1	250174895	-1,0,0,1,0,0
8	1	250197263	1,0,0,1,0,0
9	1	524507464	1,0,0,0,-1,0
10	1	532766401	1,-1,0,0,-1,0
11	1	751149418	1,-13,-1,-1,1
12	1	1930161644	1,0,0,-2,0,0
13	1	3584123443	1,2,0,-1,-1,0
14	4	4538138813	1,0,0,0,0,-1
15	1	5869698724	1,0,-1,0,0,-1
16	1	7535438464	1,0,1,0,0,-1
17	1	10279414034	1,0,-14,-1,0
18	1	12422111008	1,12,-13,-2
19	1	19879880900	-1,0,0,1,-1,0
20	1	30791816878	1,-2,-2,-2,1
21	1	30792561364	1,0,0,0,-2
22	1	37180599776	1,1,3,-3,-1
23	1	49058865701	1,1,16,-2
24	1	56103622849	1,-1,2,-1,0,-1
25	1	84397834126	1,-14,-13,-3
26	1	90135574235	-1,0,13,-3
27	1	120805540028	1,0,0,1,0,-1
28	1	130334480402	-1,0,13,-2,-1
29	2	171643213369	1,0,0,0,1,0
30	1	201297980258	1,0,-2,1,0,-1
31	1	872690256754	1,0,-15,-1,-1,0
32	1	1357980840151	1,3,11,4
33	1	1831597516376	1,1,0,-3,-1,0
34	1	1962274598626	1,-1,14,1,-1,0
35	1	2653594019510	-1,0,0,1,1,0
36	1	6677529809652	-1,-1,0,3,-1,0
37	1	11285423260880	-1,-14,-14,-3,1
38	1	19752425764114	1,0,13,-5,0
39	1	41925905971514	1,0,0,0,-2,0
40	1	58819251719254	1,14,14,-6
41	1	69191877706951	1,8,9,6
42	1	74171102757569	1,1,9,-6,0
43	1	75198304256634	-1,-1,0,-4,0,-1
44	1	81265039183354	1,0,1,4,-1,0
45	1	95868977533877	-1,4,0,2,-1,-1
46	1	120102208331183	1,1,-1,1,2
47	1	173697819647626	1,8,-9,-7
48	1	998767320547577	-1,0,0,0,0,1
49	1	998767365241364	1,0,0,0,0,1
50	1	2409944714077174	1,8,-8,8
51	1	2527381004412823	1,2,8,8
52	1	2534170401395339	-1,0,2,2,-2,0
53	1	2811627630157526	1,-9,9,8
54	1	6128866031951401	1,-1,0,0,2,0
55	1	6720851833652339	1,10,-10,-9
56	1	6742063119145033	1,-7,0,-9,0
57	1	8816320031783174	1,4,-2,7,1
58	1	11435579706409452	-1,-1,1,-4,2
59	1	13004297463343108	1,-10,8,9
60	1	14103370067772374	1,4,9,9
61	1	14128009309853010	-1,8,9,9
62	1	14134174371883889	1,9,9,9
63	2	14732314666963759	1,9,-10,9
64	1	22948242951663224	1,1,5,9,0
65	1	54179503963758863	1,10,7,10
66	1	62096907468705305	-1,0,9,10
67	1	62274855939450076	1,-10,9,10
68	1	62284232212056908	1,10,9,10
69	1	64459530379291513	1,-1,-1,1,-2,-1
70	2	66720918967500902	-1,10,10,10
71	1	66720919332797819	1,10,10,10
72	1	69041301058380473	1,10,-11,10
73	1	69051438904821988	1,-1,-1,0,-1,1
74	1	81747724778146363	1,-1,3,0,-1,1
75	1	125106331853313269	1,10,9,-11
76	1	129108843135298145	-1,-10,-10,-11
77	1	133223219278217248	1,9,10,-11
78	1	133256391358893179	-1,10,10,-11
79	1	133256391875141939	1,10,10,-11
80	1	133256393940136993	1,8,8,-9,1
81	1	137503074817916327	-1,10,-11,-11
82	2	137520058369471127	-1,-11,-11,-11
83	1	137520058893913799	1,-11,-11,-11
84	1	137554041207124309	1,-2,-1,-1,-1,1
85	1	141867845471056952	-1,10,11,-11
86	1	146104522553052065	-1,3,-12,-11
87	1	146745431770434433	1,-10,0,-11,0
88	1	160583860008454189	1,-1,3,-1,-1,1
89	1	237106821173499902	-1,-1,-10,-1,-1,1
90	1	259259230943394928	1,9,10,11
91	1	274248137410376495	-1,0,9,9,1
92	1	274305144765856139	1,3,11,11
93	1	274504747543555374	-1,-7,11,11
94	1	274761540684197919	-1,11,11,11
95	5	274761541425496159	1,11,11,11
96	1	291068109083248901	1,1,0,11,0
97	1	519561786540084884	1,-12,11,-12
98	2	533461250162156120	-1,11,-12,-12
99	1	533461251195075526	1,11,-12,-12
100	3	533508198414997652	-1,-12,-12,-12
101	2	533508199447962509	1,-12,-12,-12
102	1	533508222173189639	-1,0,0,0,-3,0
103	1	533555150799653203	1,12,-12,-12
104	1	959091403103514526	1,-1,11,12
105	2	1009021255905833795	-1,12,12,12
106	4	1009021257326412026	1,12,12,12
107	1	1777211444189069469	-1,1,-12,-13
108	1	1860484471276924502	-1,4,-13,-13
109	1	1862042515335788795	-1,-11,-13,-13
110	1	1862402202891664994	-1,12,-13,-13
111	3	1862522110322978202	-1,-13,-13,-13
112	3	1862522112253015564	1,-13,-13,-13
113	1	1905213255228367888	1,13,13,-13
114	1	1992793039259663276	1,1,-3,1,-3,0
115	1	3361378628987190902	-1,13,13,13
116	1	3890404318123378827	-1,-1,1,-12,1
117	1	5822843588106930943	1,9,13,-14
118	1	5825381327716214626	1,-14,13,-14
119	1	5940442205971251902	-1,13,-14,-14
120	1	5940442209418117784	1,13,-14,-14
121	1	5940728395798568504	-1,-14,-14,-14
122	1	5940728399245517414	1,-14,-14,-14
123	1	6058070531020714527	-1,-1,1,-1,1,1
124	1	7218185061172611833	1,-14,-5,14
125	1	11279655858945560008	1,2,1,-14,-1
126	1	17208245760586616360	-1,-1,14,-15
127	1	17505644030684069780	-1,-1,-15,-15
128	1	17506287721114551269	1,1,-15,-15
129	1	29294696596763900938	1,2,15,15
130	1	29795078693126719909	1,-1,0,-16
131	1	38364583231443111508	1,-2,0,-8,-3
132	1	52840546292795457239	1,4,-1,14,1
133	1	56910939396760945549	1,-2,-1,-12,-1,-1
134	1	811897517260772272576	1,-4,-1,-15,-1,-1
135	1	1064958211857810036988	1,-1,0,1,0,-2
136	1	2392621233236913200534	1,1,-1,-1,3,-1
137	1	87995146551035537406779	1,-2,-2,-15,3
138	1	471467725222437804105140	-1,0,-13,5,-5
139	1	1221732475865694878876509	1,0,1,7,-5
140	1	116854671721737359219141323	1,2,2,-1,6
141	1	296197266076010045887090508	1,-2,0,-4,0,2
142	1	740045228538837016738377478	1,0,-1,0,-1,2
143	1	1204598088806771483700156224	1,-3,0,-8,0,2
144	1	78673260543421451491748713249	1,8,8,-8,7
145	2	498768035658188838763056363530	-1,-8,-8,-8,-8
146	2	498768035658189837530332217308	1,-8,-8,-8,-8
147	21	3219630870954874081466514659729	-1,8,8,8,8
148	22	3219630870954876619036561359868	1,8,8,8,8
149	1	3567337129908398802593659638902	-1,8,8,-9,8
150	2	3567337129908401473674762828544	1,8,8,-9,8
151	1	17104126856357488909866837685830	-1,8,8,8,-9
152	1	17113432059335363421900214640502	-1,8,-9,8,-9
153	1	17113432059335369272273204345579	1,8,-9,8,-9
154	13	18771403874319079111379122357950	-1,-9,-9,-9,-9
155	15	18771403874319085238597720436376	1,-9,-9,-9,-9
156	1	20579191803972040703991487134178	1,-9,-9,9,-9
157	1	20754853289673741675333109694251	1,8,-8,0,9
158	1	83880316845888825052860923588138	1,-2,-1,8,9
159	1	99887478233506301306294826391710	-1,-9,9,9,9
160	10	99887480609913080653142721402689	-1,9,9,9,9
161	15	99887480609913094787319783397708	1,9,9,9,9
162	1	108520557838581004812141801410276	1,3,9,-10,9
163	1	117046626339560076063842927185377	-1,-3,1,10,9
164	1	453895729641538607484895107171494	-1,9,-10,9,-10
165	1	453895729641538637614472921722384	1,9,-10,9,-10
166	2	489473969894105793290234580880619	-1,9,-10,-10,-10
167	1	489473969894105824578378338352259	1,9,-10,-10,-10
168	8	489473977720914081937327972658195	-1,-10,-10,-10,-10
169	11	489473977720914113225471980282363	1,-10,-10,-10,-10
170	1	489473985547722495736997144779949	1,10,-10,-10,-10
171	1	528216936647526203354136365831327	-1,0,1,0,10
172	1	531030335989806219203362718508752	-1,0,-9,0,10
173	1	822431854671017067074743588618144	1,-1,0,3,10
174	1	1681052422440134541466125502817633	1,0,3,8,10
175	1	2212699275748992012631283297409443	1,0,0,10,10
176	1	2214010359232145026291181011669452	-1,-1,1,10,10
177	7	2225840977019920444092511290911250	-1,10,10,10,10
178	6	2225840977019920510813437199053748	1,10,10,10,10
179	2	9455884597277796819839275832919345	-1,10,-11,-11,-11
180	4	9455884669399191660884342385366419	-1,-11,-11,-11,-11
181	7	9455884669399191798404411243691178	1,-11,-11,-11,-11
182	3	37746956396862430786539214386076205	-1,11,11,11,11
183	1	40007848017097819009681618112953501	1,2,-2,0,-12
184	1	141840281704614225864778216317429044	-1,-2,2,-12,-12
185	3	142315511012103471820664918283921429	-1,-12,-12,-12,-12
186	2	142315511012103472354173139424146168	1,-12,-12,-12,-12
187	1	166743864858747440548792940849059994	1,0,0,0,11,-1
188	1	591284423590875377675437639280368918	1,0,-13,1,-13
189	1	1816081043465631140879333963710888502	-1,0,-3,0,13
190	1	2270809133671993807114094390703289376	1,1,0,-3,13
191	1	2271091858331811376467814077225862519	1,-1,0,2,-13,0
192	1	5909982757871184362979462634704528827	-1,0,-14,0,-14
193	1	170098274810157884235370612802437166798	1,0,0,1,15
194	1	416303073734627465262654890423732985170	-1,0,2,0,-1,-4
195	2	124384776697171140630079328682461662975044243401923320030869	-1,-8,-8,-8,-8,-8
196	4	124384776697171140630079328682960431010702446223428238347384	1,-8,-8,-8,-8,-8
197	1	5183011472602943070691271219105199396402130067517491731786080	-1,8,8,8,8,8
198	1	5183011472602943070691271219108419027273084979662508946948001	1,8,8,8,8,8
199	1	5582294050547042408181983517185401393145887418880840896665687945502	-1,0,-1,0,-3,-11
