category_id	count	encoding	sequence
1	8	77	-1,0,0,0
2	34	89	1,0,0,0
3	3	151	1,-1,0,0
4	2	275	-1,0,-1,0
5	2	298	1,0,-1,0
6	1	463	1,-1,-1,0
7	1	1127	-1,0,1,0
8	1	1174	1,0,1,0
9	1	1709	1,0,-1,-1
10	1	2143	1,2,0,-1
11	1	3158	1,1,-1,-1
12	1	4184	1,-2,-1,-1
13	1	7380	-1,-1,1,-1
14	3	9590	-1,0,0,1
15	3	9728	1,0,0,1
16	1	11626	1,2,-2,0
17	1	12088	1,-1,0,1
18	1	15050	-1,0,2,0
19	1	32638	1,-1,-1,1
20	1	38501	1,1,-1,1
21	1	45752	-1,0,-3,0
22	1	62479	1,-1,2,-1
23	1	94393	1,2,2,-1
24	1	140713	1,-1,3,0
25	1	179099	1,0,-2,1
26	1	185134	1,-13,-1,-1
27	1	249569	1,0,0,-2
28	1	372814	1,-1,3,-1
29	1	1026026	1,1,-3,1
30	1	2595779	1,-2,-2,-2
31	1	5256901	1,-1,0,2
32	1	7305752	-1,4,0,2
33	1	8775953	1,0,-1,2
34	1	39725240	-1,0,2,2
35	1	72933001	1,8,-8,0
36	2	75000626	1,1,0,-3
37	1	115938377	-1,0,-9,0
38	1	391090527	-1,-1,-10,-1
39	1	699473501	1,1,3,-3
40	1	752041152	-1,-1,0,3
41	1	752079934	1,-1,0,3
42	1	3515201627	-1,0,-14,0
43	1	4664186234	1,0,-14,-1
44	1	4749664378	1,0,-13,1
45	1	5971004559	-1,-1,0,-4
46	1	6073728218	1,-2,0,-4
47	1	7844219629	1,0,-15,-1
48	1	9752108652	-1,-1,1,-4
49	1	10279270651	1,-1,14,1
50	1	12422111008	1,12,-13,-2
51	1	13241746952	-1,0,13,-2
52	1	49058865701	1,1,16,-2
53	1	56378637319	1,0,1,4
54	1	84397834126	1,-14,-13,-3
55	1	90135574235	-1,0,13,-3
56	1	120791777315	-1,-14,-14,-3
57	1	1357980840151	1,3,11,4
58	1	6414751283533	1,0,13,-5
59	1	16304976506327	-1,0,-13,5
60	1	24105419138501	1,1,9,-6
61	1	58819251719254	1,14,14,-6
62	1	69191877706951	1,8,9,6
63	1	161406876889669	1,0,1,7
64	1	173697819647626	1,8,-9,-7
65	1	174381762284864	1,4,-2,7
66	1	397092228947279	1,-2,0,-8
67	1	397515483569069	1,-3,0,-8
68	4	998766650140877	-1,-8,-8,-8
69	6	998766694834649	1,-8,-8,-8
70	1	1058368745124118	1,8,8,-8
71	1	1121982679885814	1,-2,-1,8
72	1	1482392184088859	1,0,3,8
73	1	2409944714077174	1,8,-8,8
74	1	2527381004412823	1,2,8,8
75	23	2537568978100002	-1,8,8,8
76	23	2537569049340004	1,8,8,8
77	1	2671080006838320	-1,8,-9,8
78	1	2671080079928401	1,8,-9,8
