delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-1.275510	-28.673469	-47.434459	0.788781	continued[1]:5	204	9043921566689	549	934391662075	-1,4,-10,5	10,9,-10,4	ok
-1.275510	-28.163265	-46.852977	0.790365	continued[1]:5	304	30113260195739580	628	12998508772438352	-1,8,9,-10	-10,-9,8,9	ok
-1.275510	-27.653061	-46.234136	0.793030	continued[1]:5	252	6127216826882384	610	6127218819477947	-1,-9,-9,-9	-10,-9,-9,-9	ok
-1.275510	-27.142857	-45.583821	0.796612	continued[2]:5	288	14134174203751952	637	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.275510	-26.632653	-48.272749	0.781435	continued[2]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.275510	-26.122449	-47.711820	0.782271	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.275510	-25.612245	-47.098262	0.784189	continued[1]:5	287	14131091504650400	636	14134177061995017	-1,-9,9,9	9,9,9,9	ok
-1.275510	-25.102041	-46.440343	0.786982	continued[1]:5	252	6127216826882384	611	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.275510	-24.591837	-46.394315	0.786599	continued[3]:5	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.275510	-24.081633	-50.106373	0.770318	full	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.275510	-23.571429	-49.726125	0.771695	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.275510	-23.061224	-49.271669	0.770780	continued[1]:5	241	2671080006838320	586	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.275510	-22.551020	-48.742940	0.770820	continued[1]:5	237	2537568978100002	584	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.275510	-22.040816	-48.145018	0.772069	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-21.530612	-47.484407	0.774321	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-21.020408	-46.765300	0.777115	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-20.510204	-46.729422	0.777420	continued[3]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.275510	-20.000000	-50.637104	0.762074	full	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-45.000000										error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.255102	-44.489796	-44.990546	0.831222	continued[1]:5	37	95264	126	7715	1,1,1,1	-18,-2,-1,-1	ok
-1.255102	-43.979592	-44.657292	0.831055	continued[1]:5	5	463	98	3972	1,-1,-1,0	-17,0,-1,-1	ok
-1.255102	-43.469388	-44.296410	0.831429	continued[1]:5	4	298	182	34420	1,0,-1,0	-17,-2,2,0	ok
-1.255102	-42.959184	-46.292260	0.825781	full	7	494	151	14333	1,0,0,-1	16,0,0,1	ok
-1.255102	-42.448980	-45.984233	0.824197	continued[1]:5	2	89	95	3797	1,0,0,0	-16,0,-1,-1	ok
-1.255102	-41.938776	-45.642031	0.823282	continued[1]:5	2	89	71	2181	1,0,0,0	15,-1,0,-1	ok
-1.255102	-41.428571	-45.269892	0.823115	continued[1]:5	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.255102	-40.918367	-44.870784	0.823617	continued[1]:5	2	89	13	791	1,0,0,0	-15,0,0,0	ok
-1.255102	-40.408163	-44.897033	0.822434	continued[3]:5	2	89	33	1148	1,0,0,0	14,1,0,0	ok
-1.255102	-39.897959	-46.880151	0.819591	full	1	77	146	13667	-1,0,0,0	14,0,0,1	ok
-1.255102	-39.387755	-46.542386	0.816798	continued[1]:5	1	77	12	752	-1,0,0,0	14,0,0,0	ok
-1.255102	-38.877551	-46.148948	0.814339	continued[1]:5	2	89	121	7113	1,0,0,0	-14,0,-2,0	ok
-1.255102	-38.367347	-45.722396	0.814506	continued[1]:5	1	77	78	2459	-1,0,0,0	13,1,0,-1	ok
-1.255102	-37.857143	-45.268768	0.815548	continued[1]:5	1	77	81	2602	-1,0,0,0	13,0,1,0	ok
-1.255102	-37.346939	-44.791991	0.817339	continued[1]:5	1	77	8	677	-1,0,0,0	13,0,0,0	ok
-1.255102	-36.836735	-44.820043	0.816316	continued[3]:5	1	77	527	37999593335	-1,0,0,0	-13,0,0,4	ok
-1.255102	-36.326531	-45.510147	0.811229	continued[2]:5	1	77	211	72747	-1,0,0,0	12,11,1	ok
-1.255102	-35.816327	-45.006629	0.813147	continued[1]:5	1	77	330	7085706	-1,0,0,0	12,1,4,1	ok
-1.255102	-35.306122	-44.989205	0.812478	continued[3]:5	6	464	712	274134158983845282	-1,0,0,-1	12,0,11,11	ok
-1.255102	-34.795918	-48.199559	0.801138	full	75	71251952	717	282782966327793230	-1,0,0,-3	-12,0,0,-12	ok
-1.255102	-34.285714	-47.825909	0.799682	continued[1]:5	357	141902631386436965	160	19087	-1,0,0,11	-12,0,2,0	ok
-1.255102	-33.775510	-47.398103	0.798639	continued[1]:5	8	1127	384	384518024	-1,0,1,0	11,11,-10,0	ok
-1.255102	-33.265306	-46.922912	0.798679	continued[1]:5	72	39725240	275	694409	-1,0,2,2	11,-11,1,1	ok
-1.255102	-32.755102	-46.406665	0.799594	continued[1]:5	340	124790211846080627	688	79179864189875609	-1,0,9,-11	11,-6,2,-11	ok
-1.255102	-32.244898	-45.857919	0.801512	continued[1]:5	344	132924944025837614	695	137197650807587453	-1,0,10,-11	11,1,-11,-11	ok
-1.255102	-31.734694	-45.283801	0.804305	continued[1]:5	185	110891064452	664	32382096902537130	-1,0,-11,3	-11,-1,10,-10	ok
-1.255102	-31.224490	-45.267801	0.803648	continued[3]:5	318	37699256452147355	434	1909403685	-1,-1,2,10	-11,1,-2,3	ok
-1.255102	-30.714286	-48.821239	0.790269	full	300	17363378441604194	666	32491316139266307	-1,1,2,-10	-11,10,10,-10	ok
-1.255102	-30.204082	-48.414687	0.787937	continued[1]:5	309	32387833318370760	559	10185893030296	-1,1,10,-10	10,10,10,5	ok
-1.255102	-29.693878	-47.947745	0.787436	continued[1]:5	148	6774654600	484	4663993051	-1,2,-10,2	10,10,-9,2	ok
-1.255102	-29.183673	-47.424424	0.787810	continued[1]:5	244	2949075110570819	651	23934931015227556	-1,4,-10,8	10,-10,6,-10	ok
-1.255102	-28.673469	-46.852832	0.789265	continued[1]:5	293	14725954936485077	595	2958605464552325	-1,8,-10,9	10,9,-10,8	ok
-1.255102	-28.163265	-46.242066	0.791724	continued[1]:5	287	14131091504650400	658	30124139508098357	-1,-9,9,9	-10,9,9,-10	ok
-1.255102	-27.653061	-45.594987	0.795362	continued[2]:5	305	30124135089904064	658	30124139508098357	-1,9,9,-10	-10,9,9,-10	ok
-1.255102	-27.142857	-49.735867	0.772418	full	289	14134174371883889	637	14134177230126971	1,9,9,9	-10,9,9,9	ok
-1.255102	-26.632653	-49.348809	0.775211	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.255102	-26.122449	-48.912661	0.776667	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.255102	-25.612245	-48.407821	0.776500	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.255102	-25.102041	-47.839101	0.777415	continued[1]:5	252	6127216826882384	611	6128865921236743	-1,-9,-9,-9	9,9,-9,-9	ok
-1.255102	-24.591837	-47.215558	0.779540	continued[1]:5	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.255102	-24.081633	-46.543076	0.782333	continued[1]:5	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.255102	-23.571429	-49.285974	0.769777	continued[2]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.255102	-23.061224	-48.771366	0.769610	continued[1]:5	241	2671080006838320	586	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.255102	-22.551020	-48.186849	0.770653	continued[1]:5	237	2537568978100002	584	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.255102	-22.040816	-47.540442	0.772905	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-21.530612	-46.836160	0.775698	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-21.020408	-46.775011	0.775905	continued[3]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-20.510204	-50.614141	0.760668	full	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.255102	-20.000000	-50.240800	0.759753	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.234694	-45.000000										error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.234694	-44.489796	-44.664567	0.829845	continued[1]:5	22	12088	191	40721	1,-1,0,1	17,-2,-2,-1	ok
-1.234694	-43.979592	-44.308547	0.830012	continued[1]:5	5	463	133	9697	1,-1,-1,0	-17,0,1,-1	ok
-1.234694	-43.469388	-46.229288	0.824948	full	4	298	358	75368471	1,0,-1,0	16,1,0,-3	ok
-1.234694	-42.959184	-45.929367	0.823364	continued[1]:5	42	249569	252	271184	1,0,0,-2	16,0,0,-2	ok
-1.234694	-42.448980	-45.594046	0.822322	continued[1]:5	7	494	137	11445	1,0,0,-1	-16,-1,1,-1	ok
-1.234694	-41.938776	-45.228747	0.822154	continued[1]:5	2	89	92	3625	1,0,0,0	15,-1,1,0	ok
-1.234694	-41.428571	-44.836320	0.822656	continued[1]:5	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.234694	-40.918367	-44.867610	0.821532	continued[3]:5	2	89	41	1297	1,0,0,0	-15,0,-1,0	ok
-1.234694	-40.408163	-46.827022	0.817811	full	1	77	33	1148	-1,0,0,0	14,1,0,0	ok
-1.234694	-39.897959	-46.488244	0.815018	continued[1]:5	1	77	53	1625	-1,0,0,0	14,0,0,-1	ok
-1.234694	-39.387755	-46.102417	0.813434	continued[1]:5	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.234694	-38.877551	-45.683699	0.813601	continued[1]:5	2	89	30	1101	1,0,0,0	-14,1,0,0	ok
-1.234694	-38.367347	-45.236504	0.814516	continued[1]:5	1	77	28	1055	-1,0,0,0	13,1,0,0	ok
-1.234694	-37.857143	-44.798429	0.816050	continued[2]:5	1	77	34	1150	-1,0,0,0	13,0,-1,0	ok
-1.234694	-37.346939	-47.828574	0.802461	full	7	494	6	641	1,0,0,-1	-13,0,0,0	ok
-1.234694	-36.836735	-47.485132	0.804793	continued[1]:5	1	77	119	6878	-1,0,0,0	-13,0,-2,0	ok
-1.234694	-36.326531	-47.092053	0.803543	continued[1]:5	1	77	205	62811	-1,0,0,0	12,11,0,0	ok
-1.234694	-35.816327	-46.654176	0.803170	continued[1]:5	6	464	398	558932871	-1,0,0,-1	12,1,-11,0	ok
-1.234694	-35.306122	-46.179667	0.803878	continued[1]:5	100	741336764	724	518504013306931981	-1,0,0,3	12,0,11,-12	ok
-1.234694	-34.795918	-45.673010	0.805255	continued[1]:5	360	146389117485775010	86	3137	-1,0,-1,11	-12,0,-1,-1	ok
-1.234694	-34.285714	-45.141294	0.807586	continued[1]:5	8	1127	530	41600114767	-1,0,1,0	-12,0,11,-3	ok
-1.234694	-33.775510	-46.934269	0.797597	continued[2]:5	72	39725240	476	3654483756	-1,0,2,2	11,11,8,2	ok
-1.234694	-33.265306	-46.429175	0.798433	continued[1]:5	122	2111362652	705	146763274782199943	-1,0,-10,-2	11,-11,-1,11	ok
-1.234694	-32.755102	-45.890650	0.800223	continued[1]:5	117	1509668825	178	28658	-1,0,-11,1	11,-8,-1,0	ok
-1.234694	-32.244898	-45.325671	0.802889	continued[1]:5	96	541155650	397	558866006	-1,0,-11,0	11,1,-11,0	ok
-1.234694	-31.734694	-45.282778	0.802348	continued[3]:5	337	79067653414800752	342	15604470	-1,-1,2,-11	-11,-1,1,2	ok
-1.234694	-31.224490	-48.786386	0.788452	full	317	35013596617462385	647	16009032180462982	-1,-1,1,10	-11,-2,1,-10	ok
-1.234694	-30.714286	-48.389894	0.787075	continued[1]:5	326	66543374715025460	681	66720926273439432	-1,1,10,10	-11,10,10,10	ok
-1.234694	-30.204082	-47.932154	0.786367	continued[1]:5	148	6774654600	645	15359086166696990	-1,2,-10,2	10,10,10,9	ok
-1.234694	-29.693878	-47.418855	0.786741	continued[1]:5	244	2949075110570819	676	62284238565023483	-1,4,-10,8	10,10,9,10	ok
-1.234694	-29.183673	-46.857153	0.788118	continued[1]:5	262	6713793157719452	673	58099282964998258	-1,8,-10,-9	10,-10,8,10	ok
-1.234694	-28.673469	-46.255323	0.790449	continued[1]:5	305	30124135089904064	640	14732317756711450	-1,9,9,-10	10,9,-10,9	ok
-1.234694	-28.163265	-45.611084	0.794056	continued[2]:5	307	31282544843925584	639	14732317585058792	-1,9,-10,-10	-10,9,-10,9	ok
-1.234694	-27.653061	-45.602187	0.793308	continued[3]:5	305	30124135089904064	658	30124139508098357	-1,9,9,-10	-10,9,9,-10	ok
-1.234694	-27.142857	-49.372629	0.775211	continued[2]:5	288	14134174203751952	637	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.234694	-26.632653	-48.954765	0.775713	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.234694	-26.122449	-48.468292	0.775339	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.234694	-25.612245	-47.917468	0.776047	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.234694	-25.102041	-47.309359	0.777838	continued[1]:5	252	6127216826882384	612	6417185109182742	-1,-9,-9,-9	9,9,9,-9	ok
-1.234694	-24.591837	-46.652705	0.780631	continued[1]:5	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.234694	-24.081633	-46.546521	0.780582	continued[3]:5	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.234694	-23.571429	-48.784457	0.768528	continued[2]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.234694	-23.061224	-48.213181	0.769443	continued[1]:5	241	2671080006838320	586	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.234694	-22.551020	-47.579735	0.771567	continued[1]:5	237	2537568978100002	584	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.234694	-22.040816	-46.889084	0.774361	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.234694	-21.530612	-46.843664	0.774282	continued[3]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.234694	-21.020408	-50.590750	0.758452	full	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.234694	-20.510204	-50.228610	0.758826	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.234694	-20.000000	-49.789031	0.757911	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-45.000000										error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.214286	-44.489796	-44.315344	0.828803	continued[1]:5	22	12088	60	1857	1,-1,0,1	17,1,1	ok
-1.214286	-43.979592	-46.164553	0.824107	full	5	463	138	11748	1,-1,-1,0	-17,-1,1,-1	ok
-1.214286	-43.469388	-45.872402	0.822523	continued[1]:5	9	1174	74	2314	1,0,1,0	16,-1,0,-1	ok
-1.214286	-42.959184	-45.545011	0.821481	continued[1]:5	27	27493	96	3884	1,0,-1,1	16,0,-1,-1	ok
-1.214286	-42.448980	-45.185299	0.821107	continued[1]:5	7	494	27	1050	1,0,0,-1	-16,-1,0,0	ok
-1.214286	-41.938776	-44.798122	0.821608	continued[1]:5	2	89	169	24501	1,0,0,0	15,0,-2,-1	ok
-1.214286	-41.428571	-44.830473	0.820364	continued[3]:5	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.214286	-40.918367	-46.772684	0.816062	full	1	77	52	1624	-1,0,0,0	-15,-1,-1,0	ok
-1.214286	-40.408163	-46.432905	0.813269	continued[1]:5	2	89	20	918	1,0,0,0	14,-1,0,0	ok
-1.214286	-39.897959	-46.054822	0.812560	continued[1]:5	2	89	53	1625	1,0,0,0	14,0,0,-1	ok
-1.214286	-39.387755	-45.644094	0.812728	continued[1]:5	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.214286	-38.877551	-45.204084	0.813564	continued[1]:5	1	77	109	5023	-1,0,0,0	-14,3,-1,0	ok
-1.214286	-38.367347	-45.233129	0.812352	continued[3]:5	1	77	28	1055	-1,0,0,0	13,1,0,0	ok
-1.214286	-37.857143	-47.783531	0.800615	full	42	249569	34	1150	1,0,0,-2	13,0,-1,0	ok
-1.214286	-37.346939	-47.444055	0.803408	continued[1]:5	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.214286	-36.836735	-47.060572	0.802700	continued[1]:5	1	77	325	5331720	-1,0,0,0	-13,-1,0,2	ok
-1.214286	-36.326531	-46.633041	0.802326	continued[1]:5	6	464	248	250254	-1,0,0,-1	12,-11,0,1	ok
-1.214286	-35.816327	-46.167299	0.802828	continued[1]:5	100	741336764	731	532522959380386866	-1,0,0,3	12,1,-12,-12	ok
-1.214286	-35.306122	-45.669744	0.804205	continued[1]:5	360	146389117485775010	724	518504013306931981	-1,0,-1,11	12,0,11,-12	ok
-1.214286	-34.795918	-45.144951	0.806329	continued[1]:5	8	1127	77	2392	-1,0,1,0	-12,0,1,0	ok
-1.214286	-34.285714	-45.140004	0.805629	continued[3]:5	56	4068377	324	5325193	-1,0,2,-2	-12,-1,0,2	ok
-1.214286	-33.775510	-46.438608	0.797223	continued[2]:5	90	259771820	365	124102113	-1,0,-10,0	11,11,-9	ok
-1.214286	-33.265306	-45.909873	0.799013	continued[1]:5	96	541155650	702	142268157752958218	-1,0,-11,0	11,-11,0,11	ok
-1.214286	-32.755102	-45.352617	0.801472	continued[1]:5	101	773916152	298	1684508	-1,0,-11,-1	11,9,2,1	ok
-1.214286	-32.244898	-45.322212	0.800725	continued[3]:5	134	4333572252	116	6194	-1,-1,3,3	11,-2,-1,-1	ok
-1.214286	-31.734694	-48.750907	0.787573	full	317	35013596617462385	686	73927071732449190	-1,-1,1,10	-11,1,1,-11	ok
-1.214286	-31.224490	-48.363425	0.786117	continued[1]:5	326	66543374715025460	670	35062328127827689	-1,1,10,10	-11,-5,1,10	ok
-1.214286	-30.714286	-47.915728	0.785409	continued[1]:5	261	6692650835836679	680	66720925908142496	-1,2,-10,-9	10,10,10,10	ok
-1.214286	-30.204082	-47.413464	0.785783	continued[1]:5	306	31226639492339069	665	32491315884349396	-1,4,-10,-10	10,10,10,-10	ok
-1.214286	-29.693878	-46.862330	0.787032	continued[1]:5	310	32468294593620990	663	31293739669567733	-1,8,10,-10	10,10,-10,-10	ok
-1.214286	-29.183673	-46.270793	0.789285	continued[1]:5	294	14732314495311119	659	30129578305505695	-1,9,-10,9	10,-10,9,-10	ok
-1.214286	-28.673469	-45.642462	0.792078	continued[1]:5	294	14732314495311119	640	14732317756711450	-1,9,-10,9	10,9,-10,9	ok
-1.214286	-28.163265	-45.623102	0.791905	continued[3]:5	294	14732314495311119	639	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.214286	-27.653061	-49.350336	0.779662	full	307	31282544843925584	660	31282549346268347	-1,9,-10,-10	-10,9,-10,-10	ok
-1.214286	-27.142857	-48.963647	0.776869	continued[1]:5	288	14134174203751952	637	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.214286	-26.632653	-48.490837	0.774203	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.214286	-26.122449	-47.952904	0.774705	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.214286	-25.612245	-47.358515	0.776495	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.214286	-25.102041	-46.714868	0.779161	continued[1]:5	252	6127216826882384	612	6417185109182742	-1,-9,-9,-9	9,9,9,-9	ok
-1.214286	-24.591837	-45.968668	0.783424	continued[2]:5	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.214286	-24.081633	-45.962327	0.782883	continued[3]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.214286	-23.571429	-48.225741	0.768361	continued[2]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.214286	-23.061224	-47.603867	0.770279	continued[1]:5	241	2671080006838320	586	2671081176279736	-1,8,-9,8	-9,8,-9,8	ok
-1.214286	-22.551020	-46.925449	0.773072	continued[1]:5	237	2537568978100002	584	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.214286	-22.040816	-46.895236	0.772817	continued[3]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-21.530612	-46.162085	0.777154	continued[3]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-21.020408	-50.242876	0.757744	continued[2]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-20.510204	-49.819886	0.756829	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.214286	-20.000000	-49.317407	0.756662	continued[1]:5	237	2537568978100002	583	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.193878	-45.000000										error: T SSCS does not start with ±1: [-2, -3, -2, -1]
-1.193878	-44.489796	-46.097943	0.823258	full	22	12088	158	17544	1,-1,0,1	17,-1,0,1	ok
-1.193878	-43.979592	-45.813210	0.821675	continued[1]:5	5	463	192	41008	1,-1,-1,0	-17,-1,-1,1	ok
-1.193878	-43.469388	-45.493349	0.820632	continued[1]:5	18	5884	106	4819	1,0,1,-1	16,-1,-1,-1	ok
-1.193878	-42.959184	-45.141194	0.820258	continued[1]:5	10	1709	150	14165	1,0,-1,-1	-16,0,0,1	ok
-1.193878	-42.448980	-44.759930	0.820632	continued[1]:5	21	9728	68	2049	1,0,0,1	-16,2,0,0	ok
-1.193878	-41.938776	-44.794695	0.819523	continued[3]:5	7	494	84	2896	1,0,0,-1	15,0,1,0	ok
-1.193878	-41.428571	-46.717084	0.814345	full	2	89	13	791	1,0,0,0	-15,0,0,0	ok
-1.193878	-40.918367	-46.385615	0.812427	continued[1]:5	2	89	163	19871	1,0,0,0	-15,1,0,1	ok
-1.193878	-40.408163	-46.016267	0.811719	continued[1]:5	2	89	155	16443	1,0,0,0	14,-1,0,1	ok
-1.193878	-39.897959	-45.612277	0.811679	continued[1]:5	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.193878	-39.387755	-45.178978	0.812515	continued[1]:5	2	89	145	13503	1,0,0,0	-14,0,0,1	ok
-1.193878	-38.877551	-45.200011	0.811351	continued[3]:5	1	77	223	109720	-1,0,0,0	13,12,-1,0	ok
-1.193878	-38.367347										error: T SSCS does not start with ±1: [-2, 0, 0, 0]
-1.193878	-37.857143	-47.465462	0.803280	continued[1]:5	1	77	34	1150	-1,0,0,0	13,0,-1,0	ok
-1.193878	-37.346939	-47.096610	0.801697	continued[1]:5	1	77	48	1460	-1,0,0,0	-13,0,0,-1	ok
-1.193878	-36.836735	-46.683385	0.801195	continued[1]:5	6	464	399	558966305	-1,0,0,-1	-13,1,-11,0	ok
-1.193878	-36.326531	-46.229143	0.801362	continued[1]:5	75	71251952	224	110191	-1,0,0,-3	12,-11,1,0	ok
-1.193878	-35.816327	-45.742118	0.802612	continued[1]:5	381	290978706311837777	422	1089907992	-1,0,-1,-12	12,1,-12,0	ok
-1.193878	-35.306122	-45.228485	0.804736	continued[1]:5	8	1127	730	532429196055188656	-1,0,1,0	12,0,-12,-12	ok
-1.193878	-34.795918	-45.142073	0.804244	continued[3]:5	44	409964	380	341401492	-1,0,2,1	-12,0,2,-3	ok
-1.193878	-34.285714	-48.400267	0.792615	full	90	259771820	198	51658	-1,0,-10,0	-12,-2,-1,1	ok
-1.193878	-33.775510	-48.037433	0.791159	continued[1]:5	109	1074740702	372	182624694	-1,0,11,-1	11,11,9	ok
-1.193878	-33.265306	-47.617723	0.790116	continued[1]:5	163	13617037877	702	142268157752958218	-1,0,11,2	11,-11,0,11	ok
-1.193878	-32.755102	-47.147011	0.790156	continued[1]:5	321	43617099428536340	287	885093	-1,-1,4,10	11,-10,-3,-1	ok
-1.193878	-32.244898	-46.630879	0.791071	continued[1]:5	317	35013596617462385	350	36418823	-1,-1,1,10	11,2,-6,1	ok
-1.193878	-31.734694	-46.077375	0.792989	continued[1]:5	345	132958060904839289	692	132958071218250579	-1,1,10,-11	-11,1,10,-11	ok
-1.193878	-31.224490	-45.493451	0.795782	continued[1]:5	239	2660492311630659	679	66711053393069074	-1,2,-9,8	-11,-10,10,10	ok
-1.193878	-30.714286	-47.423976	0.784573	continued[2]:5	176	30790576089	680	66720925908142496	-1,-4,-4,-4	10,10,10,10	ok
-1.193878	-30.204082	-46.884009	0.785822	continued[1]:5	328	66681434022391265	680	66720925908142496	-1,8,10,10	10,10,10,10	ok
-1.193878	-29.693878	-46.302789	0.787947	continued[1]:5	311	32479801288134452	643	14738679375925166	-1,9,10,-10	10,10,-10,9	ok
-1.193878	-29.183673	-45.685194	0.790740	continued[1]:5	311	32479801288134452	675	62274862291938445	-1,9,10,-10	10,-10,9,10	ok
-1.193878	-28.673469	-45.646910	0.790534	continued[3]:5	294	14732314495311119	641	14735498308830058	-1,9,-10,9	10,-10,-10,9	ok
-1.193878	-28.163265	-49.319095	0.777587	full	294	14732314495311119	639	14732317585058792	-1,9,-10,9	-10,9,-10,9	ok
-1.193878	-27.653061	-48.931192	0.774794	continued[1]:5	307	31282544843925584	639	14732317585058792	-1,9,-10,-10	-10,9,-10,9	ok
-1.193878	-27.142857	-48.467130	0.773210	continued[1]:5	288	14134174203751952	637	14134177230126971	-1,9,9,9	-10,9,9,9	ok
-1.193878	-26.632653	-47.939000	0.773712	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.193878	-26.122449	-47.353209	0.775295	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.193878	-25.612245	-46.718652	0.777961	continued[1]:5	288	14134174203751952	636	14134177061995017	-1,9,9,9	9,9,9,9	ok
-1.193878	-25.102041	-46.034683	0.780754	continued[1]:5	252	6127216826882384	636	14134177061995017	-1,-9,-9,-9	9,9,9,9	ok
-1.193878	-24.591837	-46.034209	0.781079	continued[3]:5	252	6127216826882384	609	6127218708778185	-1,-9,-9,-9	9,-9,-9,-9	ok
-1.193878	-24.081633	-50.272658	0.758035	full	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
-1.193878	-23.571429	-49.917388	0.760828	continued[1]:5	252	6127216826882384	608	6127218598078424	-1,-9,-9,-9	-9,-9,-9,-9	ok
