delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-45.000000										error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.500000	-44.489796										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.500000	-43.979592										error: T SSCS does not start with ±1: [-5, -2, -2, -2]
-1.500000	-43.469388										error: T SSCS does not start with ±1: [-6, -1, -1, 0]
-1.500000	-42.959184										error: T SSCS does not start with ±1: [5, 0, 0, 0]
-1.500000	-42.448980										error: T SSCS does not start with ±1: [4, 0, 0, 0]
-1.500000	-41.938776										error: T SSCS does not start with ±1: [4, 0, 0, 0]
-1.500000	-41.428571										error: T SSCS does not start with ±1: [3, 0, 0, 0]
-1.500000	-40.918367										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-40.408163										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-39.897959										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-39.387755										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-38.877551										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-38.367347	-47.152136	0.833707	full	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.500000	-37.857143	-46.742192	0.833667	continued[1]:5	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.500000	-37.346939	-46.305177	0.833835	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.500000	-36.836735	-45.849976	0.834877	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.500000	-36.326531	-45.384548	0.836667	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.500000	-35.816327	-44.913233	0.838920	continued[1]:5	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.500000	-35.306122	-44.432992	0.841172	continued[1]:5	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.500000	-34.795918	-47.730767	0.829112	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.500000	-34.285714	-47.308440	0.827656	continued[1]:5	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.500000	-33.775510	-46.841977	0.826741	continued[1]:5	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.500000	-33.265306	-46.340900	0.826908	continued[1]:5	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.500000	-32.755102	-45.813700	0.827951	continued[1]:5	1	77	9	681	-1,0,0,0	11,-1,0,0	ok
-1.500000	-32.244898	-45.271150	0.830076	continued[1]:5	1	77	138	12698	-1,0,0,0	11,0,0,1	ok
-1.500000	-31.734694	-44.718434	0.832869	continued[1]:5	1	77	2	539	-1,0,0,0	11,0,0,0	ok
-1.500000	-31.224490	-48.703300	0.810646	full	2	89	2	539	1,0,0,0	11,0,0,0	ok
-1.500000	-30.714286	-48.245979	0.813439	continued[1]:5	1	77	1	507	-1,0,0,0	-11,0,0,0	ok
-1.500000	-30.204082	-47.761079	0.815898	continued[1]:5	1	77	21	925	-1,0,0,0	-11,0,-1,0	ok
-1.500000	-29.693878	-47.225849	0.815731	continued[1]:5	1	77	128	8758	-1,0,0,0	10,-5,-1,0	ok
-1.500000	-29.183673	-46.650496	0.816646	continued[1]:5	1	77	371	182968865	-1,0,0,0	10,1,9,0	ok
-1.500000	-28.673469	-46.048237	0.818771	continued[1]:5	1	77	5	610	-1,0,0,0	10,-1,0,0	ok
-1.500000	-28.163265	-45.426903	0.821564	continued[1]:5	22	9590	377	275127133	-1,0,0,1	10,0,8,1	ok
-1.500000	-27.653061	-49.192587	0.807181	full	255	6417185222471639	530	56384681746	-1,0,0,9	10,0,1,4	ok
-1.500000	-27.142857	-48.736981	0.807014	continued[1]:5	8	1127	69	2126	-1,0,1,0	-10,0,1,0	ok
-1.500000	-26.632653	-48.215242	0.806099	continued[1]:5	60	4068377	89	3551	-1,0,2,-2	-10,1,1,0	ok
-1.500000	-26.122449	-47.634395	0.806267	continued[1]:5	268	11900140588096502	617	7728078989112985	-1,0,7,9	9,9,2,9	ok
-1.500000	-25.612245	-47.006536	0.807722	continued[1]:5	84	115938377	589	2687023258164198	-1,0,-9,0	9,-9,0,-9	ok
-1.500000	-25.102041	-46.345702	0.810388	continued[1]:5	119	1565061377	400	720234063	-1,0,9,-2	9,8,9,1	ok
-1.500000	-24.591837	-45.654899	0.813181	continued[1]:5	12	2277	360	113318967	-1,-1,-1,-1	9,8,-8,-1	ok
-1.500000	-24.081633	-49.661496	0.798486	full	230	2525685913255505	545	700331982738	-1,1,8,8	9,7,-9,4	ok
-1.500000	-23.571429	-49.181442	0.797110	continued[1]:5	225	1328535289957589	478	4254523872	-1,-2,2,8	9,5,-9,2	ok
-1.500000	-23.061224	-48.628309	0.796608	continued[1]:5	231	2529076806443252	559	26883119087314	-1,3,8,8	-9,-4,-4,6	ok
-1.500000	-22.551020	-48.007324	0.797110	continued[1]:5	228	2406674290134149	570	1057487139166808	-1,6,-8,8	-9,7,8,-8	ok
-1.500000	-22.040816	-47.331297	0.799028	continued[1]:5	233	2535868835344910	581	2537570046700137	-1,7,8,8	8,8,8,8	ok
-1.500000	-21.530612	-46.611141	0.801821	continued[1]:5	233	2535868835344910	581	2537570046700137	-1,7,8,8	8,8,8,8	ok
-1.500000	-21.020408	-45.848631	0.804614	continued[1]:5	221	1057927482242675	581	2537570046700137	-1,-8,8,-8	8,8,8,8	ok
-1.500000	-20.510204	-50.495375	0.779768	full	220	998766694834649	571	1058369389236419	1,-8,-8,-8	8,8,8,-8	ok
-1.500000	-20.000000	-50.018616	0.782561	continued[1]:5	219	998766650140877	569	999189900303645	-1,-8,-8,-8	8,8,-8,-8	ok
-1.479592	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.479592	-44.489796										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.479592	-43.979592										error: T SSCS does not start with ±1: [-8, -2, -2, -2]
-1.479592	-43.469388										error: T SSCS does not start with ±1: [-11, -1, -1, 1]
-1.479592	-42.959184										error: T SSCS does not start with ±1: [6, 0, 0, 0]
-1.479592	-42.448980										error: T SSCS does not start with ±1: [5, 0, 0, 0]
-1.479592	-41.938776										error: T SSCS does not start with ±1: [4, 0, 0, 0]
-1.479592	-41.428571										error: T SSCS does not start with ±1: [3, 0, 0, 0]
-1.479592	-40.918367										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-40.408163										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-39.897959										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-39.387755										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-38.877551										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-38.367347	-47.190583	0.832039	full	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.479592	-37.857143	-46.788942	0.831999	continued[1]:5	2	89	30	1101	1,0,0,0	-14,1,0,0	ok
-1.479592	-37.346939	-46.359931	0.832167	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.479592	-36.836735	-45.910179	0.833003	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.479592	-36.326531	-45.453372	0.835127	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.479592	-35.816327	-44.980528	0.836504	continued[1]:5	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.479592	-35.306122	-44.496340	0.838629	continued[1]:5	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.479592	-34.795918	-47.769088	0.826792	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.479592	-34.285714	-47.350150	0.825336	continued[1]:5	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.479592	-33.775510	-46.886169	0.824421	continued[1]:5	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.479592	-33.265306	-46.386480	0.824589	continued[1]:5	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.479592	-32.755102	-45.859453	0.825631	continued[1]:5	1	77	18	881	-1,0,0,0	11,1,0,0	ok
-1.479592	-32.244898	-45.315812	0.827756	continued[1]:5	1	77	24	968	-1,0,0,0	11,0,-1,0	ok
-1.479592	-31.734694	-44.760761	0.830549	continued[1]:5	1	77	2	539	-1,0,0,0	11,0,0,0	ok
-1.479592	-31.224490	-48.741066	0.808041	full	2	89	2	539	1,0,0,0	11,0,0,0	ok
-1.479592	-30.714286	-48.286894	0.810835	continued[1]:5	2	89	1	507	1,0,0,0	-11,0,0,0	ok
-1.479592	-30.204082	-47.807377	0.813628	continued[1]:5	1	77	7	645	-1,0,0,0	-11,-1,0,0	ok
-1.479592	-29.693878	-47.276708	0.813461	continued[1]:5	1	77	141	13021	-1,0,0,0	10,-7,0,0	ok
-1.479592	-29.183673	-46.704028	0.814297	continued[1]:5	1	77	170	25858	-1,0,0,0	10,2,0,1	ok
-1.479592	-28.673469	-46.103088	0.816421	continued[1]:5	22	9590	562	139660354432475	-1,0,0,1	10,1,0,7	ok
-1.479592	-28.163265	-45.481684	0.819215	continued[1]:5	255	6417185222471639	652	30026371664987558	-1,0,0,9	10,0,9,-10	ok
-1.479592	-27.653061	-49.231200	0.804421	full	34	72389	281	776861	-1,0,1,1	10,0,-4,-1	ok
-1.479592	-27.142857	-48.781731	0.804588	continued[1]:5	261	7692852575480627	616	7692854808185066	-1,0,2,9	-10,0,2,9	ok
-1.479592	-26.632653	-48.266347	0.803752	continued[1]:5	129	2936729840	624	12960911599767827	-1,0,8,2	-10,2,8,9	ok
-1.479592	-26.122449	-47.691072	0.803919	continued[1]:5	98	566918627	346	32019985	-1,0,9,1	9,9,-7,0	ok
-1.479592	-25.612245	-47.066849	0.805296	continued[1]:5	214	476725858853090	345	28158742	-1,0,9,7	9,9,1,2	ok
-1.479592	-25.102041	-46.408151	0.807962	continued[1]:5	30	32384	577	2060912994749058	-1,-1,-1,1	9,-9,6,8	ok
-1.479592	-24.591837	-45.717915	0.810755	continued[1]:5	270	12955131769494530	387	516313027	-1,1,8,9	9,8,-9,1	ok
-1.479592	-24.081633	-49.701158	0.796196	full	181	55284276420	596	4848127566409812	-1,2,5,-4	9,8,6,-9	ok
-1.479592	-23.571429	-49.229681	0.794819	continued[1]:5	211	448730891062610	600	5845601935691367	-1,3,-9,7	9,7,8,-9	ok
-1.479592	-23.061224	-48.685041	0.794317	continued[1]:5	232	2534169547088045	598	5842422602506936	-1,6,8,8	-9,6,8,-9	ok
-1.479592	-22.551020	-48.072045	0.794819	continued[1]:5	233	2535868835344910	579	2409127854349979	-1,7,8,8	-9,-8,-8,8	ok
-1.479592	-22.040816	-47.401774	0.796609	continued[1]:5	234	2536718799892277	581	2537570046700137	-1,-8,8,8	8,8,8,8	ok
-1.479592	-21.530612	-46.685893	0.799402	continued[1]:5	219	998766650140877	581	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.479592	-21.020408	-45.926093	0.802196	continued[1]:5	219	998766650140877	581	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.479592	-20.510204	-50.155495	0.789358	full	219	998766650140877	581	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.479592	-20.000000	-49.680972	0.786565	continued[1]:5	219	998766650140877	569	999189900303645	-1,-8,-8,-8	8,8,-8,-8	ok
-1.459184	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.459184	-44.489796										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.459184	-43.979592	-45.652465	0.851921	full	13	2344	137	12055	1,-1,-1,-1	-18,-1,1,-1	ok
-1.459184	-43.469388	-45.382584	0.851547	continued[1]:5	2	89	183	35477	1,0,0,0	17,0,-1,1	ok
-1.459184	-42.959184	-45.085372	0.850298	continued[1]:5	2	89	22	957	1,0,0,0	-17,0,0,0	ok
-1.459184	-42.448980	-44.763245	0.849590	continued[1]:5	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.459184	-41.938776	-44.421928	0.849757	continued[1]:5	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.459184	-41.428571	-44.062392	0.850465	continued[1]:5	2	89	17	872	1,0,0,0	-16,0,0,0	ok
-1.459184	-40.918367	-46.286852	0.843347	full	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.459184	-40.408163	-45.946401	0.841763	continued[1]:5	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.459184	-39.897959	-45.577209	0.840927	continued[1]:5	2	89	13	791	1,0,0,0	-15,0,0,0	ok
-1.459184	-39.387755	-45.185073	0.840888	continued[1]:5	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.459184	-38.877551	-44.774962	0.841596	continued[1]:5	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.459184	-38.367347	-44.350940	0.843052	continued[1]:5	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.459184	-37.857143	-47.314899	0.829506	full	2	89	16	835	1,0,0,0	13,-1,0,0	ok
-1.459184	-37.346939	-46.925197	0.830008	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.459184	-36.836735	-46.515161	0.830923	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.459184	-36.326531	-46.071986	0.830549	continued[1]:5	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.459184	-35.816327	-45.605322	0.831257	continued[1]:5	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.459184	-35.306122	-45.120480	0.832634	continued[1]:5	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.459184	-34.795918	-44.623975	0.834886	continued[1]:5	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.459184	-34.285714	-47.886502	0.822951	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.459184	-33.775510	-47.463901	0.821495	continued[1]:5	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.459184	-33.265306	-46.994513	0.820659	continued[1]:5	1	77	532	98646825730	-1,0,0,0	-12,0,-3,4	ok
-1.459184	-32.755102	-46.486714	0.820826	continued[1]:5	1	77	18	881	-1,0,0,0	11,1,0,0	ok
-1.459184	-32.244898	-45.950957	0.822075	continued[1]:5	1	77	210	80579	-1,0,0,0	11,0,1,1	ok
-1.459184	-31.734694	-45.395936	0.824200	continued[1]:5	1	77	42	1304	-1,0,0,0	11,0,0,-1	ok
-1.459184	-31.224490	-44.826795	0.826993	continued[1]:5	1	77	2	539	-1,0,0,0	11,0,0,0	ok
-1.459184	-30.714286	-48.850655	0.804913	full	7	494	1	507	1,0,0,-1	-11,0,0,0	ok
-1.459184	-30.204082	-48.403725	0.807706	continued[1]:5	1	77	357	79121889	-1,0,0,0	-11,2,0,-3	ok
-1.459184	-29.693878	-47.923710	0.809831	continued[1]:5	6	464	337	12779020	-1,0,0,-1	10,8,4,1	ok
-1.459184	-29.183673	-47.389953	0.809664	continued[1]:5	63	5000702	62	1871	-1,0,0,2	10,-3,0,0	ok
-1.459184	-28.673469	-46.813329	0.810706	continued[1]:5	289	14735498308830077	620	9189996184890845	-1,0,0,-10	10,1,4,9	ok
-1.459184	-28.163265	-46.203304	0.812624	continued[1]:5	34	72389	588	2672850322573531	-1,0,1,1	10,-1,0,-9	ok
-1.459184	-27.653061	-45.569551	0.815417	continued[1]:5	53	1792670	361	116227861	-1,0,3,1	10,0,-9,0	ok
-1.459184	-27.142857	-49.338344	0.801062	full	109	1147085252	556	7248301580501	-1,0,-9,-2	-10,0,-9,5	ok
-1.459184	-26.632653	-48.893010	0.800895	continued[1]:5	198	2565698035910	601	5845602043817237	-1,0,9,-5	-10,7,8,-9	ok
-1.459184	-26.122449	-48.380011	0.800059	continued[1]:5	249	6386545181259752	627	13001404085584435	-1,0,9,-9	9,9,8,9	ok
-1.459184	-25.612245	-47.804763	0.800226	continued[1]:5	154	9752108652	617	7728078989112985	-1,-1,1,-4	9,9,2,9	ok
-1.459184	-25.102041	-47.178482	0.801682	continued[1]:5	110	1176925385	594	2973900863585010	-1,1,-9,-2	9,-9,1,-9	ok
-1.459184	-24.591837	-46.514611	0.804348	continued[1]:5	269	11910983231300615	550	2643720204828	-1,2,7,9	9,8,9,-5	ok
-1.459184	-24.081633	-45.816016	0.807141	continued[1]:5	226	1657874542799610	603	5848782458172103	-1,-4,4,8	9,8,8,-9	ok
-1.459184	-23.571429	-49.806920	0.792508	full	222	1118758120809635	597	5081620856863042	-1,6,-9,-8	9,-8,-7,-9	ok
-1.459184	-23.061224	-49.341609	0.791131	continued[1]:5	236	2669313200201559	583	2669314369256143	-1,7,-9,8	-9,7,-9,8	ok
-1.459184	-22.551020	-48.801712	0.790629	continued[1]:5	219	998766650140877	582	2537570117940154	-1,-8,-8,-8	-9,8,8,8	ok
-1.459184	-22.040816	-48.191323	0.791131	continued[1]:5	234	2536718799892277	581	2537570046700137	-1,-8,8,8	8,8,8,8	ok
-1.459184	-21.530612	-47.520845	0.792921	continued[1]:5	235	2537568978100002	581	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.459184	-21.020408	-46.801456	0.795714	continued[1]:5	234	2536718799892277	581	2537570046700137	-1,-8,8,8	8,8,8,8	ok
-1.459184	-20.510204	-46.034687	0.798508	continued[1]:5	229	2409126743731619	581	2537570046700137	-1,-8,-8,8	8,8,8,8	ok
-1.459184	-20.000000	-50.260417	0.785490	full	219	998766650140877	571	1058369389236419	-1,-8,-8,-8	8,8,8,-8	ok
-1.438776	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.438776	-44.489796										error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.438776	-43.979592	-45.697150	0.849738	full	13	2344	137	12055	1,-1,-1,-1	-18,-1,1,-1	ok
-1.438776	-43.469388	-45.425833	0.849236	continued[1]:5	2	89	25	1001	1,0,0,0	17,0,0,0	ok
-1.438776	-42.959184	-45.125036	0.847859	continued[1]:5	2	89	22	957	1,0,0,0	-17,0,0,0	ok
-1.438776	-42.448980	-44.800816	0.847357	continued[1]:5	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.438776	-41.938776	-44.455059	0.847397	continued[1]:5	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.438776	-41.428571	-44.091664	0.848233	continued[1]:5	2	89	17	872	1,0,0,0	-16,0,0,0	ok
-1.438776	-40.918367	-46.327024	0.840965	full	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.438776	-40.408163	-45.985758	0.839382	continued[1]:5	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.438776	-39.897959	-45.614785	0.838546	continued[1]:5	2	89	13	791	1,0,0,0	-15,0,0,0	ok
-1.438776	-39.387755	-45.220708	0.838585	continued[1]:5	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.438776	-38.877551	-44.807620	0.839293	continued[1]:5	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.438776	-38.367347	-44.379490	0.840749	continued[1]:5	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.438776	-37.857143	-47.353386	0.827164	full	2	89	16	835	1,0,0,0	13,-1,0,0	ok
-1.438776	-37.346939	-46.987004	0.829830	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.438776	-36.836735	-46.579832	0.828580	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.438776	-36.326531	-46.138557	0.828206	continued[1]:5	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.438776	-35.816327	-45.670504	0.828708	continued[1]:5	1	77	110	5754	-1,0,0,0	12,-5,0,0	ok
-1.438776	-35.306122	-45.183024	0.830085	continued[1]:5	1	77	319	5073681	-1,0,0,0	12,0,0,2	ok
-1.438776	-34.795918	-44.682695	0.832337	continued[1]:5	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.438776	-34.285714	-47.925141	0.820628	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.438776	-33.775510	-47.506388	0.819173	continued[1]:5	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.438776	-33.265306	-47.040009	0.818337	continued[1]:5	1	77	120	7117	-1,0,0,0	-12,5,0,0	ok
-1.438776	-32.755102	-46.534173	0.818504	continued[1]:5	1	77	18	881	-1,0,0,0	11,1,0,0	ok
-1.438776	-32.244898	-45.999187	0.819753	continued[1]:5	1	77	278	719378	-1,0,0,0	11,0,4,0	ok
-1.438776	-31.734694	-45.443688	0.821878	continued[1]:5	1	77	560	45691078519079	-1,0,0,0	11,0,0,-7	ok
-1.438776	-31.224490	-44.872848	0.824671	continued[1]:5	1	77	2	539	-1,0,0,0	11,0,0,0	ok
-1.438776	-30.714286	-48.888786	0.802262	full	311	32491316394183239	1	507	1,0,0,10	-11,0,0,0	ok
-1.438776	-30.204082	-48.445028	0.805056	continued[1]:5	63	5000702	201	62460	-1,0,0,2	-11,10,-1,0	ok
-1.438776	-29.693878	-47.970472	0.807515	continued[1]:5	99	741336764	215	83825	-1,0,0,3	10,9,-1,-1	ok
-1.438776	-29.183673	-47.441405	0.807348	continued[1]:5	104	1019374127	118	7001	-1,0,-1,3	10,4,-1,0	ok
-1.438776	-28.673469	-46.867108	0.808262	continued[1]:5	153	9678648014	611	6422304408040691	-1,0,1,-4	10,-2,0,9	ok
-1.438776	-28.163265	-46.260202	0.810387	continued[1]:5	59	3459764	561	139563770629585	-1,0,-4,1	10,-1,0,7	ok
-1.438776	-27.653061	-45.628379	0.813180	continued[1]:5	84	115938377	630	14078765754022811	-1,0,-9,0	-10,0,9,9	ok
-1.438776	-27.142857	-49.377403	0.798254	full	276	14078762733585902	630	14078765754022811	-1,0,9,9	-10,0,9,9	ok
-1.438776	-26.632653	-48.940098	0.798628	continued[1]:5	250	6388244408348145	613	6747375082889852	-1,-1,9,-9	-10,-9,-1,9	ok
-1.438776	-26.122449	-48.434244	0.797713	continued[1]:5	223	1186497012149190	374	254916892	-1,-1,1,8	9,9,-9,-1	ok
-1.438776	-25.612245	-47.865516	0.797880	continued[1]:5	141	5148638549	578	2289557776725685	-1,1,9,2	9,9,7,8	ok
-1.438776	-25.102041	-47.243957	0.799257	continued[1]:5	241	5829716941481510	595	3287287054321860	-1,2,8,-9	9,-9,2,-9	ok
-1.438776	-24.591837	-46.581203	0.801716	continued[1]:5	267	10943979351009705	566	480864396560610	-1,-4,6,9	9,-9,9,7	ok
-1.438776	-24.081633	-45.881876	0.804509	continued[1]:5	227	2285623356250509	563	451054472005738	-1,-7,7,8	9,8,-9,7	ok
-1.438776	-23.571429	-49.847057	0.790210	full	243	5847190196345960	603	5848782458172103	-1,-8,8,-9	9,8,8,-9	ok
-1.438776	-23.061224	-49.390700	0.788833	continued[1]:5	235	2537568978100002	582	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.438776	-22.551020	-48.857908	0.788125	continued[1]:5	235	2537568978100002	582	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.438776	-22.040816	-48.255983	0.788833	continued[1]:5	235	2537568978100002	581	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.438776	-21.530612	-47.591107	0.790417	continued[1]:5	235	2537568978100002	581	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.438776	-21.020408	-46.875828	0.793210	continued[1]:5	235	2537568978100002	581	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.438776	-20.510204	-46.111504	0.796003	continued[1]:5	235	2537568978100002	581	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.438776	-20.000000	-50.301686	0.782358	full	219	998766650140877	581	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.418367	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.418367	-44.489796										error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.418367	-43.979592	-45.740955	0.847571	full	13	2344	108	5116	1,-1,-1,-1	-18,-1,-1,-1	ok
-1.418367	-43.469388	-45.466265	0.846735	continued[1]:5	2	89	25	1001	1,0,0,0	17,0,0,0	ok
-1.418367	-42.959184	-45.162614	0.845486	continued[1]:5	2	89	22	957	1,0,0,0	-17,0,0,0	ok
-1.418367	-42.448980	-44.834646	0.844984	continued[1]:5	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.418367	-41.938776	-44.484126	0.845024	continued[1]:5	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.418367	-41.428571	-44.114763	0.845860	continued[1]:5	2	89	37	1245	1,0,0,0	15,1,0,0	ok
-1.418367	-40.918367	-46.367203	0.838744	full	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.418367	-40.408163	-46.024778	0.836953	continued[1]:5	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.418367	-39.897959	-45.653018	0.836245	continued[1]:5	2	89	36	1196	1,0,0,0	-15,1,0,0	ok
-1.418367	-39.387755	-45.256300	0.836206	continued[1]:5	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.418367	-38.877551	-44.839430	0.836914	continued[1]:5	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.418367	-38.367347	-44.407861	0.838497	continued[1]:5	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.418367	-37.857143	-47.391953	0.824810	full	2	89	160	19675	1,0,0,0	13,0,2,0	ok
-1.418367	-37.346939	-47.027801	0.827476	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.418367	-36.836735	-46.621992	0.826227	continued[1]:5	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.418367	-36.326531	-46.181060	0.825853	continued[1]:5	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.418367	-35.816327	-45.712221	0.826354	continued[1]:5	1	77	39	1251	-1,0,0,0	12,-2,0,0	ok
-1.418367	-35.306122	-45.223669	0.827810	continued[1]:5	1	77	29	1057	-1,0,0,0	12,0,-1,0	ok
-1.418367	-34.795918	-44.721160	0.830063	continued[1]:5	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.418367	-34.285714	-47.963918	0.818306	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.418367	-33.775510	-47.549148	0.816850	continued[1]:5	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.418367	-33.265306	-47.085947	0.816014	continued[1]:5	1	77	204	62813	-1,0,0,0	11,10,-1,0	ok
-1.418367	-32.755102	-46.582273	0.816181	continued[1]:5	1	77	416	1047652403	-1,0,0,0	11,1,-1,3	ok
-1.418367	-32.244898	-46.048281	0.817430	continued[1]:5	1	77	391	541846718	-1,0,0,0	11,0,-11,0	ok
-1.418367	-31.734694	-45.492544	0.819555	continued[1]:5	1	77	24	968	-1,0,0,0	11,0,-1,0	ok
-1.418367	-31.224490	-44.920262	0.822348	continued[1]:5	1	77	40	1254	-1,0,0,0	-11,0,0,-1	ok
-1.418367	-30.714286	-48.927058	0.799600	full	68	14924914	354	71490882	1,0,1,2	-11,0,0,-3	ok
-1.418367	-30.204082	-48.486474	0.802393	continued[1]:5	3	275	252	275633	-1,0,-1,0	10,10,2,0	ok
-1.418367	-29.693878	-48.017415	0.805187	continued[1]:5	3	275	368	168168610	-1,0,-1,0	10,9,9	ok
-1.418367	-29.183673	-47.493107	0.805019	continued[1]:5	258	7029695460075752	384	461791225	-1,0,1,9	10,6,10,0	ok
-1.418367	-28.673469	-46.922547	0.805934	continued[1]:5	263	9185529874056902	650	25789781627410165	-1,0,4,9	10,2,7,-10	ok
-1.418367	-28.163265	-46.315919	0.807852	continued[1]:5	119	1565061377	132	9710	-1,0,9,-2	10,1,-2,0	ok
-1.418367	-27.653061	-45.682730	0.810646	continued[1]:5	276	14078762733585902	446	2112532481	-1,0,9,9	-10,0,-10,-2	ok
