category_id	count	encoding	sequence
1	41166	5	-1,0
2	24274	8	1,0
3	8827	9	-1,-1
4	6071	13	1,-1
5	5282	20	-1,1
6	1469	26	1,1
7	2863	44	-1,-2
8	490	53	1,-2
9	2066	90	-1,2
10	49	103	1,2
11	1235	170	-1,-3
12	41	188	1,-3
13	1023	299	-1,3
14	30	323	1,3
15	658	495	-1,-4
16	13	526	1,-4
17	623	779	-1,4
18	11	818	1,4
19	377	1175	-1,-5
20	5	1223	1,-5
21	488	1710	-1,5
22	5	1768	1,5
23	307	2414	-1,-6
24	3	2483	1,-6
25	481	3320	-1,6
26	9	3401	1,6
27	349	4464	-1,-7
28	11	4558	1,-7
29	928	5885	-1,7
30	16	5993	1,7
31	4238	7625	-1,-8
32	34	7748	1,-8
33	32232	9729	-1,8
34	133	9868	1,8
35	20537	12245	-1,-9
36	140	12401	1,-9
37	21478	15224	-1,9
38	336	15398	1,9
39	15271	18720	-1,-10
40	38	18913	1,-10
41	13173	22790	-1,10
42	56	23003	1,10
43	10779	27494	-1,-11
44	97	27728	1,-11
45	7474	32895	-1,11
46	154	33151	1,11
47	7234	39059	-1,-12
48	3607	46055	-1,12
49	3782	53955	-1,-13
50	1076	62834	-1,13
51	346	72770	-1,-14
