time	lambda_hat	x	Ca	V
280.0	0.0028868170007969947	0.6538629141792377	0.8825052904002568	-47.15367316722716
281.0	0.0028937774228273852	0.6537282686344112	0.8824885656615408	-47.157647649781495
282.0	0.0029006068649249928	0.6535935965147133	0.8824718014868008	-47.161622250870934
283.0	0.0029073074776499188	0.6534588978151712	0.8824549978752539	-47.16559697178924
284.0	0.0029138813604311547	0.6533241725305816	0.8824381548261168	-47.16957181383377
285.0	0.0029203197900235954	0.653189420655511	0.8824212723386053	-47.173546778305464
286.0	0.0029266250731793645	0.6530546421842968	0.8824043504119351	-47.17752186650885
287.0	0.0029328206606010084	0.6529198371110482	0.8823873890453207	-47.18149707975202
288.0	0.0029388977238629936	0.6527850054296471	0.8823703882379759	-47.185472419346674
289.0	0.0029448581763489943	0.6526501471337494	0.8823533479891138	-47.18944788660807
290.0	0.0029506935433891534	0.6525152622167849	0.8823362682979464	-47.19342348285506
291.0	0.0029564161859284145	0.6523803506719595	0.8823191491636847	-47.197399209410044
292.0	0.0029620279072349203	0.6522454124922551	0.8823019905855386	-47.201375067599
293.0	0.0029675304894905366	0.6521104476704308	0.8822847925627167	-47.20535105875149
294.0	0.002972925661047838	0.6519754561990238	0.8822675550944264	-47.20932718420062
295.0	0.00297821513695167	0.6518404380703502	0.8822502781798738	-47.21330344528307
296.0	0.002983380870666941	0.651705393276506	0.8822329618182633	-47.21727984333908
297.0	0.002988454319357811	0.6515703218093676	0.882215606008798	-47.221256379712436
298.0	0.0029934174484543665	0.651435223660593	0.8821982107506794	-47.2252330557505
299.0	0.0029982817207723383	0.6513000988216224	0.8821807760431072	-47.22920987280417
300.0	0.0030030486639342113	0.6511649472836791	0.8821633018852795	-47.233186832227894
301.0	0.0030077198210333913	0.6510297690377703	0.8821457882763923	-47.237163935379684
302.0	0.003012296691958336	0.6508945640746878	0.88212823521564	-47.24114118362108
303.0	0.003016780756276033	0.6507593323850089	0.8821106427022146	-47.24511857831718
304.00000000000006	0.0030211641645609996	0.6506240739590974	0.8820930107353065	-47.24909612083662
305.00000000000006	0.0030254669730827746	0.6504887887871038	0.8820753393141038	-47.253073812551555
306.00000000000006	0.0030296720910042985	0.6503534768589668	0.882057628437792	-47.25705165483771
307.00000000000006	0.003033790163700034	0.6502181381644134	0.8820398781055548	-47.261029649074324
308.00000000000006	0.0030378225387830875	0.65008277269296	0.8820220883165734	-47.26500779664417
309.00000000000006	0.0030417705351934526	0.6499473804339131	0.8820042590700262	-47.26898609893355
310.00000000000006	0.0030456354513204867	0.6498119613763701	0.8819863903650896	-47.27296455733231
311.00000000000006	0.0030494185657446286	0.6496765155092199	0.8819684822009372	-47.27694317323379
312.00000000000006	0.003053121129589675	0.6495410428211438	0.8819505345767396	-47.28092194803488
313.00000000000006	0.00305673569838142	0.649405543300616	0.881932547491665	-47.28490088313598
314.00000000000006	0.0030602809019264795	0.6492700169359045	0.8819145209448789	-47.28887997994101
315.00000000000006	0.0030637406365011063	0.6491344637150717	0.8818964549355435	-47.2928592398574
316.00000000000006	0.0030671247458695615	0.6489988836259752	0.8818783494628183	-47.296838664296104
317.00000000000006	0.0030704343778171117	0.6488632766562685	0.8818602045258597	-47.30081825467158
318.00000000000006	0.0030736622962489937	0.6487276427934016	0.8818420201238208	-47.30479801240181
319.00000000000006	0.0030768180937635484	0.6485919820246215	0.8818237962558518	-47.308777938908264
320.00000000000006	0.0030799111091790623	0.6484562943369735	0.8818055329210995	-47.31275803561592
321.00000000000006	0.003082934044411635	0.648320579717301	0.8817872301187073	-47.31673830395327
322.00000000000006	0.0030858798246841367	0.6481848381522469	0.8817688878478153	-47.32071874535231
323.00000000000006	0.0030887657972632405	0.648049069628254	0.8817505061075599	-47.32469936124851
324.00000000000006	0.0030915767800642415	0.6479132741315656	0.8817320848970743	-47.328680153080875
325.00000000000006	0.0030943219091481068	0.6477774516482262	0.8817136242154878	-47.33266112229187
326.00000000000006	0.00309700215941201	0.6476416021640818	0.8816951240619262	-47.33664227032746
327.00000000000006	0.0030996185001126286	0.6475057256647814	0.8816765844355112	-47.340623598637116
328.00000000000006	0.0031021718819181547	0.6473698221357765	0.8816580053353611	-47.34460510867378
329.00000000000006	0.00310465550053789	0.6472338915623229	0.88163938676059	-47.3485868018939
330.00000000000006	0.003107078121057263	0.6470979339294802	0.881620728710308	-47.35256867975739
331.00000000000006	0.0031094482819442773	0.6469619492221131	0.8816020311836215	-47.356550743727645
332.00000000000006	0.0031117515447755153	0.6468259374248919	0.8815832941796322	-47.360532995271555
333.00000000000006	0.0031139964764396264	0.646689898522293	0.8815645176974383	-47.36451543585948
334.00000000000006	0.0031161839334711183	0.6465538324985993	0.8815457017361331	-47.36849806696526
335.00000000000006	0.0031183147606902214	0.6464177393379015	0.881526846294806	-47.37248089006619
336.00000000000006	0.00312038978710789	0.6462816190240976	0.8815079513725419	-47.376463906643075
337.00000000000006	0.00312240983543558	0.6461454715408945	0.8814890169684211	-47.38044711818015
338.00000000000006	0.0031243757079751117	0.646009296871808	0.8814700430815194	-47.38443052616515
339.00000000000006	0.003126288193555802	0.6458730950001633	0.8814510297109083	-47.388414132089245
340.00000000000006	0.003128140889409896	0.6457368659090961	0.8814319768556542	-47.39239793744711
341.00000000000006	0.0031299418440527043	0.6456006095815525	0.881412884514819	-47.39638194373684
342.00000000000006	0.003131691805298661	0.6454643260002901	0.8813937526874599	-47.40036615246002
343.00000000000006	0.0031333915161907686	0.6453280151478783	0.8813745813726289	-47.40435056512169
344.00000000000006	0.0031350487001330163	0.6451916770066987	0.8813553705693734	-47.40833518323032
345.00000000000006	0.0031366500377677567	0.6450553115589458	0.8813361202767356	-47.412320008297876
346.00000000000006	0.003138203280206961	0.6449189187866278	0.8813168304937526	-47.41630504183975
