delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_category_id	T_encoding	gamma_category_id	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-45.000000										error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.500000	-44.489796										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.500000	-43.979592										error: T SSCS does not start with ±1: [-5, -2, -2, -2]
-1.500000	-43.469388										error: T SSCS does not start with ±1: [-6, -1, -1, 0]
-1.500000	-42.959184										error: T SSCS does not start with ±1: [5, 0, 0, 0]
-1.500000	-42.448980										error: T SSCS does not start with ±1: [4, 0, 0, 0]
-1.500000	-41.938776										error: T SSCS does not start with ±1: [4, 0, 0, 0]
-1.500000	-41.428571										error: T SSCS does not start with ±1: [3, 0, 0, 0]
-1.500000	-40.918367										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-40.408163										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-39.897959										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-39.387755										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-38.877551										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.500000	-38.367347	-47.152136	0.833707	full	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.500000	-37.857143	-47.238131	0.833758	full	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.500000	-37.346939	-47.322881	0.833645	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.500000	-36.836735	-47.406475	0.833357	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.500000	-36.326531	-47.488994	0.832880	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.500000	-35.816327	-47.570508	0.832147	full	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.500000	-35.306122	-47.651080	0.830649	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.500000	-34.795918	-47.730767	0.829112	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.500000	-34.285714	-47.809620	0.827584	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.500000	-33.775510	-47.887687	0.826068	full	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.500000	-33.265306	-47.965010	0.824814	full	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.500000	-32.755102	-48.041628	0.824411	full	1	77	9	681	-1,0,0,0	11,-1,0,0	ok
-1.500000	-32.244898	-48.117578	0.823998	full	1	77	131	12698	-1,0,0,0	11,0,0,1	ok
-1.500000	-31.734694	-48.631378	0.811100	full	2	89	2	539	1,0,0,0	11,0,0,0	ok
-1.500000	-31.224490	-48.703300	0.810646	full	2	89	2	539	1,0,0,0	11,0,0,0	ok
-1.500000	-30.714286	-48.774805	0.810177	full	2	89	1	507	1,0,0,0	-11,0,0,0	ok
-1.500000	-30.204082	-48.845626	0.809705	full	2	89	21	925	1,0,0,0	-11,0,-1,0	ok
-1.500000	-29.693878	-48.915943	0.809222	full	2	89	121	8758	1,0,0,0	10,-5,-1,0	ok
-1.500000	-29.183673	-48.985778	0.808729	full	1	77	360	182968865	-1,0,0,0	10,1,9,0	ok
-1.500000	-28.673469	-49.055151	0.808225	full	6	464	5	610	-1,0,0,-1	10,-1,0,0	ok
-1.500000	-28.163265	-49.124082	0.807709	full	50	248864	366	275127133	-1,0,0,-2	10,0,8,1	ok
-1.500000	-27.653061	-49.192587	0.807181	full	266	6417185222471639	518	56384681746	-1,0,0,9	10,0,1,4	ok
-1.500000	-27.142857	-49.260684	0.806642	full	9	1127	65	2126	-1,0,1,0	-10,0,1,0	ok
-1.500000	-26.632653	-49.328388	0.805546	full	65	4068377	84	3551	-1,0,2,-2	-10,1,1,0	ok
-1.500000	-26.122449	-49.395714	0.804121	full	274	11900140588096502	605	7728078989112985	-1,0,7,9	9,9,2,9	ok
-1.500000	-25.612245	-49.462675	0.802703	full	89	115938377	577	2687023258164198	-1,0,-9,0	9,-9,0,-9	ok
-1.500000	-25.102041	-49.529285	0.801290	full	129	1565061377	389	720234063	-1,0,9,-2	9,8,9,1	ok
-1.500000	-24.591837	-49.595555	0.799885	full	13	2277	349	113318967	-1,-1,-1,-1	9,8,-8,-1	ok
-1.500000	-24.081633	-49.661496	0.798486	full	238	2525685913255505	533	700331982738	-1,1,8,8	9,7,-9,4	ok
-1.500000	-23.571429	-49.727120	0.797093	full	234	1328535289957589	466	4254523872	-1,-2,2,8	9,5,-9,2	ok
-1.500000	-23.061224	-49.792436	0.795864	full	239	2529076806443252	547	26883119087314	-1,3,8,8	-9,-4,-4,6	ok
-1.500000	-22.551020	-49.857453	0.795207	full	240	2534169547088045	558	1057487139166808	-1,6,8,8	-9,7,8,-8	ok
-1.500000	-22.040816	-49.922180	0.794537	full	241	2535868835344910	569	2537570046700137	-1,7,8,8	8,8,8,8	ok
-1.500000	-21.530612	-49.986625	0.793852	full	241	2535868835344910	569	2537570046700137	-1,7,8,8	8,8,8,8	ok
-1.500000	-21.020408	-50.050796	0.793154	full	225	998766650140877	569	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.500000	-20.510204	-50.495375	0.779768	full	226	998766694834649	559	1058369389236419	1,-8,-8,-8	8,8,8,-8	ok
-1.500000	-20.000000	-50.556518	0.779072	full	226	998766694834649	557	999189900303645	1,-8,-8,-8	8,8,-8,-8	ok
-1.479592	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.479592	-44.489796										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.479592	-43.979592										error: T SSCS does not start with ±1: [-8, -2, -2, -2]
-1.479592	-43.469388										error: T SSCS does not start with ±1: [-11, -1, -1, 1]
-1.479592	-42.959184										error: T SSCS does not start with ±1: [6, 0, 0, 0]
-1.479592	-42.448980										error: T SSCS does not start with ±1: [5, 0, 0, 0]
-1.479592	-41.938776										error: T SSCS does not start with ±1: [4, 0, 0, 0]
-1.479592	-41.428571										error: T SSCS does not start with ±1: [3, 0, 0, 0]
-1.479592	-40.918367										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-40.408163										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-39.897959										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-39.387755										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-38.877551										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.479592	-38.367347	-47.190583	0.832039	full	2	89	12	752	1,0,0,0	14,0,0,0	ok
-1.479592	-37.857143	-47.276485	0.831838	full	2	89	29	1101	1,0,0,0	-14,1,0,0	ok
-1.479592	-37.346939	-47.361173	0.831458	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.479592	-36.836735	-47.444733	0.831079	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.479592	-36.326531	-47.527240	0.830698	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.479592	-35.816327	-47.608762	0.829875	full	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.479592	-35.306122	-47.689360	0.828328	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.479592	-34.795918	-47.769088	0.826792	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.479592	-34.285714	-47.847997	0.825269	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.479592	-33.775510	-47.926131	0.823758	full	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.479592	-33.265306	-48.003533	0.822305	full	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.479592	-32.755102	-48.080240	0.821879	full	1	77	18	881	-1,0,0,0	11,1,0,0	ok
-1.479592	-32.244898	-48.156289	0.821444	full	1	77	24	968	-1,0,0,0	11,0,-1,0	ok
-1.479592	-31.734694	-48.669047	0.808516	full	2	89	2	539	1,0,0,0	11,0,0,0	ok
-1.479592	-31.224490	-48.741066	0.808041	full	2	89	2	539	1,0,0,0	11,0,0,0	ok
-1.479592	-30.714286	-48.812662	0.807551	full	2	89	1	507	1,0,0,0	-11,0,0,0	ok
-1.479592	-30.204082	-48.883596	0.807057	full	2	89	7	645	1,0,0,0	-11,-1,0,0	ok
-1.479592	-29.693878	-48.954032	0.806552	full	7	494	134	13021	1,0,0,-1	10,-7,0,0	ok
-1.479592	-29.183673	-49.023991	0.806036	full	24	9728	163	25858	1,0,0,1	10,2,0,1	ok
-1.479592	-28.673469	-49.093493	0.805510	full	212	139466919611327	550	139660354432475	-1,0,0,7	10,1,0,7	ok
-1.479592	-28.163265	-49.162557	0.804971	full	11	1652	639	30026371664987558	-1,0,-1,-1	10,0,9,-10	ok
-1.479592	-27.653061	-49.231200	0.804421	full	39	72389	272	776861	-1,0,1,1	10,0,-4,-1	ok
-1.479592	-27.142857	-49.299438	0.803858	full	44	140714	604	7692854808185066	-1,0,-3,-1	-10,0,2,9	ok
-1.479592	-26.632653	-49.367286	0.803257	full	137	2936729840	612	12960911599767827	-1,0,8,2	-10,2,8,9	ok
-1.479592	-26.122449	-49.434760	0.801832	full	105	566918627	335	32019985	-1,0,9,1	9,9,-7,0	ok
-1.479592	-25.612245	-49.501872	0.800413	full	221	476725858853090	334	28158742	-1,0,9,7	9,9,1,2	ok
-1.479592	-25.102041	-49.568635	0.799001	full	34	32384	565	2060912994749058	-1,-1,-1,1	9,-9,6,8	ok
-1.479592	-24.591837	-49.635060	0.797595	full	276	12955131769494530	376	516313027	-1,1,8,9	9,8,-9,1	ok
-1.479592	-24.081633	-49.701158	0.796196	full	188	55284276420	584	4848127566409812	-1,2,5,-4	9,8,6,-9	ok
-1.479592	-23.571429	-49.766941	0.794802	full	219	448730891062610	588	5845601935691367	-1,3,-9,7	9,7,8,-9	ok
-1.479592	-23.061224	-49.832417	0.793414	full	240	2534169547088045	586	5842422602506936	-1,6,8,8	-9,6,8,-9	ok
-1.479592	-22.551020	-49.897595	0.792216	full	241	2535868835344910	567	2409127854349979	-1,7,8,8	-9,-8,-8,8	ok
-1.479592	-22.040816	-49.962485	0.791522	full	242	2536718799892277	569	2537570046700137	-1,-8,8,8	8,8,8,8	ok
-1.479592	-21.530612	-50.027093	0.790814	full	225	998766650140877	569	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.479592	-21.020408	-50.091427	0.790093	full	225	998766650140877	569	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.479592	-20.510204	-50.155495	0.789358	full	225	998766650140877	569	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.479592	-20.000000	-50.595958	0.776012	full	226	998766694834649	557	999189900303645	1,-8,-8,-8	8,8,-8,-8	ok
-1.459184	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.459184	-44.489796										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.459184	-43.979592	-45.652465	0.851921	full	14	2344	130	12055	1,-1,-1,-1	-18,-1,1,-1	ok
-1.459184	-43.469388										error: T SSCS does not start with ±1: [-13, 1, 0, 0]
-1.459184	-42.959184										error: T SSCS does not start with ±1: [7, 0, 0, 0]
-1.459184	-42.448980										error: T SSCS does not start with ±1: [5, 0, 0, 0]
-1.459184	-41.938776										error: T SSCS does not start with ±1: [4, 0, 0, 0]
-1.459184	-41.428571	-46.188086	0.844972	full	2	89	17	872	1,0,0,0	-16,0,0,0	ok
-1.459184	-40.918367	-46.286852	0.843347	full	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.459184	-40.408163										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.459184	-39.897959										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.459184	-39.387755										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.459184	-38.877551										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.459184	-38.367347	-47.229073	0.829906	full	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.459184	-37.857143	-47.314899	0.829506	full	2	89	16	835	1,0,0,0	13,-1,0,0	ok
-1.459184	-37.346939	-47.399541	0.829108	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.459184	-36.836735	-47.483078	0.828708	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.459184	-36.326531	-47.565584	0.828307	full	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.459184	-35.816327	-47.647124	0.827547	full	1	77	6	641	-1,0,0,0	-13,0,0,0	ok
-1.459184	-35.306122	-47.727755	0.826003	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.459184	-34.795918	-47.807532	0.824470	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.459184	-34.285714	-47.886502	0.822951	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.459184	-33.775510	-47.964710	0.821438	full	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.459184	-33.265306	-48.042196	0.819941	full	1	77	520	98646825730	-1,0,0,0	-12,0,-3,4	ok
-1.459184	-32.755102	-48.118997	0.819335	full	1	77	18	881	-1,0,0,0	11,1,0,0	ok
-1.459184	-32.244898	-48.195149	0.818876	full	1	77	201	80579	-1,0,0,0	11,0,1,1	ok
-1.459184	-31.734694	-48.270681	0.818406	full	1	77	40	1304	-1,0,0,0	11,0,0,-1	ok
-1.459184	-31.224490	-48.778963	0.805424	full	2	89	2	539	1,0,0,0	11,0,0,0	ok
-1.459184	-30.714286	-48.850655	0.804913	full	7	494	1	507	1,0,0,-1	-11,0,0,0	ok
-1.459184	-30.204082	-48.921705	0.804396	full	51	249569	346	79121889	1,0,0,-2	-11,2,0,-3	ok
-1.459184	-29.693878	-48.992263	0.803869	full	228	1058369481252494	326	12779020	1,0,0,8	10,8,4,1	ok
-1.459184	-29.183673	-49.062348	0.803331	full	12	1709	59	1871	1,0,-1,-1	10,-3,0,0	ok
-1.459184	-28.673469	-49.131981	0.802782	full	9	1127	608	9189996184890845	-1,0,1,0	10,1,4,9	ok
-1.459184	-28.163265	-49.201181	0.802221	full	17	4370	576	2672850322573531	-1,0,-2,0	10,-1,0,-9	ok
-1.459184	-27.653061	-49.269963	0.801648	full	309	20376631338008750	350	116227861	-1,0,4,-10	10,0,-9,0	ok
-1.459184	-27.142857	-49.338344	0.801062	full	118	1147085252	544	7248301580501	-1,0,-9,-2	-10,0,-9,5	ok
-1.459184	-26.632653	-49.406339	0.800465	full	207	8057557155065	589	5845602043817237	-1,0,9,5	-10,7,8,-9	ok
-1.459184	-26.122449	-49.473961	0.799540	full	262	6386545181259752	615	13001404085584435	-1,0,9,-9	9,9,8,9	ok
-1.459184	-25.612245	-49.541225	0.798121	full	162	9752108652	605	7728078989112985	-1,-1,1,-4	9,9,2,9	ok
-1.459184	-25.102041	-49.608141	0.796708	full	119	1176925385	582	2973900863585010	-1,1,-9,-2	9,-9,1,-9	ok
-1.459184	-24.591837	-49.674722	0.795302	full	275	11910983231300615	538	2643720204828	-1,2,7,9	9,8,9,-5	ok
-1.459184	-24.081633	-49.740978	0.793902	full	236	2280910124469375	591	5848782458172103	-1,-4,7,8	9,8,8,-9	ok
-1.459184	-23.571429	-49.806920	0.792508	full	229	1118758120809635	585	5081620856863042	-1,6,-9,-8	9,-8,-7,-9	ok
-1.459184	-23.061224	-49.872556	0.791119	full	245	2669313200201559	571	2669314369256143	-1,7,-9,8	-9,7,-9,8	ok
-1.459184	-22.551020	-49.937896	0.789734	full	225	998766650140877	570	2537570117940154	-1,-8,-8,-8	-9,8,8,8	ok
-1.459184	-22.040816	-50.002948	0.788494	full	242	2536718799892277	569	2537570046700137	-1,-8,8,8	8,8,8,8	ok
-1.459184	-21.530612	-50.067719	0.787764	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.459184	-21.020408	-50.132216	0.787019	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.459184	-20.510204	-50.196447	0.786261	full	237	2409126743731619	569	2537570046700137	-1,-8,-8,8	8,8,8,8	ok
-1.459184	-20.000000	-50.260417	0.785490	full	225	998766650140877	559	1058369389236419	-1,-8,-8,-8	8,8,8,-8	ok
-1.438776	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.438776	-44.489796										error: T SSCS does not start with ±1: [-2, -2, -1, -1]
-1.438776	-43.979592	-45.697150	0.849738	full	14	2344	130	12055	1,-1,-1,-1	-18,-1,1,-1	ok
-1.438776	-43.469388	-45.810077	0.849166	full	2	89	25	1001	1,0,0,0	17,0,0,0	ok
-1.438776	-42.959184	-45.919094	0.847521	full	2	89	22	957	1,0,0,0	-17,0,0,0	ok
-1.438776	-42.448980	-46.024893	0.845858	full	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.438776	-41.938776	-46.127934	0.844213	full	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.438776	-41.428571	-46.228557	0.842579	full	2	89	17	872	1,0,0,0	-16,0,0,0	ok
-1.438776	-40.918367	-46.327024	0.840965	full	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.438776	-40.408163	-46.424351	0.840539	full	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.438776	-39.897959										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.438776	-39.387755										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.438776	-38.877551										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.438776	-38.367347	-47.267619	0.827582	full	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.438776	-37.857143	-47.353386	0.827164	full	2	89	16	835	1,0,0,0	13,-1,0,0	ok
-1.438776	-37.346939	-47.437993	0.826746	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.438776	-36.836735	-47.521519	0.826326	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.438776	-36.326531	-47.604034	0.825904	full	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.438776	-35.816327	-47.685599	0.825217	full	1	77	104	5754	-1,0,0,0	12,-5,0,0	ok
-1.438776	-35.306122	-47.766272	0.823677	full	1	77	309	5073681	-1,0,0,0	12,0,0,2	ok
-1.438776	-34.795918	-47.846104	0.822147	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.438776	-34.285714	-47.925141	0.820628	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.438776	-33.775510	-48.003428	0.819120	full	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.438776	-33.265306	-48.081003	0.817621	full	1	77	113	7117	-1,0,0,0	-12,5,0,0	ok
-1.438776	-32.755102	-48.157902	0.816776	full	1	77	18	881	-1,0,0,0	11,1,0,0	ok
-1.438776	-32.244898	-48.234160	0.816294	full	1	77	269	719378	-1,0,0,0	11,0,4,0	ok
-1.438776	-31.734694	-48.309807	0.815801	full	1	77	548	45691078519079	-1,0,0,0	11,0,0,-7	ok
-1.438776	-31.224490	-48.816994	0.802796	full	184	37993252994	2	539	1,0,0,4	11,0,0,0	ok
-1.438776	-30.714286	-48.888786	0.802262	full	330	32491316394183239	1	507	1,0,0,10	-11,0,0,0	ok
-1.438776	-30.204082	-48.959955	0.801724	full	4	298	192	62460	1,0,-1,0	-11,10,-1,0	ok
-1.438776	-29.693878	-49.030637	0.801174	full	10	1174	206	83825	1,0,1,0	10,9,-1,-1	ok
-1.438776	-29.183673	-49.100851	0.800614	full	46	179099	112	7001	1,0,-2,1	10,4,-1,0	ok
-1.438776	-28.673469	-49.170618	0.800042	full	216	214540459745045	599	6422304408040691	-1,0,3,7	10,-2,0,9	ok
-1.438776	-28.163265	-49.239955	0.799458	full	169	11150247110	549	139563770629585	-1,0,8,-3	10,-1,0,7	ok
-1.438776	-27.653061	-49.308878	0.798862	full	197	225941544752	618	14078765754022811	-1,0,9,-4	-10,0,9,9	ok
-1.438776	-27.142857	-49.377403	0.798254	full	283	14078762733585902	618	14078765754022811	-1,0,9,9	-10,0,9,9	ok
-1.438776	-26.632653	-49.445545	0.797633	full	96	182624715	601	6747375082889852	-1,-1,-9,-1	-10,-9,-1,9	ok
-1.438776	-26.122449	-49.513318	0.796999	full	250	2958605310705527	363	254916892	-1,-1,1,-9	9,9,-9,-1	ok
-1.438776	-25.612245	-49.580734	0.795826	full	150	5148638549	566	2289557776725685	-1,1,9,2	9,9,7,8	ok
-1.438776	-25.102041	-49.647805	0.794413	full	254	5829716941481510	583	3287287054321860	-1,2,8,-9	9,-9,2,-9	ok
-1.438776	-24.591837	-49.714542	0.793006	full	273	10943979351009705	554	480864396560610	-1,-4,6,9	9,-9,9,7	ok
-1.438776	-24.081633	-49.780956	0.791605	full	253	5323446691871219	551	451054472005738	-1,-7,7,-9	9,8,-9,7	ok
-1.438776	-23.571429	-49.847057	0.790210	full	256	5847190196345960	591	5848782458172103	-1,-8,8,-9	9,8,8,-9	ok
-1.438776	-23.061224	-49.912854	0.788820	full	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.438776	-22.551020	-49.978355	0.787435	full	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.438776	-22.040816	-50.043568	0.786057	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.438776	-21.530612	-50.108502	0.784701	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.438776	-21.020408	-50.173161	0.783934	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.438776	-20.510204	-50.237554	0.783153	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.438776	-20.000000	-50.301686	0.782358	full	225	998766650140877	569	2537570046700137	-1,-8,-8,-8	8,8,8,8	ok
-1.418367	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.418367	-44.489796										error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.418367	-43.979592	-45.740955	0.847571	full	14	2344	102	5116	1,-1,-1,-1	-18,-1,-1,-1	ok
-1.418367	-43.469388	-45.852700	0.846758	full	2	89	25	1001	1,0,0,0	17,0,0,0	ok
-1.418367	-42.959184	-45.960905	0.845097	full	2	89	22	957	1,0,0,0	-17,0,0,0	ok
-1.418367	-42.448980	-46.066114	0.843445	full	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.418367	-41.938776	-46.168713	0.841815	full	2	89	19	914	1,0,0,0	16,0,0,0	ok
-1.418367	-41.428571	-46.268997	0.840195	full	2	89	35	1245	1,0,0,0	15,1,0,0	ok
-1.418367	-40.918367	-46.367203	0.838744	full	2	89	15	831	1,0,0,0	15,0,0,0	ok
-1.418367	-40.408163	-46.464220	0.838322	full	1	77	15	831	-1,0,0,0	15,0,0,0	ok
-1.418367	-39.897959										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.418367	-39.387755										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.418367	-38.877551										error: T SSCS does not start with ±1: [2, 0, 0, 0]
-1.418367	-38.367347	-47.306233	0.825248	full	2	89	10	714	1,0,0,0	-14,0,0,0	ok
-1.418367	-37.857143	-47.391953	0.824810	full	2	89	153	19675	1,0,0,0	13,0,2,0	ok
-1.418367	-37.346939	-47.476539	0.824372	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.418367	-36.836735	-47.560063	0.823933	full	2	89	8	677	1,0,0,0	13,0,0,0	ok
-1.418367	-36.326531	-47.642595	0.823490	full	2	89	6	641	1,0,0,0	-13,0,0,0	ok
-1.418367	-35.816327	-47.724193	0.822884	full	1	77	37	1251	-1,0,0,0	12,-2,0,0	ok
-1.418367	-35.306122	-47.804914	0.821343	full	1	77	28	1057	-1,0,0,0	12,0,-1,0	ok
-1.418367	-34.795918	-47.884807	0.819821	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.418367	-34.285714	-47.963918	0.818306	full	1	77	4	606	-1,0,0,0	12,0,0,0	ok
-1.418367	-33.775510	-48.042288	0.816798	full	1	77	3	572	-1,0,0,0	-12,0,0,0	ok
-1.418367	-33.265306	-48.119956	0.815303	full	1	77	195	62813	-1,0,0,0	11,10,-1,0	ok
-1.418367	-32.755102	-48.196958	0.814205	full	1	77	404	1047652403	-1,0,0,0	11,1,-1,3	ok
-1.418367	-32.244898	-48.273326	0.813699	full	1	77	380	541846718	-1,0,0,0	11,0,-11,0	ok
-1.418367	-31.734694	-48.349090	0.813182	full	1	77	24	968	-1,0,0,0	11,0,-1,0	ok
-1.418367	-31.224490	-48.424279	0.812653	full	23	9590	38	1254	-1,0,0,1	-11,0,0,-1	ok
-1.418367	-30.714286	-48.927058	0.799600	full	75	14924914	343	71490882	1,0,1,2	-11,0,0,-3	ok
-1.418367	-30.204082	-48.998348	0.799039	full	27	15223	243	275633	1,0,2,0	10,10,2,0	ok
-1.418367	-29.693878	-49.069156	0.798467	full	53	306934	357	168168610	1,0,-4,0	10,9,9	ok
-1.418367	-29.183673	-49.139502	0.797884	full	227	1051325816023858	373	461791225	1,0,8,-8	10,6,10,0	ok
-1.418367	-28.673469	-49.209404	0.797289	full	284	14078762901387944	637	25789781627410165	1,0,9,9	10,2,7,-10	ok
-1.418367	-28.163265	-49.278879	0.796683	full	313	30026367008912120	125	9710	-1,0,9,-10	10,1,-2,0	ok
-1.418367	-27.653061	-49.347945	0.796064	full	295	14675152561139777	434	2112532481	-1,0,-10,9	-10,0,-10,-2	ok
-1.418367	-27.142857	-49.416616	0.795433	full	76	15492960	176	37109	-1,-1,1,2	-10,-1,-1,1	ok
-1.418367	-26.632653	-49.484907	0.794789	full	233	1328012038573505	575	2672849006516321	-1,1,2,8	-10,9,-9,8	ok
-1.418367	-26.122449	-49.552830	0.794132	full	247	2797878789703205	534	814093741992	-1,1,9,8	9,9,9,4	ok
-1.418367	-25.612245	-49.620399	0.793463	full	218	448267356026954	615	13001404085584435	-1,2,-9,7	9,9,8,9	ok
-1.418367	-25.102041	-49.687625	0.792115	full	277	12972468362268359	527	288443290197	-1,4,8,9	9,-9,-6,4	ok
-1.418367	-24.591837	-49.754520	0.790707	full	255	5845600097551730	592	5850373206045048	-1,7,8,-9	9,-9,8,-9	ok
-1.418367	-24.081633	-49.821092	0.789306	full	225	998766650140877	560	1120600218659203	-1,-8,-8,-8	9,8,-9,-8	ok
-1.418367	-23.571429	-49.887352	0.787910	full	257	5848780619532479	573	2671081249369833	-1,8,8,-9	9,8,-9,8	ok
-1.418367	-23.061224	-49.953309	0.786519	full	257	5848780619532479	590	5848782350016823	-1,8,8,-9	-9,8,8,-9	ok
-1.418367	-22.551020	-50.018971	0.785135	full	243	2537568978100002	570	2537570117940154	-1,8,8,8	-9,8,8,8	ok
-1.418367	-22.040816	-50.084345	0.783755	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.418367	-21.530612	-50.149440	0.782378	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.418367	-21.020408	-50.214261	0.781009	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.418367	-20.510204	-50.278815	0.780032	full	243	2537568978100002	569	2537570046700137	-1,8,8,8	8,8,8,8	ok
-1.418367	-20.000000	-50.343108	0.779215	full	242	2536718799892277	569	2537570046700137	-1,-8,8,8	8,8,8,8	ok
-1.397959	-45.000000										error: T SSCS does not start with ±1: [-2, -1, -1, -1]
-1.397959	-44.489796										error: T SSCS does not start with ±1: [-2, -2, -2, -2]
-1.397959	-43.979592	-45.784176	0.845412	full	14	2344	102	5116	1,-1,-1,-1	-18,-1,-1,-1	ok
-1.397959	-43.469388	-45.894988	0.844327	full	2	89	25	1001	1,0,0,0	17,0,0,0	ok
