category_id	count	encoding	sequence
1	8	1174	1,0,1,0
2	13987	2345	-1,0,0,0,0
3	13458	2413	1,0,0,0,0
4	1	7379	1,1,-2,0
5	78	7502	-1,0,-1,0,0
6	225	7624	1,0,-1,0,0
7	5	15223	1,0,2,0
8	9	22577	-1,0,1,0,0
9	7	22789	1,0,1,0,0
10	767	32639	-1,0,0,-1,0
11	554	32894	1,0,0,-1,0
12	4	53954	1,0,2,-1
13	1	62126	1,1,-3,0
14	11	62480	-1,0,-2,0,0
15	30	62833	1,0,-2,0,0
16	3	72769	1,0,1,1
17	149	83435	-1,0,-1,-1,0
18	271	83843	1,0,-1,-1,0
19	1	93526	1,3,3
20	559	95264	1,1,1,1
21	152	95701	1,-1,-1,-1,0
22	891	95702	-1,0,0,0,-1
23	807	96139	1,0,0,0,-1
24	1	123254	1,-2,-1,-1,0
25	8	124748	1,0,3,0
26	1	158765	-1,0,2,0,0
27	1	159328	1,0,2,0,0
28	1	177904	1,1,-3,-1
29	129	200027	-1,0,1,-1,0
30	101	200659	1,0,1,-1,0
31	5	222776	1,1,-2,1
32	2	222777	-1,-1,1,-1,0
33	55	223444	1,-1,1,-1,0
34	315	223445	-1,0,-1,0,-1
35	354	224113	1,0,-1,0,-1
36	2	247454	1,-2,-2,1
37	231	248863	1,-1,-1,0,-1
38	2	339074	1,0,3,-1
39	4	372815	-1,0,-3,0,0
40	16	373678	1,0,-3,0,0
41	2	410869	1,0,2,1
42	2	449824	1,-1,2,1
43	38	449825	-1,0,-2,-1,0
44	43	450773	1,0,-2,-1,0
45	23	491534	1,1,2,1
46	1	491535	-1,-1,-2,-1,0
47	31	492526	1,-1,-2,-1,0
48	4	492527	-1,0,1,0,-1
49	5	493519	1,0,1,0,-1
50	10	537164	1,1,-2,-1,0
51	3	584819	1,-2,-2,-1,0
52	363	586985	-1,0,0,1,0
53	365	588068	1,0,0,1,0
54	6	695608	1,0,4,0
55	1	816002	-1,0,3,0,0
56	66	952889	-1,0,2,-1,0
57	24	954269	1,0,2,-1,0
58	1	1026026	1,1,-3,1
59	17	1027459	1,-1,2,-1,0
60	4	1027460	-1,0,-2,0,-1
61	69	1028893	1,0,-2,0,-1
62	50	1106326	1,-1,-2,0,-1
63	1	1107814	1,0,1,-2
64	41	1189652	-1,0,-1,1,0
65	188	1191194	1,0,-1,1,0
66	13	1276001	1,1,1,-2
67	163	1277600	-1,0,0,-1,-1
68	336	1279198	1,0,0,-1,-1
69	1	1572649	1,0,4,-1
70	2	1679027	-1,0,-4,0,0
71	2	1680859	1,0,-4,0,0
72	1	1794563	1,0,3,1
73	5	1911988	1,-1,3,1
74	12	1911989	-1,0,-3,-1,0
75	13	1913944	1,0,-3,-1,0
76	7	2035151	1,1,3,1
77	1	2035152	-1,-1,-3,-1,0
78	15	2037169	1,-1,-3,-1,0
79	1	2037170	-1,0,2,0,-1
80	1	2039188	1,0,2,0,-1
81	4	2166319	1,1,-3,-1,0
82	49	2305877	-1,0,1,1,0
83	42	2308024	1,0,1,1,0
84	4	2447576	1,1,-2,-2
85	1	2449789	1,-1,1,1,0
86	31	2449790	-1,0,-1,-1,-1
87	233	2452003	1,0,-1,-1,-1
88	950	2598059	-1,-1,-1,-1,-1
89	395	2600338	1,-1,-1,-1,-1
90	2	2753030	-1,1,-1,-1,-1
91	21	2914904	-1,-2,-1,-1,-1
92	45	2917318	1,-2,-1,-1,-1
93	1	2924569	1,0,5,0
94	3	3262733	1,-3,-1,-1,-1
95	1	3635555	-1,-4,-1,-1,-1
96	17	3654455	-1,0,3,-1,0
97	2	3657158	1,0,3,-1,0
98	5	3857251	1,-1,3,-1,0
99	1	3857252	-1,0,-3,0,-1
100	26	3860029	1,0,-3,0,-1
101	1	4045588	1,-5,-1,-1,-1
102	18	4068376	1,-1,-3,0,-1
103	1	4071229	1,0,2,-2
104	1	4288054	1,-1,2,-2
105	4	4288055	-1,0,-2,1,0
106	25	4290983	1,0,-2,1,0
107	1	4504499	1,-3,-4,1
108	5	4513508	1,1,2,-2
109	30	4516514	-1,0,1,-1,-1
110	88	4519519	1,0,1,-1,-1
111	1	4747819	1,-2,2,-2
112	1	4750902	-1,-1,1,-1,-1
113	298	4753984	1,-1,1,-1,-1
114	1	4997539	1,1,1,-1,-1
115	2	5526148	1,0,-6,0
116	1	6084815	-1,0,-5,0,0
117	2	6088303	1,0,-5,0,0
118	10	6688652	-1,0,-4,-1,0
119	11	6692309	1,0,-4,-1,0
120	2	7003151	1,1,4,1
121	8	7006894	1,-1,-4,-1,0
122	1	7669484	1,-2,-4,-1,0
123	19	7677320	-1,0,2,1,0
124	10	7681238	1,0,2,1,0
