time	lambda_hat	x	Ca	V
99040.0	0.00022645118575832053	0.26311756191089086	0.49974441701303773	-57.19709827275842
99041.0	0.00022648494038966064	0.26331707160850315	0.49970109157580456	-57.18890240873876
99042.0	0.00022651864867360427	0.2635170824055886	0.4996578545060076	-57.18068952253899
99043.0	0.0002265523110811695	0.26371759581106374	0.4996147059605046	-57.172459570019186
99044.0	0.00022658592793215778	0.263918613339696	0.499571646096631	-57.16421250688417
99045.0	0.0002266194993977345	0.2641201365121251	0.4995286750722015	-57.155948288683
99046.0	0.00022665302608206272	0.26432216685488474	0.499485793045512	-57.14766687080848
99047.0	0.00022668650800513858	0.2645247059004243	0.49944300017534127	-57.13936820849669
99048.0	0.00022671994576258552	0.26472775518713065	0.49940029662095287	-57.13105225682648
99049.0	0.00022675333951318504	0.2649313162593497	0.49935768254209684	-57.122718970718985
99050.0	0.0002267866897000392	0.2651353906674084	0.49931515809901156	-57.114368304937145
99051.0	0.0002268199966189272	0.26533997996763653	0.4992727234524255	-57.10600021408519
99052.0	0.00022685326056252355	0.26554508572238866	0.4992303787635592	-57.09761465260819
99053.0	0.0002268864818205137	0.265750709500066	0.4991881241941268	-57.08921157479153
99054.0	0.00022691966096095062	0.26595685287513854	0.4991459599063381	-57.0807909347604
99055.0	0.0002269527979842012	0.2661635174281669	0.49910388606290035	-57.072352686479384
99056.0	0.00022698589331074696	0.2663707047458246	0.4990619028270201	-57.06389678375187
99057.0	0.0002270189472170183	0.26657841642091995	0.499020010362405	-57.055423180219634
99058.0	0.00022705196011535861	0.2667866540524185	0.49897820883326555	-57.046931829362286
99059.0	0.00022708493213675633	0.2669954192454651	0.4989364984043172	-57.03842268449683
99060.0	0.00022711786368702992	0.2672047136114061	0.498894879240782	-57.029895698777125
99061.0	0.00022715075516715116	0.2674145387678115	0.4988533515083906	-57.021350825193416
99062.0	0.0002271836068367405	0.26762489633849773	0.498811915373384	-57.01278801657183
99063.0	0.00022721641895274405	0.26783578795354956	0.4987705710025155	-57.0042072255739
99064.0	0.00022724919163354901	0.26804721524934266	0.49872931856305264	-56.99560840469604
99065.0	0.0002272819254030295	0.26825917986856607	0.49868815822277895	-56.98699150626907
99066.0	0.00022731462050878015	0.2684716834602446	0.498647090149996	-56.978356482457706
99067.0	0.000227347277195924	0.2686847276797613	0.4986061145135251	-56.969703285260074
