category_id	count	encoding	sequence
1	1	1198	-14,0,-1,0
2	1	3971	17,-1,1,0
3	1	3983	11,0,0,0,0
4	4	4162	12,0,0,0,0
5	1	4253	-13,0,0,0,0
6	4	4345	13,0,0,0,0
7	1	4530	15,1,1,0
8	4	4532	14,0,0,0,0
9	1	4627	-15,0,0,0,0
10	5	4723	15,0,0,0,0
11	4	4918	16,0,0,0,0
12	2	5643	14,-1,0,0,0
13	1	8359	13,-2,0,0,0
14	1	13832	-15,0,0,1
15	1	21504	12,4,0,0,0
16	1	35223	11,-6,0,0,0
17	1	38202	12,1,1,0,0
18	1	47244	17,2,-2,-1
19	1	47862	-17,-1,0,-1,0
20	1	52302	12,1,0,-1,0
21	1	62813	11,10,-1,0
22	1	63516	15,0,2,-1
23	1	70103	11,0,-2,0,0
24	1	95675	14,-14,0
25	2	107852	14,0,0,0,-1
26	1	110185	15,-14,-1
27	1	123224	16,1,-1,-1,0
28	1	125215	-18,-1,0,0,-1
29	1	140685	15,-15,-1
30	1	270448	16,-1,-1,0,-1
31	1	537140	13,13,-2,-1
32	1	541294	13,11,3
33	1	882438	9,-9,-2,1
34	1	925447	-17,0,-3,1
35	1	2523347	17,0,-1,-1,-1
36	1	2646129	-11,0,0,0,0,0
37	1	2650730	-12,0,0,0,0,0
38	1	2655335	-13,0,0,0,0,0
39	2	2659944	-14,0,0,0,0,0
40	1	6688631	11,-11,-2,-2
41	1	10073292	12,1,0,-2,0
42	1	14442597	14,-6,0,-2,0
43	1	15078256	15,0,1,2
44	1	28346659	13,-1,0,-1,0,0
45	2	28354188	-14,-1,0,-1,0,0
46	1	28369249	-15,-1,0,-1,0,0
47	1	44930435	-13,0,0,0,1
48	1	44968357	-15,0,0,0,1
49	1	161757060	-16,-1,-2,0,1
50	1	168150273	9,-9,-9,0
51	1	178935881	11,-11,9
52	1	219189422	-16,-3,6,-2
53	1	274658179	12,12,-10
54	1	492932877	12,1,3,0,1
55	1	517309662	-17,0,-1,-1,1
56	1	525447122	-16,0,0,0,-1,0
57	1	541846718	11,0,-11,0
58	1	576284255	10,1,-10,0,0
59	1	709872340	10,-9,10,-1
60	1	741298238	11,11,11
61	1	741336742	-12,11,11
62	1	752079912	12,-12,11
63	1	1019374105	-12,11,-12
64	1	1033874107	-11,-1,-1,3
65	1	1034146954	-14,-1,-1,3
66	1	1061798378	-13,0,-12,0
67	1	1104241493	11,0,10,1
68	1	1386195511	10,9,10,1
69	3	1420578229	12,12,12
70	3	1420631531	-13,12,12
71	1	1642017446	-13,-6,-13
72	1	1908291506	-13,12,-13
73	1	1930037360	-13,-13,-13
74	2	1930099489	13,-13,-13
75	1	1974275675	14,-14,-13
76	1	1975846927	13,0,-13,0
77	1	1975972652	14,0,-13,0
78	1	1996582812	12,12,-11,1
79	2	2592828040	13,13,13
80	1	2592900051	-14,13,13
81	1	3379940844	-14,-13,-14
82	4	3446948908	-14,-14,-14
83	1	3480908175	14,14,-14
84	1	4537948250	14,14,14
85	1	4537948254	12,12,12,1
86	1	4795093456	-15,2,14,0
87	1	4970493636	12,1,11,-2
88	1	5819424764	11,10,11,-2
89	1	5869590349	-15,14,-15
90	1	5971113809	-16,15,-15
91	1	6180996490	15,-2,-15,0
92	1	7847727089	16,1,-16
93	1	7910367061	-15,-1,-15,-1
94	1	10283142313	16,2,-16,0
95	1	10437162935	-13,0,-13,-2
96	1	13246141197	-17,-3,-16,-1
97	1	13246141201	-15,-1,-14,0,-1
98	1	24820476980	-12,0,0,-1,0,-1
99	1	24971096472	-16,-1,0,-1,0,-1
100	1	30625278785	-16,0,-1,-1,0,-1
101	1	41821067416	-15,-1,11,-3
102	1	49062624603	11,5,0,-4,0
103	1	119844043387	-12,0,1,2,1
104	1	145967177864	-16,-2,0,-1,-2
105	1	172928746628	14,-2,-1,-1,-2
106	1	1160392822549	-15,-2,-15,-4
107	1	3375050113525	-18,-1,-1,-1,-1,-1
108	1	18491411951900	-13,2,2,0,2
109	1	58718610195417	9,7,8,6
110	1	247631084689311	15,-1,-1,-4,-2
111	1	999189900303645	8,8,-8,-8
112	1	1058369389236419	8,8,8,-8
113	1	1121062128152248	-14,0,0,-8,0
114	1	1263807042760632	-11,9,-2,8
115	1	2534170686164453	-9,6,8,8
116	26	2537570046700137	8,8,8,8
117	4	2537570117940154	-9,8,8,8
118	1	2671081249369833	9,8,-9,8
119	1	2671964981744748	9,-9,-9,8
120	1	2672848933402042	9,9,-9,8
121	4	5848782350016823	-9,8,8,-9
122	1	6125571828389152	9,8,-9,-9
123	8	6127218598078424	-9,-9,-9,-9
124	3	6127218708778185	9,-9,-9,-9
125	1	6417185109182742	9,9,9,-9
126	1	6726153580699302	-10,2,0,-9,0
127	1	7692854932224211	10,0,2,9
128	1	7728079113435782	-10,9,2,9
129	1	13001404085584435	9,9,8,9
130	1	13560418079859200	-13,-2,-1,1,-3
131	1	14091065309746134	-10,2,9,9
132	27	14134177061995017	9,9,9,9
133	1	14134177230126971	-10,9,9,9
134	3	14732317585058792	-10,9,-10,9
135	1	17381376053375320	10,-4,2,-10
136	1	20453811613662595	10,-10,4,-10
137	1	27924675416116108	10,-10,8,-10
138	1	30026371664987558	10,0,9,-10
139	1	30113264613136311	-10,8,9,-10
140	1	30124139508098357	-10,9,9,-10
141	3	31282549346268347	-10,9,-10,-10
142	13	31288144007624166	-10,-10,-10,-10
143	5	31288144257776695	10,-10,-10,-10
144	1	32491315884349396	10,10,10,-10
145	1	32502835325837630	13,1,0,10
146	1	33622438400708685	-11,1,-11,-10
147	1	33734784877574804	11,0,0,-10,0
148	1	35105005537449881	11,8,1,10
149	1	62274862291938445	10,-10,9,10
150	17	66720925908142496	10,10,10,10
151	1	66720926273439432	-11,10,10,10
152	2	69041308118679450	-11,10,-11,10
153	1	73703398212642605	-12,1,-12,10
154	1	76662014927974727	-12,10,-2,-11
155	1	133190062681534432	-11,8,10,-11
156	2	137503085306122257	-11,10,-11,-11
157	12	137520068858324757	-11,-11,-11,-11
158	3	137520069382767449	11,-11,-11,-11
159	1	151382333357993159	11,-11,1,11
160	1	274191150789845397	12,1,11,11
161	10	274761556251461169	11,11,11,11
162	1	335323749386433137	-12,-3,3,-12
163	1	518595931361221341	12,1,11,-12
164	3	533461272886383283	-12,11,-12,-12
165	7	533508221140224737	-12,-12,-12,-12
166	2	533508222173189616	12,-12,-12,-12
167	1	640711544370080978	-13,0,3,12
168	1	1009021288579133361	12,12,12,12
169	4	1862522156643875166	-13,-13,-13,-13
170	1	1908264329604141064	13,-13,0,13
171	1	1908264331557734844	-14,-13,0,13
172	1	1945906624213107543	-14,2,-14,-13
173	1	2084793150463625293	-12,-1,0,11,1
174	1	3579731557503242059	-14,-1,1,-14
175	1	3580906117135859375	14,-4,1,-14
176	1	6180384762797605892	-15,-5,-1,14
177	1	87661157453313311364	-16,-1,-3,-16,-1
178	1	11342343951457067230763385	-11,0,0,1,-6
179	7	498768035658202821504918316513	-8,-8,-8,-8,-8
180	1	498768035658203820272194170305	8,-8,-8,-8,-8
181	16	3219630870954912145017215161919	8,8,8,8,8
182	16	18771403874319177146876691612886	-9,-9,-9,-9,-9
183	1	20601078010514939227642876653829	-11,-1,-1,0,9
184	1	22596806001506350022414835506000	10,1,-2,-1,9
185	1	99887480609913320934152775318148	9,9,9,9,9
186	1	489473977720914645123920109893372	-10,-10,-10,-10,-10
187	1	158891119455127873210844800408000800942	-17,-1,-1,-1,0,-4
