category_id	count	encoding	sequence
1	17243	77	-1,0,0,0
2	15204	89	1,0,0,0
3	1	151	1,-1,0,0
4	1339	275	-1,0,-1,0
5	892	298	1,0,-1,0
6	6	434	-1,-1,-1,0
7	511	463	1,-1,-1,0
8	1441	464	-1,0,0,-1
9	1381	494	1,0,0,-1
10	1	665	-1,1,-1,0
11	7	701	1,1,-1,0
12	5	1033	1,-2,-1,0
13	390	1127	-1,0,1,0
14	471	1174	1,0,1,0
15	306	1652	-1,0,-1,-1
16	724	1709	1,0,-1,-1
17	1120	2277	-1,-1,-1,-1
18	830	2344	1,-1,-1,-1
19	3	3080	-1,1,-1,-1
20	2	3158	1,1,-1,-1
21	22	4094	-1,-2,-1,-1
22	91	4184	1,-2,-1,-1
23	425	4370	-1,0,-2,0
24	182	4463	1,0,-2,0
25	1	5355	-1,2,-1,-1
26	4	5670	-1,-1,-2,0
27	111	5776	1,-1,-2,0
28	269	5777	-1,0,1,-1
29	309	5884	1,0,1,-1
30	6	7019	1,-3,-1,-1
31	53	7379	1,1,-2,0
32	3	7380	-1,-1,1,-1
33	548	7501	1,-1,1,-1
34	7	9314	1,-2,-2,0
35	1	9451	1,1,1,-1
36	1058	9590	-1,0,0,1
37	695	9728	1,0,0,1
38	1	11025	-1,-4,-1,-1
39	395	12088	1,-1,0,1
40	87	15050	-1,0,2,0
41	85	15223	1,0,2,0
42	1	17018	1,-5,-1,-1
43	1	18335	-1,-1,2,0
44	1	18526	1,-1,2,0
45	111	18527	-1,0,-2,-1
46	131	18719	1,0,-2,-1
47	105	22365	-1,-1,-2,-1
48	150	22576	1,-1,-2,-1
49	1	24752	-1,-6,-1,-1
50	6	26795	-1,1,-2,-1
51	75	27026	1,1,-2,-1
52	208	27260	-1,0,-1,1
53	354	27493	1,0,-1,1
54	67	32129	1,-2,-2,-1
55	414	32384	-1,-1,-1,1
56	362	32638	1,-1,-1,1
57	1	37948	1,2,-2,-1
58	1	38225	-1,1,-1,1
59	3	38501	1,1,-1,1
60	2	44252	-1,-3,-2,-1
61	4	44549	1,-3,-2,-1
62	1	44849	-1,-2,-1,1
63	13	45148	1,-2,-1,1
64	208	45752	-1,0,-3,0
65	78	46054	1,0,-3,0
66	2	53300	-1,-1,-3,0
67	43	53626	1,-1,-3,0
68	118	53627	-1,0,2,-1
69	81	53954	1,0,2,-1
70	1	61073	1,-3,-1,1
71	17	62126	1,1,-3,0
72	134	62479	1,-1,2,-1
73	3	71629	1,-2,-3,0
74	228	72389	-1,0,1,1
75	115	72769	1,0,1,1
76	1	79799	-1,-5,-2,-1
77	90	83027	-1,-1,1,1
78	118	83434	1,-1,1,1
79	1	93526	1,3,3
80	2	94829	-1,1,1,1
81	645	95264	1,1,1,1
82	38	124250	-1,0,3,0
83	37	124748	1,0,3,0
84	44	140714	-1,0,-3,-1
85	38	141244	1,0,-3,-1
86	56	158202	-1,-1,-3,-1
87	45	158764	1,-1,-3,-1
88	1	177309	-1,1,-3,-1
89	27	177904	1,1,-3,-1
90	56	178502	-1,0,-2,1
91	77	179099	1,0,-2,1
92	2	198134	-1,-2,-3,-1
93	15	198763	1,-2,-3,-1
94	57	199395	-1,-1,-2,1
95	56	200026	1,-1,-2,1
96	1	221443	1,2,-3,-1
97	92	222110	-1,1,-2,1
98	39	222776	1,1,-2,1
99	2	246049	1,-3,-3,-1
100	2	246752	-1,-2,-2,1
101	20	247454	1,-2,-2,1
102	427	248864	-1,0,0,-2
103	244	249569	1,0,0,-2
104	1	273429	-1,2,-2,1
105	1	274168	1,2,-2,1
106	276	276394	1,-1,0,-2
107	2	302252	-1,-3,-2,1
108	127	306152	-1,0,-4,0
109	25	306934	1,0,-4,0
110	22	338251	1,-1,-4,0
111	36	338252	-1,0,3,-1
112	26	339074	1,0,3,-1
113	1	367651	1,-4,-2,1
114	4	371951	1,1,-4,0
115	33	372814	1,-1,3,-1
116	4	408154	1,-2,-4,0
117	93	409964	-1,0,2,1
118	38	410869	1,0,2,1
119	15	448877	-1,-1,2,1
120	24	449824	1,-1,2,1
121	4	490544	-1,1,2,1
122	23	491534	1,1,2,1
123	88	538202	-1,0,-1,-2
124	137	539239	1,0,-1,-2
125	49	585902	-1,-1,-1,-2
126	258	586984	1,-1,-1,-2
127	3	690899	-1,-2,-1,-2
128	26	692074	1,-2,-1,-2
129	21	694430	-1,0,4,0
130	10	695608	1,0,4,0
131	36	753377	-1,0,-4,-1
132	19	754604	1,0,-4,-1
133	2	809627	-1,-3,-1,-2
134	2	810899	1,-3,-1,-2
135	22	814725	-1,-1,-4,-1
136	26	816001	1,-1,-4,-1
137	2	879800	-1,1,-4,-1
138	6	881126	1,1,-4,-1
139	19	882455	-1,0,-3,1
140	15	883783	1,0,-3,1
141	1	943250	-1,-4,-1,-2
142	3	950129	1,-2,-4,-1
143	27	951509	-1,-1,-3,1
144	24	952888	1,-1,-3,1
145	49	1024595	-1,1,-3,1
146	5	1026026	1,1,-3,1
147	2	1100384	1,-3,-4,-1
148	2	1101869	-1,-2,-3,1
149	4	1103353	1,-2,-3,1
150	102	1106327	-1,0,1,-2
151	65	1107814	1,0,1,-2
152	1	1185028	1,2,-3,1
153	115	1188110	-1,-1,1,-2
154	47	1189651	1,-1,1,-2
155	1	1269620	-1,-3,-3,1
156	64	1276001	1,1,1,-2
157	1	1360424	-1,3,-3,1
158	2	1362073	1,3,-3,1
159	48	1367029	1,-2,1,-2
160	61	1468040	-1,0,-5,0
161	28	1469753	1,0,-5,0
162	1	1569105	-1,-1,-5,0
163	12	1570876	1,-1,-5,0
164	26	1570877	-1,0,4,-1
165	13	1572649	1,0,4,-1
166	3	1677194	1,1,-5,0
167	18	1679026	1,-1,4,-1
168	53	1792670	-1,0,3,1
169	17	1794563	1,0,3,1
170	10	1910034	-1,-1,3,1
171	10	1911988	1,-1,3,1
172	7	2035151	1,1,3,1
173	33	2168402	-1,0,-2,-2
174	46	2170484	1,0,-2,-2
175	31	2303730	-1,-1,-2,-2
176	46	2305876	1,-1,-2,-2
177	9	2445365	-1,1,-2,-2
178	73	2447576	1,1,-2,-2
179	176	2593502	-1,-2,-2,-2
180	30	2595779	1,-2,-2,-2
181	5	2910077	-1,-3,-2,-2
182	2	2912489	1,-3,-2,-2
183	14	2922152	-1,0,5,0
184	2	2924569	1,0,5,0
185	18	3093827	-1,0,-5,-1
186	16	3096314	1,0,-5,-1
187	1	3255075	-1,-4,-2,-2
188	24	3270402	-1,-1,-5,-1
189	8	3272959	1,-1,-5,-1
190	1	3454505	-1,1,-5,-1
191	4	3457133	1,1,-5,-1
192	16	3459764	-1,0,-4,1
193	17	3462394	1,0,-4,1
