category_id	count	encoding	sequence
1	601	212	-10,0
2	353	233	10,0
3	232	234	-10,-1
4	1766	255	-11,0
5	286	256	10,-1
6	1815	278	11,0
7	392	279	-11,-1
8	325	281	-10,1
9	2662	302	-12,0
10	668	303	11,-1
11	545	305	10,1
12	2985	327	12,0
13	593	328	-12,-1
14	417	330	-11,1
15	2907	353	-13,0
16	903	354	12,-1
17	850	356	11,1
18	91	359	-10,-2
19	3388	380	13,0
20	773	381	-13,-1
21	477	383	-12,1
22	169	386	10,-2
23	2564	408	-14,0
24	700	409	13,-1
25	869	411	12,1
26	147	414	-11,-2
27	2301	437	14,0
28	1061	438	-14,-1
29	497	440	-13,1
30	273	443	11,-2
31	2809	467	-15,0
32	1009	468	14,-1
33	544	470	13,1
34	217	473	-12,-2
35	141	477	-10,2
36	3204	498	15,0
37	1204	499	-15,-1
38	525	501	-14,1
39	318	504	12,-2
40	291	508	10,2
41	2087	530	-16,0
42	1183	531	15,-1
43	706	533	14,1
44	281	536	-13,-2
45	167	540	-11,2
46	1646	563	16,0
47	1089	564	-16,-1
48	553	566	-15,1
49	261	569	13,-2
50	349	573	11,2
51	887	597	-17,0
52	1036	598	16,-1
53	605	600	15,1
54	403	603	-14,-2
55	192	607	-12,2
56	457	632	17,0
57	1034	633	-17,-1
58	455	635	-16,1
59	363	638	14,-2
60	324	642	12,2
61	48	647	-10,-3
62	559	669	17,-1
63	477	671	16,1
64	388	674	-15,-2
65	193	678	-13,2
66	92	683	10,-3
67	625	706	-18,-1
68	332	708	-17,1
69	345	711	15,-2
70	201	715	13,2
71	75	720	-11,-3
72	219	746	17,1
73	279	749	-16,-2
74	201	753	-14,2
75	142	758	11,-3
76	7	783	-19,-1
77	204	785	-18,1
78	235	788	16,-2
79	236	792	14,2
80	103	797	-12,-3
81	184	828	-17,-2
82	191	832	-15,2
83	124	837	12,-3
84	166	869	17,-2
85	177	873	15,2
86	138	878	-13,-3
87	76	884	-10,3
88	183	911	-18,-2
89	137	915	-16,2
90	131	920	13,-3
91	168	926	10,3
92	76	958	16,2
93	183	963	-14,-3
94	84	969	-11,3
95	49	998	-19,-2
96	65	1002	-17,2
97	165	1007	14,-3
98	167	1013	11,3
99	15	1047	17,2
100	170	1052	-15,-3
101	89	1058	-12,3
102	26	1093	-18,2
103	142	1098	15,-3
104	162	1104	12,3
105	3	1111	-9,-4
106	105	1145	-16,-3
107	86	1151	-13,3
108	62	1193	16,-3
109	108	1199	13,3
110	33	1206	-10,-4
111	53	1242	-17,-3
112	94	1248	-14,3
113	60	1255	10,-4
114	11	1292	17,-3
115	106	1298	14,3
116	45	1305	-11,-4
117	23	1343	-18,-3
118	86	1349	-15,3
119	86	1356	11,-4
120	80	1401	15,3
121	56	1408	-12,-4
122	59	1454	-16,3
123	98	1461	12,-4
124	22	1508	16,3
125	72	1515	-13,-4
126	23	1523	-9,4
127	19	1563	-17,3
128	70	1570	13,-4
129	1	1619	17,3
130	94	1626	-14,-4
131	48	1634	-10,4
132	2	1676	-18,3
133	88	1683	14,-4
134	111	1691	10,4
135	80	1741	-15,-4
136	46	1749	-11,4
137	67	1800	15,-4
138	106	1808	11,4
139	49	1860	-16,-4
140	50	1868	-12,4
141	21	1921	16,-4
142	71	1929	12,4
143	20	1983	-17,-4
144	42	1991	-13,4
145	3	2046	17,-4
146	61	2054	13,4
147	12	2063	-9,-5
148	9	2110	-18,-4
149	52	2118	-14,4
150	1	2127	9,-5
151	58	2183	14,4
152	24	2192	-10,-5
153	48	2249	-15,4
154	45	2258	10,-5
155	38	2316	15,4
156	30	2325	-11,-5
157	33	2384	-16,4
158	47	2393	11,-5
159	11	2453	16,4
160	32	2462	-12,-5
161	12	2523	-17,4
162	61	2532	12,-5
163	1	2594	17,4
164	50	2603	-13,-5
165	38	2675	13,-5
166	58	2748	-14,-5
167	33	2758	-9,5
168	47	2822	14,-5
169	9	2832	9,5
170	48	2897	-15,-5
171	43	2907	-10,5
172	40	2973	15,-5
173	90	2983	10,5
174	28	3050	-16,-5
175	33	3060	-11,5
176	12	3128	16,-5
177	65	3138	11,5
178	10	3207	-17,-5
179	34	3217	-12,5
180	1	3287	17,-5
181	66	3297	12,5
182	25	3378	-13,5
183	38	3460	13,5
184	23	3543	-14,5
185	30	3627	14,5
186	16	3638	-9,-6
187	26	3712	-15,5
188	5	3723	9,-6
189	23	3798	15,5
190	19	3809	-10,-6
191	16	3885	-16,5
192	39	3896	10,-6
193	2	3973	16,5
194	28	3984	-11,-6
195	3	4062	-17,5
196	47	4073	11,-6
197	26	4163	-12,-6
198	46	4254	12,-6
199	26	4346	-13,-6
200	31	4439	13,-6
201	34	4533	-14,-6
202	29	4628	14,-6
203	23	4724	-15,-6
204	52	4736	-9,6
205	22	4821	15,-6
206	28	4833	9,6
207	14	4919	-16,-6
208	45	4931	-10,6
209	90	5030	10,6
210	6	5118	-17,-6
211	30	5130	-11,6
212	1	5219	17,-6
213	66	5231	11,6
214	24	5333	-12,6
215	7	5436	12,6
216	22	5540	-13,6
217	24	5645	13,6
218	22	5751	-14,6
219	21	5858	14,6
220	16	5966	-15,6
221	12	6075	15,6
222	32	6088	-9,-7
223	14	6185	-16,6
224	18	6198	9,-7
225	29	6309	-10,-7
226	1	6408	-17,6
227	44	6421	10,-7
228	23	6534	-11,-7
229	31	6648	11,-7
230	20	6763	-12,-7
231	19	6879	12,-7
232	17	6996	-13,-7
233	19	7114	13,-7
234	22	7233	-14,-7
235	22	7353	14,-7
236	22	7474	-15,-7
237	16	7596	15,-7
238	10	7719	-16,-7
239	165	7733	-9,7
240	10	7843	16,-7
241	106	7857	9,7
242	3	7968	-17,-7
243	73	7982	-10,7
244	113	8108	10,7
245	33	8235	-11,7
246	59	8363	11,7
247	24	8492	-12,7
248	56	8622	12,7
249	12	8753	-13,7
250	21	8885	13,7
251	10	9018	-14,7
252	13	9152	14,7
253	11	9287	-15,7
254	11	9423	15,7
255	1955	9438	-8,-8
256	6	9560	-16,7
257	544	9575	8,-8
258	1	9698	16,7
259	169	9713	-9,-8
260	2	9837	-17,7
261	103	9852	9,-8
262	50	9992	-10,-8
263	72	10133	10,-8
264	29	10275	-11,-8
265	37	10418	11,-8
266	15	10562	-12,-8
267	34	10707	12,-8
268	23	10853	-13,-8
269	16	11000	13,-8
270	16	11148	-14,-8
271	14	11297	14,-8
272	15	11447	-15,-8
273	10	11598	15,-8
274	6	11750	-16,-8
275	1	11903	16,-8
276	25874	11919	8,8
277	2	12057	-17,-8
278	5021	12073	-9,8
279	1194	12228	9,8
280	200	12384	-10,8
281	235	12541	10,8
282	60	12699	-11,8
283	77	12858	11,8
284	32	13018	-12,8
285	63	13179	12,8
286	18	13341	-13,8
287	17	13504	13,8
288	10	13668	-14,8
289	7	13833	14,8
290	6	13999	-15,8
291	8	14166	15,8
292	3	14334	-16,8
293	2	14673	-17,8
294	15491	14861	-9,-9
295	4750	15033	9,-9
296	237	15206	-10,-9
297	195	15380	10,-9
298	56	15555	-11,-9
299	70	15731	11,-9
300	24	15908	-12,-9
301	3	16086	12,-9
302	19	16265	-13,-9
303	15	16445	13,-9
304	19	16626	-14,-9
305	17	16808	14,-9
306	10	16991	-15,-9
307	4	17175	15,-9
308	7	17360	-16,-9
309	1	17546	16,-9
310	20015	18318	9,9
311	4346	18509	-10,9
312	1120	18701	10,9
313	165	18894	-11,9
314	156	19088	11,9
315	48	19283	-12,9
316	23	19479	12,9
317	17	19676	-13,9
318	21	19874	13,9
319	15	20073	-14,9
320	13	20273	14,9
321	10	20474	-15,9
