delta_x	delta_ca	T0_V	T0_Ca	T0_method	T_encoding	gamma_encoding	T_scs	gamma_scs	status
-1.500000	-35.789474	-47.574772	0.832117	full	89	641	1,0,0,0	-13,0,0,0	ok
-1.447368	-35.789474	-46.073922	0.811945	continued:5	89	4536	1,0,0,0	12,4,0,0	ok
-1.394737	-35.789474	-46.689664	0.809151	continued:5	89	2322	1,0,0,0	12,1,0,-1	ok
-1.342105	-35.789474	-47.227357	0.806358	continued:5	89	322782	1,0,0,0	12,1,0,-2	ok
-1.289474	-35.789474	-47.689187	0.803565	continued:5	89	3981	1,0,0,0	12,1,1,0	ok
-1.236842	-35.789474	-48.077645	0.800771	full	9590	170796	-1,0,0,1	12,1,3,0	ok
-1.184211	-35.789474	-47.148501	0.782031	continued:5	397515483569069	4970493636	1,-3,0,-8	12,1,11,-2	ok
-1.131579	-35.789474	-47.685432	0.779237	continued:5	11626	518595931361221341	1,2,-2,0	12,1,11,-12	ok
-1.078947	-35.789474	-48.132905	0.776444	continued:5	291068108320270384	274191150789845397	1,-2,-1,-12	12,1,11,11	ok
-1.026316	-35.789474	-48.497391	0.773651	full	316923156240606839	73703398212642605	-1,-2,2,-12	-12,1,-12,10	ok
-0.973684	-35.789474	-41.919662	0.727652	continued:5	146104522553052065	335323749386433137	-1,3,-12,-11	-12,-3,3,-12	ok
-0.921053	-35.789474	-44.068126	0.730446	continued:5	533508199447962509	1019374105	1,-12,-12,-12	-12,11,-12	ok
-0.868421	-35.789474	-45.384718	0.727652	continued:5	533461251195075526	533461272886383283	1,11,-12,-12	-12,11,-12,-12	ok
-0.815789	-35.789474	-46.420001	0.724859	continued:5	533461250162156120	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.763158	-35.789474	-47.261205	0.725361	continued:5	533461250162156120	533461272886383283	-1,11,-12,-12	-12,11,-12,-12	ok
-0.710526	-35.789474	-47.911377	0.728154	continued:5	274761541425496159	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.657895	-35.789474	-48.379595	0.725361	continued:5	274761541425496159	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.605263	-35.789474	-48.746631	0.722567	continued:5	274761541425496159	274761556251461169	1,11,11,11	11,11,11,11	ok
-0.552632	-35.789474	-49.026315	0.719774	continued:5	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
-0.500000	-35.789474	-49.231403	0.716981	full	274761540684197919	274761556251461169	-1,11,11,11	11,11,11,11	ok
